"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUANCANE (000)",23192,1930,1454,12896,105,6639,168
"Sin nivel (001)",3274,16,142,1776,9,1313,18
"Educación inicial (002)",9,2,,1,,6,
"Primaria (003)",9494,69,552,5840,29,2942,62
"Secundaria (004)",7583,348,636,4374,48,2102,75
"Superior no univ. incompleta (005)",546,125,40,277,7,92,5
"Superior no univ. completa (006)",1022,600,39,297,3,81,2
"Superior univ. incompleta (007)",382,137,28,155,2,56,4
"Superior univ. completa (008)",882,633,17,176,7,47,2
"Hombres (010)",13463,1370,1058,8717,69,2223,26
"Sin nivel (011)",839,8,42,634,3,152,
"Educación inicial (012)",1,1,,,,,
"Primaria (013)",5311,33,371,4047,18,837,5
"Secundaria (014)",5253,250,536,3358,37,1055,17
"Superior no univ. incompleta (015)",397,95,35,207,4,55,1
"Superior no univ. completa (016)",706,406,36,213,2,49,
"Superior univ. incompleta (017)",294,107,22,120,2,41,2
"Superior univ. completa (018)",662,470,16,138,3,34,1
"Mujeres (020)",9729,560,396,4179,36,4416,142
"Sin nivel (021)",2435,8,100,1142,6,1161,18
"Educación inicial (022)",8,1,,1,,6,
"Primaria (023)",4183,36,181,1793,11,2105,57
"Secundaria (024)",2330,98,100,1016,11,1047,58
"Superior no univ. incompleta (025)",149,30,5,70,3,37,4
"Superior no univ. completa (026)",316,194,3,84,1,32,2
"Superior univ. incompleta (027)",88,30,6,35,,15,2
"Superior univ. completa (028)",220,163,1,38,4,13,1
,,,,,,,
"URBANA (030)",4735,1285,340,2383,52,608,67
"Sin nivel (031)",276,8,20,188,1,53,6
"Educación inicial (032)",3,2,,,,1,
"Primaria (033)",1109,35,83,741,8,221,21
"Secundaria (034)",1642,212,165,968,26,240,31
"Superior no univ. incompleta (035)",265,83,19,129,6,24,4
"Superior no univ. completa (036)",641,420,24,168,3,25,1
"Superior univ. incompleta (037)",225,100,18,82,2,20,3
"Superior univ. completa (038)",574,425,11,107,6,24,1
"Hombres (040)",2689,831,274,1326,32,212,14
"Sin nivel (041)",74,2,8,59,,5,
"Educación inicial (042)",1,1,,,,,
"Primaria (043)",517,12,63,377,4,59,2
"Secundaria (044)",979,139,143,573,19,96,9
"Superior no univ. incompleta (045)",180,64,16,81,3,15,1
"Superior no univ. completa (046)",385,251,21,100,2,11,
"Superior univ. incompleta (047)",162,74,13,59,2,13,1
"Superior univ. completa (048)",391,288,10,77,2,13,1
"Mujeres (050)",2046,454,66,1057,20,396,53
"Sin nivel (051)",202,6,12,129,1,48,6
"Educación inicial (052)",2,1,,,,1,
"Primaria (053)",592,23,20,364,4,162,19
"Secundaria (054)",663,73,22,395,7,144,22
"Superior no univ. incompleta (055)",85,19,3,48,3,9,3
"Superior no univ. completa (056)",256,169,3,68,1,14,1
"Superior univ. incompleta (057)",63,26,5,23,,7,2
"Superior univ. completa (058)",183,137,1,30,4,11,
,,,,,,,
"RURAL (060)",18457,645,1114,10513,53,6031,101
"Sin nivel (061)",2998,8,122,1588,8,1260,12
"Educación inicial (062)",6,,,1,,5,
"Primaria (063)",8385,34,469,5099,21,2721,41
"Secundaria (064)",5941,136,471,3406,22,1862,44
"Superior no univ. incompleta (065)",281,42,21,148,1,68,1
"Superior no univ. completa (066)",381,180,15,129,,56,1
"Superior univ. incompleta (067)",157,37,10,73,,36,1
"Superior univ. completa (068)",308,208,6,69,1,23,1
"Hombres (070)",10774,539,784,7391,37,2011,12
"Sin nivel (071)",765,6,34,575,3,147,
"Primaria (073)",4794,21,308,3670,14,778,3
"Secundaria (074)",4274,111,393,2785,18,959,8
"Superior no univ. incompleta (075)",217,31,19,126,1,40,
"Superior no univ. completa (076)",321,155,15,113,,38,
"Superior univ. incompleta (077)",132,33,9,61,,28,1
"Superior univ. completa (078)",271,182,6,61,1,21,
"Mujeres (080)",7683,106,330,3122,16,4020,89
"Sin nivel (081)",2233,2,88,1013,5,1113,12
"Educación inicial (082)",6,,,1,,5,
"Primaria (083)",3591,13,161,1429,7,1943,38
"Secundaria (084)",1667,25,78,621,4,903,36
"Superior no univ. incompleta (085)",64,11,2,22,,28,1
"Superior no univ. completa (086)",60,25,,16,,18,1
"Superior univ. incompleta (087)",25,4,1,12,,8,
"Superior univ. completa (088)",37,26,,8,,2,1
