"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHACHAPOYAS (000)",18809,4705,2356,8257,467,2336,688
"Agric., ganadería, caza y silvicultura (001)",7970,23,903,5022,178,1844,
"Pesca (002)",1,,,1,,,
"Explotación de minas y canteras (003)",31,2,28,1,,,
"Industrias manufactureras (004)",799,42,189,464,49,55,
"Suministro de electricidad, gas y agua (005)",48,31,16,1,,,
"Construcción (006)",1114,35,806,196,56,21,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2250,340,56,1497,103,254,
"Venta, mant.y rep. veh.autom.y motoc. (008)",218,18,37,137,16,10,
"Comercio al por mayor (009)",158,42,11,75,11,19,
"Comercio al por menor (010)",1874,280,8,1285,76,225,
"Hoteles y restaurantes (011)",621,186,53,283,38,61,
"Trans., almac. y comunicaciones (012)",707,249,102,330,16,10,
"Intermediación financiera (013)",70,70,,,,,
"Activid.inmobil., empres. y alquileres (014)",497,371,22,91,8,5,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1204,1106,98,,,,
"Enseñanza (016)",1590,1526,,63,,1,
"Servicios sociales y de salud (017)",447,421,2,21,3,,
"Otras activ. serv.comun.soc y personales (018)",448,219,43,159,10,17,
"Hogares privados con servicio doméstico (019)",688,,,,,,688
"Actividad economica no especificada (021)",324,84,38,128,6,68,
"Hombres (022)",12213,2470,2039,6073,363,1247,21
"Agric., ganadería, caza y silvicultura (023)",6408,18,757,4395,150,1088,
"Pesca (024)",1,,,1,,,
"Explotación de minas y canteras (025)",30,1,28,1,,,
"Industrias manufactureras (026)",539,22,147,301,40,29,
"Suministro de electricidad, gas y agua (027)",41,24,16,1,,,
"Construcción (028)",1092,30,795,191,56,20,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1013,177,52,632,71,81,
"Venta, mant.y rep. veh.autom.y motoc. (030)",202,14,37,128,15,8,
"Comercio al por mayor (031)",99,32,10,45,5,7,
"Comercio al por menor (032)",712,131,5,459,51,66,
"Hoteles y restaurantes (033)",139,62,14,38,14,11,
"Trans., almac. y comunicaciones (034)",626,189,100,319,13,5,
"Intermediación financiera (035)",34,34,,,,,
"Activid.inmobil., empres. y alquileres (036)",338,240,17,73,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (037)",797,716,81,,,,
"Enseñanza (038)",689,661,,28,,,
"Servicios sociales y de salud (039)",169,151,1,15,2,,
"Otras activ. serv.comun.soc y personales (040)",198,121,16,51,7,3,
"Hogares privados con servicio doméstico (041)",21,,,,,,21
"Actividad economica no especificada (043)",78,24,15,27,4,8,
"Mujeres (044)",6596,2235,317,2184,104,1089,667
"Agric., ganadería, caza y silvicultura (045)",1562,5,146,627,28,756,
"Explotación de minas y canteras (047)",1,1,,,,,
"Industrias manufactureras (048)",260,20,42,163,9,26,
"Suministro de electricidad, gas y agua (049)",7,7,,,,,
"Construcción (050)",22,5,11,5,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1237,163,4,865,32,173,
"Venta, mant.y rep. veh.autom.y motoc. (052)",16,4,,9,1,2,
"Comercio al por mayor (053)",59,10,1,30,6,12,
"Comercio al por menor (054)",1162,149,3,826,25,159,
"Hoteles y restaurantes (055)",482,124,39,245,24,50,
"Trans., almac. y comunicaciones (056)",81,60,2,11,3,5,
"Intermediación financiera (057)",36,36,,,,,
"Activid.inmobil., empres. y alquileres (058)",159,131,5,18,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (059)",407,390,17,,,,
"Enseñanza (060)",901,865,,35,,1,
"Servicios sociales y de salud (061)",278,270,1,6,1,,
"Otras activ. serv.comun.soc y personales (062)",250,98,27,108,3,14,
"Hogares privados con servicio doméstico (063)",667,,,,,,667
"Actividad economica no especificada (065)",246,60,23,101,2,60,
,,,,,,,
"URBANA (066)",13012,4473,1623,4893,384,1055,584
"Agric., ganadería, caza y silvicultura (067)",3184,21,360,2042,100,661,
"Pesca (068)",1,,,1,,,
"Explotación de minas y canteras (069)",7,2,4,1,,,
"Industrias manufactureras (070)",697,42,164,404,48,39,
"Suministro de electricidad, gas y agua (071)",37,28,8,1,,,
"Construcción (072)",1008,33,728,178,54,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2039,330,53,1331,102,223,
"Venta, mant.y rep. veh.autom.y motoc. (074)",212,17,37,134,15,9,
"Comercio al por mayor (075)",144,40,9,66,11,18,
"Comercio al por menor (076)",1683,273,7,1131,76,196,
"Hoteles y restaurantes (077)",566,181,46,254,37,48,
"Trans., almac. y comunicaciones (078)",654,245,86,298,16,9,
"Intermediación financiera (079)",69,69,,,,,
"Activid.inmobil., empres. y alquileres (080)",482,361,17,91,8,5,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1159,1062,97,,,,
"Enseñanza (082)",1457,1407,,49,,1,
"Servicios sociales y de salud (083)",421,398,1,19,3,,
"Otras activ. serv.comun.soc y personales (084)",397,212,33,134,10,8,
"Hogares privados con servicio doméstico (085)",584,,,,,,584
"Actividad economica no especificada (087)",250,82,26,90,6,46,
"Hombres (088)",7806,2347,1415,3256,294,476,18
"Agric., ganadería, caza y silvicultura (089)",2491,17,284,1758,85,347,
"Pesca (090)",1,,,1,,,
"Explotación de minas y canteras (091)",6,1,4,1,,,
"Industrias manufactureras (092)",476,22,133,259,39,23,
"Suministro de electricidad, gas y agua (093)",30,21,8,1,,,
"Construcción (094)",987,28,717,173,54,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",922,172,49,564,70,67,
"Venta, mant.y rep. veh.autom.y motoc. (096)",197,13,37,126,14,7,
"Comercio al por mayor (097)",88,30,8,39,5,6,
"Comercio al por menor (098)",637,129,4,399,51,54,
"Hoteles y restaurantes (099)",134,62,14,35,14,9,
"Trans., almac. y comunicaciones (100)",574,185,84,288,13,4,
"Intermediación financiera (101)",34,34,,,,,
"Activid.inmobil., empres. y alquileres (102)",327,233,13,73,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (103)",764,684,80,,,,
"Enseñanza (104)",625,604,,21,,,
"Servicios sociales y de salud (105)",158,143,,13,2,,
"Otras activ. serv.comun.soc y personales (106)",190,117,14,49,7,3,
"Hogares privados con servicio doméstico (107)",18,,,,,,18
"Actividad economica no especificada (109)",69,24,15,20,4,6,
"Mujeres (110)",5206,2126,208,1637,90,579,566
"Agric., ganadería, caza y silvicultura (111)",693,4,76,284,15,314,
"Explotación de minas y canteras (113)",1,1,,,,,
"Industrias manufactureras (114)",221,20,31,145,9,16,
"Suministro de electricidad, gas y agua (115)",7,7,,,,,
"Construcción (116)",21,5,11,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1117,158,4,767,32,156,
"Venta, mant.y rep. veh.autom.y motoc. (118)",15,4,,8,1,2,
"Comercio al por mayor (119)",56,10,1,27,6,12,
"Comercio al por menor (120)",1046,144,3,732,25,142,
