"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ZARUMILLA (000)",16194,251,6172,5783,3404,584
"Empleado (001)",3789,46,1673,1369,662,39
"Obrero (002)",2339,18,1012,830,423,56
"Trabajador independiente (003)",8031,72,2558,2987,1984,430
"Empleador o patrono (004)",344,1,95,127,99,22
"Trabajador familiar no remunerado (005)",702,82,321,178,99,22
"Trabajador del hogar (006)",394,13,199,115,64,3
"Desocupado (008)",595,19,314,177,73,12
"Hombres (009)",11897,181,4480,4167,2570,499
"Empleado (010)",2287,30,932,830,467,28
"Obrero (011)",2188,15,948,782,391,52
"Trabajador independiente (012)",6335,64,2102,2256,1536,377
"Empleador o patrono (013)",268,1,75,93,80,19
"Trabajador familiar no remunerado (014)",384,58,210,72,31,13
"Trabajador del hogar (015)",25,3,17,2,3,
"Desocupado (017)",410,10,196,132,62,10
"Mujeres (018)",4297,70,1692,1616,834,85
"Empleado (019)",1502,16,741,539,195,11
"Obrero (020)",151,3,64,48,32,4
"Trabajador independiente (021)",1696,8,456,731,448,53
"Empleador o patrono (022)",76,,20,34,19,3
"Trabajador familiar no remunerado (023)",318,24,111,106,68,9
"Trabajador del hogar (024)",369,10,182,113,61,3
"Desocupado (026)",185,9,118,45,11,2
,,,,,,
"URBANA (027)",14809,229,5664,5329,3112,475
"Empleado (028)",3685,46,1639,1315,647,38
"Obrero (029)",2076,13,890,737,387,49
"Trabajador independiente (030)",7228,69,2334,2724,1764,337
"Empleador o patrono (031)",332,1,91,126,96,18
"Trabajador familiar no remunerado (032)",569,69,236,154,90,20
"Trabajador del hogar (033)",378,13,189,110,63,3
"Desocupado (035)",541,18,285,163,65,10
"Hombres (036)",10666,163,4027,3780,2302,394
"Empleado (037)",2219,30,909,798,455,27
"Obrero (038)",1933,10,829,694,355,45
"Trabajador independiente (039)",5591,62,1895,2017,1329,288
"Empleador o patrono (040)",256,1,71,92,77,15
"Trabajador familiar no remunerado (041)",278,48,134,56,29,11
"Trabajador del hogar (042)",24,3,16,2,3,
"Desocupado (044)",365,9,173,121,54,8
"Mujeres (045)",4143,66,1637,1549,810,81
"Empleado (046)",1466,16,730,517,192,11
"Obrero (047)",143,3,61,43,32,4
"Trabajador independiente (048)",1637,7,439,707,435,49
"Empleador o patrono (049)",76,,20,34,19,3
"Trabajador familiar no remunerado (050)",291,21,102,98,61,9
"Trabajador del hogar (051)",354,10,173,108,60,3
"Desocupado (053)",176,9,112,42,11,2
,,,,,,
"RURAL (054)",1385,22,508,454,292,109
"Empleado (055)",104,,34,54,15,1
"Obrero (056)",263,5,122,93,36,7
"Trabajador independiente (057)",803,3,224,263,220,93
"Empleador o patrono (058)",12,,4,1,3,4
"Trabajador familiar no remunerado (059)",133,13,85,24,9,2
"Trabajador del hogar (060)",16,,10,5,1,
"Desocupado (062)",54,1,29,14,8,2
"Hombres (063)",1231,18,453,387,268,105
"Empleado (064)",68,,23,32,12,1
"Obrero (065)",255,5,119,88,36,7
"Trabajador independiente (066)",744,2,207,239,207,89
"Empleador o patrono (067)",12,,4,1,3,4
"Trabajador familiar no remunerado (068)",106,10,76,16,2,2
"Trabajador del hogar (069)",1,,1,,,
"Desocupado (071)",45,1,23,11,8,2
"Mujeres (072)",154,4,55,67,24,4
"Empleado (073)",36,,11,22,3,
"Obrero (074)",8,,3,5,,
"Trabajador independiente (075)",59,1,17,24,13,4
"Trabajador familiar no remunerado (077)",27,3,9,8,7,
"Trabajador del hogar (078)",15,,9,5,1,
"Desocupado (080)",9,,6,3,,
