"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia GRAU (000)",6167,1109,927,2783,55,856,60,377
"Agric., ganadería, caza y silvicultura (001)",3015,6,268,1991,31,719,,
"Explotación de minas y canteras (003)",277,43,158,76,,,,
"Industrias manufactureras (004)",209,1,66,127,1,14,,
"Suministro de electricidad, gas y agua (005)",10,3,7,,,,,
"Construcción (006)",370,5,273,68,3,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",376,9,6,302,6,53,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",10,1,1,8,,,,
"Comercio al por mayor (009)",11,1,,9,1,,,
"Comercio al por menor (010)",355,7,5,285,5,53,,
"Hoteles y restaurantes (011)",116,10,17,76,6,7,,
"Trans., almac. y comunicaciones (012)",76,20,16,32,5,3,,
"Intermediación financiera (013)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (014)",29,24,2,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",324,244,80,,,,,
"Enseñanza (016)",620,589,4,27,,,,
"Servicios sociales y de salud (017)",122,120,,1,,1,,
"Otras activ. serv.comun.soc y personales (018)",31,15,2,11,,3,,
"Hogares privados con servicio doméstico (019)",60,,,,,,60,
"Actividad economica no especificada (021)",152,17,28,69,3,35,,
"Desocupado (022)",377,,,,,,,377
"Hombres (023)",4542,726,848,2170,45,436,11,306
"Agric., ganadería, caza y silvicultura (024)",2398,5,249,1736,29,379,,
"Explotación de minas y canteras (026)",264,36,157,71,,,,
"Industrias manufactureras (027)",158,1,54,94,1,8,,
"Suministro de electricidad, gas y agua (028)",9,2,7,,,,,
"Construcción (029)",354,4,261,67,3,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",135,5,6,109,2,13,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",10,1,1,8,,,,
"Comercio al por mayor (032)",3,,,3,,,,
"Comercio al por menor (033)",122,4,5,98,2,13,,
"Hoteles y restaurantes (034)",15,2,4,5,3,1,,
"Trans., almac. y comunicaciones (035)",70,17,14,31,5,3,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",23,20,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",256,184,72,,,,,
"Enseñanza (039)",388,369,4,15,,,,
"Servicios sociales y de salud (040)",60,59,,1,,,,
"Otras activ. serv.comun.soc y personales (041)",16,11,,4,,1,,
"Hogares privados con servicio doméstico (042)",11,,,,,,11,
"Actividad economica no especificada (044)",78,10,20,34,2,12,,
"Desocupado (045)",306,,,,,,,306
"Mujeres (046)",1625,383,79,613,10,420,49,71
"Agric., ganadería, caza y silvicultura (047)",617,1,19,255,2,340,,
"Explotación de minas y canteras (049)",13,7,1,5,,,,
"Industrias manufactureras (050)",51,,12,33,,6,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",16,1,12,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",241,4,,193,4,40,,
"Comercio al por mayor (055)",8,1,,6,1,,,
"Comercio al por menor (056)",233,3,,187,3,40,,
"Hoteles y restaurantes (057)",101,8,13,71,3,6,,
"Trans., almac. y comunicaciones (058)",6,3,2,1,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",6,4,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",68,60,8,,,,,
"Enseñanza (062)",232,220,,12,,,,
"Servicios sociales y de salud (063)",62,61,,,,1,,
"Otras activ. serv.comun.soc y personales (064)",15,4,2,7,,2,,
"Hogares privados con servicio doméstico (065)",49,,,,,,49,
"Actividad economica no especificada (067)",74,7,8,35,1,23,,
"Desocupado (068)",71,,,,,,,71
,,,,,,,,
"URBANA (069)",2876,866,482,994,24,281,47,182
"Agric., ganadería, caza y silvicultura (070)",793,3,113,480,5,192,,
"Explotación de minas y canteras (072)",136,6,97,33,,,,
"Industrias manufactureras (073)",109,1,31,71,1,5,,
"Suministro de electricidad, gas y agua (074)",5,3,2,,,,,
"Construcción (075)",200,5,152,40,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",289,7,1,228,6,47,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",10,1,1,8,,,,
"Comercio al por mayor (078)",9,,,8,1,,,
"Comercio al por menor (079)",270,6,,212,5,47,,
"Hoteles y restaurantes (080)",95,2,14,69,5,5,,
"Trans., almac. y comunicaciones (081)",59,16,12,25,3,3,,
"Intermediación financiera (082)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (083)",22,17,2,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",268,225,43,,,,,
"Enseñanza (085)",476,459,,17,,,,
"Servicios sociales y de salud (086)",94,92,,1,,1,,
"Otras activ. serv.comun.soc y personales (087)",28,13,2,11,,2,,
"Hogares privados con servicio doméstico (088)",47,,,,,,47,
"Actividad economica no especificada (090)",70,14,13,16,3,24,,
"Desocupado (091)",182,,,,,,,182
"Hombres (092)",1922,547,435,646,14,128,9,143
"Agric., ganadería, caza y silvicultura (093)",610,2,105,399,3,101,,
"Explotación de minas y canteras (095)",131,5,97,29,,,,
"Industrias manufactureras (096)",85,1,27,54,1,2,,
"Suministro de electricidad, gas y agua (097)",4,2,2,,,,,
"Construcción (098)",191,4,145,39,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",91,5,1,71,2,12,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",10,1,1,8,,,,
"Comercio al por mayor (101)",3,,,3,,,,
"Comercio al por menor (102)",78,4,,60,2,12,,
"Hoteles y restaurantes (103)",12,1,4,5,2,,,
"Trans., almac. y comunicaciones (104)",53,13,10,24,3,3,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",16,13,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",202,166,36,,,,,
"Enseñanza (108)",284,275,,9,,,,
"Servicios sociales y de salud (109)",44,43,,1,,,,
"Otras activ. serv.comun.soc y personales (110)",14,9,,4,,1,,
"Hogares privados con servicio doméstico (111)",9,,,,,,9,
"Actividad economica no especificada (113)",32,7,8,8,2,7,,
"Desocupado (114)",143,,,,,,,143
"Mujeres (115)",954,319,47,348,10,153,38,39
"Agric., ganadería, caza y silvicultura (116)",183,1,8,81,2,91,,
"Explotación de minas y canteras (118)",5,1,,4,,,,
"Industrias manufactureras (119)",24,,4,17,,3,,
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",9,1,7,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",198,2,,157,4,35,,
"Comercio al por mayor (124)",6,,,5,1,,,
"Comercio al por menor (125)",192,2,,152,3,35,,
"Hoteles y restaurantes (126)",83,1,10,64,3,5,,
