"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARISCAL LUZURIAGA (000)",4453,736,916,2134,37,565,65
"Agric., ganadería, caza y silvicultura (001)",2636,5,585,1576,26,444,
"Pesca (002)",2,,,2,,,
"Industrias manufactureras (004)",89,2,19,61,,7,
"Construcción (006)",266,9,206,34,1,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",243,16,1,190,7,29,
"Venta, mant.y rep. veh.autom y motoc. (008)",3,,1,2,,,
"Comercio al por mayor (009)",15,2,,8,1,4,
"Comercio al por menor (010)",225,14,,180,6,25,
"Hoteles y restaurantes (011)",66,8,5,49,1,3,
"Trans., almac. y comunicaciones (012)",52,8,15,27,,2,
"Intermediación financiera (013)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",33,20,7,6,,,
"Admin.pub. y defensa; p. segur soc.afil (015)",122,101,21,,,,
"Enseñanza (016)",478,468,1,7,1,1,
"Servicios sociales y de salud (017)",56,50,1,5,,,
"Otras activ. serv.comun.soc y personales (018)",92,34,28,29,,1,
"Hogares privados con servicio doméstico (019)",65,,,,,,65
"Actividad economica no especificada (021)",252,14,27,148,1,62,
"Hombres (022)",3541,509,828,1799,35,367,3
"Agric., ganadería, caza y silvicultura (023)",2387,4,527,1511,26,319,
"Pesca (024)",2,,,2,,,
"Industrias manufactureras (026)",71,1,16,49,,5,
"Construcción (028)",256,9,197,33,1,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",112,9,1,92,5,5,
"Venta, mant.y rep. veh.autom y motoc. (030)",3,,1,2,,,
"Comercio al por mayor (031)",6,,,6,,,
"Comercio al por menor (032)",103,9,,84,5,5,
"Hoteles y restaurantes (033)",6,1,,4,1,,
"Trans., almac. y comunicaciones (034)",51,8,15,27,,1,
"Intermediación financiera (035)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (036)",24,15,5,4,,,
"Admin.pub. y defensa; p. segur soc.afil (037)",97,77,20,,,,
"Enseñanza (038)",342,332,1,7,1,1,
"Servicios sociales y de salud (039)",28,23,,5,,,
"Otras activ. serv.comun.soc y personales (040)",59,21,26,12,,,
"Hogares privados con servicio doméstico (041)",3,,,,,,3
"Actividad economica no especificada (043)",102,8,20,53,1,20,
"Mujeres (044)",912,227,88,335,2,198,62
"Agric., ganadería, caza y silvicultura (045)",249,1,58,65,,125,
"Industrias manufactureras (048)",18,1,3,12,,2,
"Construcción (050)",10,,9,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",131,7,,98,2,24,
"Comercio al por mayor (053)",9,2,,2,1,4,
"Comercio al por menor (054)",122,5,,96,1,20,
"Hoteles y restaurantes (055)",60,7,5,45,,3,
"Trans., almac. y comunicaciones (056)",1,,,,,1,
"Activid.inmobil., empres. y alquileres (058)",9,5,2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",25,24,1,,,,
"Enseñanza (060)",136,136,,,,,
"Servicios sociales y de salud (061)",28,27,1,,,,
"Otras activ. serv.comun.soc y personales (062)",33,13,2,17,,1,
"Hogares privados con servicio doméstico (063)",62,,,,,,62
"Actividad economica no especificada (065)",150,6,7,95,,42,
,,,,,,,
"URBANA (066)",980,379,146,351,7,70,27
"Agric., ganadería, caza y silvicultura (067)",195,2,55,103,1,34,
"Industrias manufactureras (070)",43,2,8,29,,4,
"Construcción (072)",63,5,51,7,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",147,6,1,119,5,16,
"Venta, mant.y rep. veh.autom y motoc. (074)",3,,1,2,,,
"Comercio al por mayor (075)",12,1,,7,,4,
"Comercio al por menor (076)",132,5,,110,5,12,
"Hoteles y restaurantes (077)",46,5,2,36,1,2,
"Trans., almac. y comunicaciones (078)",39,6,11,20,,2,
"Intermediación financiera (079)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (080)",22,14,4,4,,,
"Admin.pub. y defensa; p. segur soc.afil (081)",67,61,6,,,,
"Enseñanza (082)",219,215,1,2,,1,
"Servicios sociales y de salud (083)",38,36,,2,,,
"Otras activ. serv.comun.soc y personales (084)",30,18,2,10,,,
"Hogares privados con servicio doméstico (085)",27,,,,,,27
"Actividad economica no especificada (087)",43,8,5,19,,11,
"Hombres (088)",642,244,134,221,6,35,2
"Agric., ganadería, caza y silvicultura (089)",177,2,52,96,1,26,
"Industrias manufactureras (092)",35,1,8,23,,3,
"Construcción (094)",60,5,48,7,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",62,3,1,53,4,1,
"Venta, mant.y rep. veh.autom y motoc. (096)",3,,1,2,,,
"Comercio al por mayor (097)",6,,,6,,,
"Comercio al por menor (098)",53,3,,45,4,1,
"Hoteles y restaurantes (099)",5,1,,3,1,,
"Trans., almac. y comunicaciones (100)",38,6,11,20,,1,
"Intermediación financiera (101)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (102)",14,9,3,2,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",50,44,6,,,,
"Enseñanza (104)",152,148,1,2,,1,
"Servicios sociales y de salud (105)",15,13,,2,,,
"Otras activ. serv.comun.soc y personales (106)",14,8,1,5,,,
"Hogares privados con servicio doméstico (107)",2,,,,,,2
"Actividad economica no especificada (109)",17,3,3,8,,3,
"Mujeres (110)",338,135,12,130,1,35,25
"Agric., ganadería, caza y silvicultura (111)",18,,3,7,,8,
"Industrias manufactureras (114)",8,1,,6,,1,
"Construcción (116)",3,,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",85,3,,66,1,15,
"Comercio al por mayor (119)",6,1,,1,,4,
"Comercio al por menor (120)",79,2,,65,1,11,
"Hoteles y restaurantes (121)",41,4,2,33,,2,
"Trans., almac. y comunicaciones (122)",1,,,,,1,
"Activid.inmobil., empres. y alquileres (124)",8,5,1,2,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",17,17,,,,,
"Enseñanza (126)",67,67,,,,,
"Servicios sociales y de salud (127)",23,23,,,,,
"Otras activ. serv.comun.soc y personales (128)",16,10,1,5,,,
"Hogares privados con servicio doméstico (129)",25,,,,,,25
"Actividad economica no especificada (131)",26,5,2,11,,8,
,,,,,,,
"RURAL (132)",3473,357,770,1783,30,495,38
"Agric., ganadería, caza y silvicultura (133)",2441,3,530,1473,25,410,
"Pesca (134)",2,,,2,,,
"Industrias manufactureras (136)",46,,11,32,,3,
"Construcción (138)",203,4,155,27,1,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",96,10,,71,2,13,
"Comercio al por mayor (141)",3,1,,1,1,,
"Comercio al por menor (142)",93,9,,70,1,13,
"Hoteles y restaurantes (143)",20,3,3,13,,1,
"Trans., almac. y comunicaciones (144)",13,2,4,7,,,
"Activid.inmobil., empres. y alquileres (146)",11,6,3,2,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",55,40,15,,,,
"Enseñanza (148)",259,253,,5,1,,
