"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CONTRALMIRANTE VILLAR (000)",6405,1449,1592,2418,174,324,113,335
"Agric., ganadería, caza y silvicultura (001)",655,6,214,322,48,65,,
"Pesca (002)",1497,7,712,549,58,171,,
"Explotación de minas y canteras (003)",14,5,6,3,,,,
"Industrias manufactureras (004)",275,36,64,163,7,5,,
"Suministro de electricidad, gas y agua (005)",36,17,16,2,,1,,
"Construcción (006)",434,20,295,102,14,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",729,102,12,550,19,46,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",79,6,9,61,,3,,
"Comercio al por mayor (009)",35,15,2,14,2,2,,
"Comercio al por menor (010)",615,81,1,475,17,41,,
"Hoteles y restaurantes (011)",382,197,16,147,10,12,,
"Trans., almac. y comunicaciones (012)",533,103,61,360,6,3,,
"Intermediación financiera (013)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (014)",233,169,32,24,7,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",368,266,102,,,,,
"Enseñanza (016)",318,283,,34,1,,,
"Servicios sociales y de salud (017)",60,54,,5,,1,,
"Otras activ. serv.comun.soc y personales (018)",256,136,34,76,2,8,,
"Hogares privados con servicio doméstico (019)",113,,,,,,113,
"Actividad economica no especificada (021)",156,37,28,81,2,8,,
"Desocupado (022)",335,,,,,,,335
"Hombres (023)",4883,860,1439,1897,149,262,8,268
"Agric., ganadería, caza y silvicultura (024)",609,4,209,297,46,53,,
"Pesca (025)",1476,7,697,545,58,169,,
"Explotación de minas y canteras (026)",14,5,6,3,,,,
"Industrias manufactureras (027)",189,18,41,123,4,3,,
"Suministro de electricidad, gas y agua (028)",35,16,16,2,,1,,
"Construcción (029)",422,17,290,100,12,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",424,65,11,324,9,15,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",73,5,9,57,,2,,
"Comercio al por mayor (032)",25,14,1,8,2,,,
"Comercio al por menor (033)",326,46,1,259,7,13,,
"Hoteles y restaurantes (034)",139,89,11,29,6,4,,
"Trans., almac. y comunicaciones (035)",508,88,60,353,4,3,,
"Intermediación financiera (036)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (037)",166,120,18,22,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",209,183,26,,,,,
"Enseñanza (039)",134,122,,11,1,,,
"Servicios sociales y de salud (040)",27,23,,4,,,,
"Otras activ. serv.comun.soc y personales (041)",168,83,29,49,1,6,,
"Hogares privados con servicio doméstico (042)",8,,,,,,8,
"Actividad economica no especificada (044)",82,15,25,35,2,5,,
"Desocupado (045)",268,,,,,,,268
"Mujeres (046)",1522,589,153,521,25,62,105,67
"Agric., ganadería, caza y silvicultura (047)",46,2,5,25,2,12,,
"Pesca (048)",21,,15,4,,2,,
"Industrias manufactureras (050)",86,18,23,40,3,2,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",12,3,5,2,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",305,37,1,226,10,31,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,1,,4,,1,,
"Comercio al por mayor (055)",10,1,1,6,,2,,
"Comercio al por menor (056)",289,35,,216,10,28,,
"Hoteles y restaurantes (057)",243,108,5,118,4,8,,
"Trans., almac. y comunicaciones (058)",25,15,1,7,2,,,
"Intermediación financiera (059)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (060)",67,49,14,2,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",159,83,76,,,,,
"Enseñanza (062)",184,161,,23,,,,
"Servicios sociales y de salud (063)",33,31,,1,,1,,
"Otras activ. serv.comun.soc y personales (064)",88,53,5,27,1,2,,
"Hogares privados con servicio doméstico (065)",105,,,,,,105,
"Actividad economica no especificada (067)",74,22,3,46,,3,,
,,,,,,,,
"URBANA (068)",5052,1221,1213,1924,125,241,90,238
"Agric., ganadería, caza y silvicultura (069)",88,1,32,42,5,8,,
"Pesca (070)",1422,7,651,544,58,162,,
"Explotación de minas y canteras (071)",12,4,5,3,,,,
"Industrias manufactureras (072)",243,27,55,151,7,3,,
"Suministro de electricidad, gas y agua (073)",30,15,12,2,,1,,
"Construcción (074)",359,18,232,97,12,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",653,97,9,485,19,43,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",71,5,6,57,,3,,
"Comercio al por mayor (077)",35,15,2,14,2,2,,
"Comercio al por menor (078)",547,77,1,414,17,38,,
"Hoteles y restaurantes (079)",356,185,16,139,8,8,,
"Trans., almac. y comunicaciones (080)",452,89,50,306,5,2,,
"Intermediación financiera (081)",10,10,,,,,,
"Activid.inmobil., empres. y alquileres (082)",179,133,17,22,6,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",321,226,95,,,,,
"Enseñanza (084)",256,227,,28,1,,,
"Servicios sociales y de salud (085)",47,43,,3,,1,,
"Otras activ. serv.comun.soc y personales (086)",191,107,22,54,2,6,,
"Hogares privados con servicio doméstico (087)",90,,,,,,90,
"Actividad economica no especificada (089)",105,32,17,48,2,6,,
"Desocupado (090)",238,,,,,,,238
"Hombres (091)",3730,716,1067,1470,102,195,5,175
"Agric., ganadería, caza y silvicultura (092)",79,1,29,37,5,7,,
"Pesca (093)",1401,7,636,540,58,160,,
"Explotación de minas y canteras (094)",12,4,5,3,,,,
"Industrias manufactureras (095)",164,16,32,111,4,1,,
"Suministro de electricidad, gas y agua (096)",29,14,12,2,,1,,
"Construcción (097)",348,15,228,95,10,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",365,62,8,272,9,14,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",65,4,6,53,,2,,
"Comercio al por mayor (100)",25,14,1,8,2,,,
"Comercio al por menor (101)",275,44,1,211,7,12,,
"Hoteles y restaurantes (102)",127,84,11,25,4,3,,
"Trans., almac. y comunicaciones (103)",428,74,49,300,3,2,,
"Intermediación financiera (104)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (105)",119,88,6,20,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",182,162,20,,,,,
"Enseñanza (107)",107,96,,10,1,,,
"Servicios sociales y de salud (108)",20,18,,2,,,,
"Otras activ. serv.comun.soc y personales (109)",109,58,17,29,1,4,,
"Hogares privados con servicio doméstico (110)",5,,,,,,5,
"Actividad economica no especificada (112)",55,12,14,24,2,3,,
"Desocupado (113)",175,,,,,,,175
"Mujeres (114)",1322,505,146,454,23,46,85,63
"Agric., ganadería, caza y silvicultura (115)",9,,3,5,,1,,
"Pesca (116)",21,,15,4,,2,,
"Industrias manufactureras (118)",79,11,23,40,3,2,,
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
