"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",109,2,49,39,17,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5204,256,1484,1688,1361,415
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",412,,142,123,106,41
"Desocupado (038)",553,13,310,171,46,13
,,,,,,
"URBANA (039)",21656,442,6382,8342,5380,1110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",44,,3,17,23,1
"Profes., científicos e intelectuales (041)",3201,,520,1757,887,37
"Técnicos de nivel medio y trab.asimilados (042)",745,,269,303,156,17
"Jefes y empleados de oficina (043)",606,,265,229,106,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3616,53,1065,1376,940,182
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2805,29,454,897,1007,418
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1725,34,665,580,373,73
"Obreros construc., conf., papel, fab., instr. (047)",2070,11,721,843,459,36
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",4959,298,1606,1660,1124,271
"Otra (049)",158,,34,95,29,
"Ocupación no especificada (050)",447,,169,138,107,33
"Desocupado (051)",1280,17,611,447,169,36
"Hombres (052)",12393,271,3587,4758,3137,640
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",34,,2,14,17,1
"Profes., científicos e intelectuales (054)",1772,,246,948,546,32
"Técnicos de nivel medio y trab.asimilados (055)",447,,165,173,97,12
"Jefes y empleados de oficina (056)",286,,81,131,69,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1211,27,379,448,290,67
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1955,17,296,640,710,292
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1343,29,519,436,307,52
"Obreros construc., conf., papel, fab., instr. (060)",1985,9,682,813,446,35
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2198,182,760,708,442,106
"Otra (062)",157,,34,94,29,
"Ocupación no especificada (063)",184,,64,56,51,13
"Desocupado (064)",821,7,359,297,133,25
"Mujeres (065)",9263,171,2795,3584,2243,470
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",10,,1,3,6,
"Profes., científicos e intelectuales (067)",1429,,274,809,341,5
"Técnicos de nivel medio y trab.asimilados (068)",298,,104,130,59,5
"Jefes y empleados de oficina (069)",320,,184,98,37,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2405,26,686,928,650,115
"Agricult.trabaj. calif. agrop. y pesqueros (071)",850,12,158,257,297,126
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",382,5,146,144,66,21
"Obreros construc., conf., papel, fab., instr. (073)",85,2,39,30,13,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2761,116,846,952,682,165
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",263,,105,82,56,20
"Desocupado (077)",459,10,252,150,36,11
,,,,,,
"RURAL (078)",13555,402,3347,4130,3982,1694
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,,7,3,1
"Profes., científicos e intelectuales (080)",231,,78,108,44,1
"Técnicos de nivel medio y trab.asimilados (081)",77,,29,22,24,2
"Jefes y empleados de oficina (082)",71,,32,24,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",484,5,172,180,108,19
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6441,43,969,1922,2321,1186
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",497,5,176,157,124,35
"Obreros construc., conf., papel, fab., instr. (086)",685,1,214,295,162,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4471,342,1430,1256,1052,391
"Otra (088)",5,,,3,2,
"Ocupación no especificada (089)",201,,58,49,62,32
"Desocupado (090)",381,6,189,107,65,14
"Hombres (091)",8523,236,2061,2651,2502,1073
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,,7,2,1
"Profes., científicos e intelectuales (093)",152,,33,81,37,1
"Técnicos de nivel medio y trab.asimilados (094)",52,,18,15,17,2
"Jefes y empleados de oficina (095)",54,,19,20,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",166,3,53,70,35,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4733,24,672,1458,1716,863
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",323,3,118,97,80,25
"Obreros construc., conf., papel, fab., instr. (099)",661,1,204,286,158,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2028,202,792,520,373,141
"Otra (101)",5,,,3,2,
"Ocupación no especificada (102)",52,,21,8,12,11
"Desocupado (103)",287,3,131,86,55,12
"Mujeres (104)",5032,166,1286,1479,1480,621
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",79,,45,27,7,
"Técnicos de nivel medio y trab.asimilados (107)",25,,11,7,7,
"Jefes y empleados de oficina (108)",17,,13,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",318,2,119,110,73,14
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1708,19,297,464,605,323
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",174,2,58,60,44,10
"Obreros construc., conf., papel, fab., instr. (112)",24,,10,9,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2443,140,638,736,679,250
"Ocupación no especificada (115)",149,,37,41,50,21
"Desocupado (116)",94,3,58,21,10,2
