"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia POMABAMBA (000)",5842,1229,1266,2593,19,610,125
"Agric., ganadería, caza y silvicultura (001)",3255,7,837,1869,5,537,
"Pesca (002)",1,,,1,,,
"Explotación de minas y canteras (003)",2,,2,,,,
"Industrias manufactureras (004)",186,5,45,128,5,3,
"Suministro de electricidad, gas y agua (005)",39,2,31,6,,,
"Construcción (006)",324,18,280,25,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",354,20,1,290,3,40,
"Venta, mant.y rep. veh.autom y motoc. (008)",17,,,16,,1,
"Comercio al por mayor (009)",19,,,15,,4,
"Comercio al por menor (010)",318,20,1,259,3,35,
"Hoteles y restaurantes (011)",88,9,2,72,1,4,
"Trans., almac. y comunicaciones (012)",70,20,7,42,,1,
"Intermediación financiera (013)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (014)",61,41,5,12,2,1,
"Admin.pub. y defensa; p. segur soc.afil (015)",155,134,21,,,,
"Enseñanza (016)",807,778,,28,,1,
"Servicios sociales y de salud (017)",130,121,1,8,,,
"Otras activ. serv.comun.soc y personales (018)",69,27,8,33,,1,
"Hogares privados con servicio doméstico (019)",125,,,,,,125
"Actividad economica no especificada (021)",172,43,26,79,2,22,
"Hombres (022)",4586,770,1205,2222,16,355,18
"Agric., ganadería, caza y silvicultura (023)",2930,7,793,1794,5,331,
"Pesca (024)",1,,,1,,,
"Explotación de minas y canteras (025)",2,,2,,,,
"Industrias manufactureras (026)",163,4,44,107,5,3,
"Suministro de electricidad, gas y agua (027)",38,2,30,6,,,
"Construcción (028)",320,18,276,25,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",178,12,1,155,3,7,
"Venta, mant.y rep. veh.autom y motoc. (030)",16,,,16,,,
"Comercio al por mayor (031)",11,,,9,,2,
"Comercio al por menor (032)",151,12,1,130,3,5,
"Hoteles y restaurantes (033)",19,3,1,14,,1,
"Trans., almac. y comunicaciones (034)",66,17,7,41,,1,
"Intermediación financiera (035)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (036)",46,30,5,8,2,1,
"Admin.pub. y defensa; p. segur soc.afil (037)",108,89,19,,,,
"Enseñanza (038)",498,481,,17,,,
"Servicios sociales y de salud (039)",69,61,1,7,,,
"Otras activ. serv.comun.soc y personales (040)",41,19,6,15,,1,
"Hogares privados con servicio doméstico (041)",18,,,,,,18
"Actividad economica no especificada (043)",87,25,20,32,,10,
"Mujeres (044)",1256,459,61,371,3,255,107
"Agric., ganadería, caza y silvicultura (045)",325,,44,75,,206,
"Industrias manufactureras (048)",23,1,1,21,,,
"Suministro de electricidad, gas y agua (049)",1,,1,,,,
"Construcción (050)",4,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",176,8,,135,,33,
"Venta, mant.y rep. veh.autom y motoc. (052)",1,,,,,1,
"Comercio al por mayor (053)",8,,,6,,2,
"Comercio al por menor (054)",167,8,,129,,30,
"Hoteles y restaurantes (055)",69,6,1,58,1,3,
"Trans., almac. y comunicaciones (056)",4,3,,1,,,
"Intermediación financiera (057)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (058)",15,11,,4,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",47,45,2,,,,
"Enseñanza (060)",309,297,,11,,1,
"Servicios sociales y de salud (061)",61,60,,1,,,
"Otras activ. serv.comun.soc y personales (062)",28,8,2,18,,,
"Hogares privados con servicio doméstico (063)",107,,,,,,107
"Actividad economica no especificada (065)",85,18,6,47,2,12,
,,,,,,,
"URBANA (066)",1940,911,173,677,15,87,77
"Agric., ganadería, caza y silvicultura (067)",307,6,71,194,3,33,
"Explotación de minas y canteras (069)",2,,2,,,,
"Industrias manufactureras (070)",68,4,10,50,3,1,
"Suministro de electricidad, gas y agua (071)",6,2,4,,,,
"Construcción (072)",71,6,55,9,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",291,15,,235,3,38,
"Venta, mant.y rep. veh.autom y motoc. (074)",13,,,12,,1,
"Comercio al por mayor (075)",19,,,15,,4,
"Comercio al por menor (076)",259,15,,208,3,33,
"Hoteles y restaurantes (077)",72,8,2,59,1,2,
"Trans., almac. y comunicaciones (078)",58,16,6,35,,1,
"Intermediación financiera (079)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (080)",43,29,2,10,2,,
"Admin.pub. y defensa; p. segur soc.afil (081)",110,104,6,,,,
"Enseñanza (082)",585,561,,23,,1,
"Servicios sociales y de salud (083)",109,102,,7,,,
"Otras activ. serv.comun.soc y personales (084)",44,22,4,17,,1,
"Hogares privados con servicio doméstico (085)",77,,,,,,77
"Actividad economica no especificada (087)",93,32,11,38,2,10,
"Hombres (088)",1227,545,165,457,12,39,9
"Agric., ganadería, caza y silvicultura (089)",277,6,67,178,3,23,
"Explotación de minas y canteras (091)",2,,2,,,,
"Industrias manufactureras (092)",63,3,10,46,3,1,
"Suministro de electricidad, gas y agua (093)",6,2,4,,,,
"Construcción (094)",71,6,55,9,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",148,9,,129,3,7,
"Venta, mant.y rep. veh.autom y motoc. (096)",12,,,12,,,
"Comercio al por mayor (097)",11,,,9,,2,
"Comercio al por menor (098)",125,9,,108,3,5,
"Hoteles y restaurantes (099)",15,2,1,11,,1,
"Trans., almac. y comunicaciones (100)",54,13,6,34,,1,
"Intermediación financiera (101)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (102)",35,24,2,7,2,,
"Admin.pub. y defensa; p. segur soc.afil (103)",72,67,5,,,,
"Enseñanza (104)",342,327,,15,,,
"Servicios sociales y de salud (105)",56,50,,6,,,
"Otras activ. serv.comun.soc y personales (106)",27,16,4,6,,1,
"Hogares privados con servicio doméstico (107)",9,,,,,,9
"Actividad economica no especificada (109)",48,18,9,16,,5,
"Mujeres (110)",713,366,8,220,3,48,68
"Agric., ganadería, caza y silvicultura (111)",30,,4,16,,10,
"Industrias manufactureras (114)",5,1,,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",143,6,,106,,31,
"Venta, mant.y rep. veh.autom y motoc. (118)",1,,,,,1,
"Comercio al por mayor (119)",8,,,6,,2,
"Comercio al por menor (120)",134,6,,100,,28,
"Hoteles y restaurantes (121)",57,6,1,48,1,1,
"Trans., almac. y comunicaciones (122)",4,3,,1,,,
"Intermediación financiera (123)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (124)",8,5,,3,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",38,37,1,,,,
"Enseñanza (126)",243,234,,8,,1,
"Servicios sociales y de salud (127)",53,52,,1,,,
"Otras activ. serv.comun.soc y personales (128)",17,6,,11,,,
"Hogares privados con servicio doméstico (129)",68,,,,,,68
"Actividad economica no especificada (131)",45,14,2,22,2,5,
,,,,,,,
"RURAL (132)",3902,318,1093,1916,4,523,48
