"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUARI",,,,
"Viviendas particulares (001)",11348,8408,2519,421
"Ocupantes presentes (002)",48530,35868,10844,1818
"Casa independiente",,,,
"Viviendas particulares (004)",11281,8364,2511,406
"Ocupantes presentes (005)",48236,35670,10820,1746
"Departamento en edificio",,,,
"Viviendas particulares (007)",10,10,,
"Ocupantes presentes (008)",46,46,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",10,10,,
"Ocupantes presentes (011)",30,30,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",19,13,6,
"Ocupantes presentes (014)",99,79,20,
"Choza o cabaña",,,,
"Viviendas particulares (016)",15,,,15
"Ocupantes presentes (017)",72,,,72
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,2,,
"Ocupantes presentes (020)",3,3,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",11,9,2,
"Ocupantes presentes (023)",44,40,4,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",9968,7404,2182,382
"Ocupantes presentes (029)",42601,31650,9316,1635
"Casa independiente",,,,
"Viviendas particulares (031)",9906,7362,2176,368
"Ocupantes presentes (032)",42329,31464,9296,1569
"Departamento en edificio",,,,
"Viviendas particulares (034)",9,9,,
"Ocupantes presentes (035)",42,42,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",10,10,,
"Ocupantes presentes (038)",30,30,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",18,13,5,
"Ocupantes presentes (041)",97,79,18,
"Choza o cabaña",,,,
"Viviendas particulares (043)",14,,,14
"Ocupantes presentes (044)",66,,,66
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,2,,
"Ocupantes presentes (047)",3,3,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",9,8,1,
"Ocupantes presentes (050)",34,32,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1380,1004,337,39
"Ocupantes presentes (056)",5929,4218,1528,183
"Casa independiente",,,,
"Viviendas particulares (058)",1375,1002,335,38
"Ocupantes presentes (059)",5907,4206,1524,177
"Departamento en edificio",,,,
"Viviendas particulares (061)",1,1,,
"Ocupantes presentes (062)",4,4,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,,1,
"Ocupantes presentes (068)",2,,2,
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,1,1,
"Ocupantes presentes (077)",10,8,2,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4776,3616,1107,53
"Ocupantes presentes (110)",20519,15446,4859,214
"Casa independiente",,,,
"Viviendas particulares (112)",4726,3573,1100,53
"Ocupantes presentes (113)",20301,15250,4837,214
"Departamento en edificio",,,,
"Viviendas particulares (115)",10,10,,
"Ocupantes presentes (116)",46,46,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",10,10,,
"Ocupantes presentes (119)",30,30,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",19,13,6,
"Ocupantes presentes (122)",99,79,20,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,2,,
"Ocupantes presentes (128)",3,3,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",9,8,1,
"Ocupantes presentes (131)",40,38,2,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",4141,3247,847,47
"Ocupantes presentes (137)",17790,13940,3657,193
"Casa independiente",,,,
"Viviendas particulares (139)",4095,3206,842,47
"Ocupantes presentes (140)",17588,13756,3639,193
"Departamento en edificio",,,,
"Viviendas particulares (142)",9,9,,
"Ocupantes presentes (143)",42,42,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",10,10,,
"Ocupantes presentes (146)",30,30,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",18,13,5,
"Ocupantes presentes (149)",97,79,18,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,2,,
"Ocupantes presentes (155)",3,3,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",7,7,,
"Ocupantes presentes (158)",30,30,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",635,369,260,6
"Ocupantes presentes (164)",2729,1506,1202,21
"Casa independiente",,,,
"Viviendas particulares (166)",631,367,258,6
"Ocupantes presentes (167)",2713,1494,1198,21
"Departamento en edificio",,,,
"Viviendas particulares (169)",1,1,,
"Ocupantes presentes (170)",4,4,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,,1,
"Ocupantes presentes (176)",2,,2,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,1,1,
"Ocupantes presentes (185)",10,8,2,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",6572,4792,1412,368
"Ocupantes presentes (218)",28011,20422,5985,1604
"Casa independiente",,,,
"Viviendas particulares (220)",6555,4791,1411,353
"Ocupantes presentes (221)",27935,20420,5983,1532
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",15,,,15
"Ocupantes presentes (233)",72,,,72
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,1,1,
"Ocupantes presentes (239)",4,2,2,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",5827,4157,1335,335
"Ocupantes presentes (245)",24811,17710,5659,1442
"Casa independiente",,,,
"Viviendas particulares (247)",5811,4156,1334,321
"Ocupantes presentes (248)",24741,17708,5657,1376
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",14,,,14
"Ocupantes presentes (260)",66,,,66
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,1,1,
"Ocupantes presentes (266)",4,2,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",745,635,77,33
"Ocupantes presentes (272)",3200,2712,326,162
"Casa independiente",,,,
"Viviendas particulares (274)",744,635,77,32
"Ocupantes presentes (275)",3194,2712,326,156
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
