"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia YAULI (000)",37916,5304,6508,8716,7572,5149,4667
"Conviviente (001)",9799,116,1935,4135,2415,865,333
"Separado(a) (002)",1058,5,113,263,298,210,169
"Casado(a) (003)",12783,27,289,2084,3955,3503,2925
"Viudo(a) (004)",1321,,3,45,117,184,972
"Divorciado(a) (005)",131,,3,11,39,43,35
"Soltero(a) (006)",12824,5156,4165,2178,748,344,233
"Hombres (008)",20295,2677,3292,4784,4147,2902,2493
"Conviviente (009)",5312,59,749,2294,1456,543,211
"Separado(a) (010)",312,3,21,75,77,72,64
"Casado(a) (011)",7110,15,89,1008,2131,2042,1825
"Viudo(a) (012)",344,,,9,25,50,260
"Divorciado(a) (013)",68,,1,7,22,22,16
"Soltero(a) (014)",7149,2600,2432,1391,436,173,117
"Mujeres (016)",17621,2627,3216,3932,3425,2247,2174
"Conviviente (017)",4487,57,1186,1841,959,322,122
"Separado(a) (018)",746,2,92,188,221,138,105
"Casado(a) (019)",5673,12,200,1076,1824,1461,1100
"Viudo(a) (020)",977,,3,36,92,134,712
"Divorciado(a) (021)",63,,2,4,17,21,19
"Soltero(a) (022)",5675,2556,1733,787,312,171,116
,,,,,,,
"URBANA (024)",33202,4816,5685,7535,6765,4516,3885
"Conviviente (025)",8344,104,1675,3519,2080,704,262
"Separado(a) (026)",926,5,99,238,261,179,144
"Casado(a) (027)",11435,27,261,1900,3618,3143,2486
"Viudo(a) (028)",1079,,3,37,97,157,785
"Divorciado(a) (029)",108,,2,8,36,32,30
"Soltero(a) (030)",11310,4680,3645,1833,673,301,178
"Hombres (032)",17479,2419,2832,3998,3631,2522,2077
"Conviviente (033)",4420,52,632,1892,1240,442,162
"Separado(a) (034)",253,3,19,63,60,55,53
"Casado(a) (035)",6252,15,75,886,1905,1813,1558
"Viudo(a) (036)",268,,,6,18,40,204
"Divorciado(a) (037)",52,,,4,19,16,13
"Soltero(a) (038)",6234,2349,2106,1147,389,156,87
"Mujeres (040)",15723,2397,2853,3537,3134,1994,1808
"Conviviente (041)",3924,52,1043,1627,840,262,100
"Separado(a) (042)",673,2,80,175,201,124,91
"Casado(a) (043)",5183,12,186,1014,1713,1330,928
"Viudo(a) (044)",811,,3,31,79,117,581
"Divorciado(a) (045)",56,,2,4,17,16,17
"Soltero(a) (046)",5076,2331,1539,686,284,145,91
,,,,,,,
"RURAL (048)",4714,488,823,1181,807,633,782
"Conviviente (049)",1455,12,260,616,335,161,71
"Separado(a) (050)",132,,14,25,37,31,25
"Casado(a) (051)",1348,,28,184,337,360,439
"Viudo(a) (052)",242,,,8,20,27,187
"Divorciado(a) (053)",23,,1,3,3,11,5
"Soltero(a) (054)",1514,476,520,345,75,43,55
"Hombres (056)",2816,258,460,786,516,380,416
"Conviviente (057)",892,7,117,402,216,101,49
"Separado(a) (058)",59,,2,12,17,17,11
"Casado(a) (059)",858,,14,122,226,229,267
"Viudo(a) (060)",76,,,3,7,10,56
"Divorciado(a) (061)",16,,1,3,3,6,3
"Soltero(a) (062)",915,251,326,244,47,17,30
"Mujeres (064)",1898,230,363,395,291,253,366
"Conviviente (065)",563,5,143,214,119,60,22
"Separado(a) (066)",73,,12,13,20,14,14
"Casado(a) (067)",490,,14,62,111,131,172
"Viudo(a) (068)",166,,,5,13,17,131
"Divorciado(a) (069)",7,,,,,5,2
"Soltero(a) (070)",599,225,194,101,28,26,25
