"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia LAMBAYEQUE (000)",78453,1530,26701,26081,19486,4655
"Empleado (001)",12589,72,4218,4823,3272,204
"Obrero (002)",31898,504,12681,10707,6645,1361
"Trabajador independiente (003)",25462,171,6351,8545,7923,2472
"Empleador o patrono (004)",1748,2,270,509,690,277
"Trabajador familiar no remunerado (005)",5019,713,2216,1044,737,309
"Trabajador del hogar (006)",1737,68,965,453,219,32
"Hombres (008)",59673,1107,20123,19242,15155,4046
"Empleado (009)",7013,44,2049,2644,2101,175
"Obrero (010)",28700,422,11340,9507,6141,1290
"Trabajador independiente (011)",19049,130,4841,6074,5909,2095
"Empleador o patrono (012)",1463,1,207,407,595,253
"Trabajador familiar no remunerado (013)",3381,499,1658,596,399,229
"Trabajador del hogar (014)",67,11,28,14,10,4
"Mujeres (016)",18780,423,6578,6839,4331,609
"Empleado (017)",5576,28,2169,2179,1171,29
"Obrero (018)",3198,82,1341,1200,504,71
"Trabajador independiente (019)",6413,41,1510,2471,2014,377
"Empleador o patrono (020)",285,1,63,102,95,24
"Trabajador familiar no remunerado (021)",1638,214,558,448,338,80
"Trabajador del hogar (022)",1670,57,937,439,209,28
,,,,,,
"URBANA (024)",40458,578,12901,14356,10722,1901
"Empleado (025)",11112,69,3594,4297,2977,175
"Obrero (026)",10096,122,3860,3522,2184,408
"Trabajador independiente (027)",15419,127,4019,5450,4723,1100
"Empleador o patrono (028)",895,1,155,312,332,95
"Trabajador familiar no remunerado (029)",1750,204,695,435,319,97
"Trabajador del hogar (030)",1186,55,578,340,187,26
"Hombres (032)",26980,390,8605,9167,7311,1507
"Empleado (033)",6047,43,1702,2282,1869,151
"Obrero (034)",8841,110,3409,2977,1966,379
"Trabajador independiente (035)",10431,96,2926,3486,3090,833
"Empleador o patrono (036)",695,,118,235,263,79
"Trabajador familiar no remunerado (037)",917,133,430,176,116,62
"Trabajador del hogar (038)",49,8,20,11,7,3
"Mujeres (040)",13478,188,4296,5189,3411,394
"Empleado (041)",5065,26,1892,2015,1108,24
"Obrero (042)",1255,12,451,545,218,29
"Trabajador independiente (043)",4988,31,1093,1964,1633,267
"Empleador o patrono (044)",200,1,37,77,69,16
"Trabajador familiar no remunerado (045)",833,71,265,259,203,35
"Trabajador del hogar (046)",1137,47,558,329,180,23
,,,,,,
"RURAL (048)",37995,952,13800,11725,8764,2754
"Empleado (049)",1477,3,624,526,295,29
"Obrero (050)",21802,382,8821,7185,4461,953
"Trabajador independiente (051)",10043,44,2332,3095,3200,1372
"Empleador o patrono (052)",853,1,115,197,358,182
"Trabajador familiar no remunerado (053)",3269,509,1521,609,418,212
"Trabajador del hogar (054)",551,13,387,113,32,6
"Hombres (056)",32693,717,11518,10075,7844,2539
"Empleado (057)",966,1,347,362,232,24
"Obrero (058)",19859,312,7931,6530,4175,911
"Trabajador independiente (059)",8618,34,1915,2588,2819,1262
"Empleador o patrono (060)",768,1,89,172,332,174
"Trabajador familiar no remunerado (061)",2464,366,1228,420,283,167
"Trabajador del hogar (062)",18,3,8,3,3,1
"Mujeres (064)",5302,235,2282,1650,920,215
"Empleado (065)",511,2,277,164,63,5
"Obrero (066)",1943,70,890,655,286,42
"Trabajador independiente (067)",1425,10,417,507,381,110
"Empleador o patrono (068)",85,,26,25,26,8
"Trabajador familiar no remunerado (069)",805,143,293,189,135,45
"Trabajador del hogar (070)",533,10,379,110,29,5
