"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CASMA (000)",16834,2963,5625,6189,336,635,226,860
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",30,27,,,3,,,
"Profes., científicos e intelectuales (002)",1002,876,,115,11,,,
"Técnicos de nivel medio y trab. asimilados (003)",433,250,,157,24,2,,
"Jefes y empleados de oficina (004)",545,544,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2126,533,31,1322,55,185,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2530,12,215,2122,179,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1029,,564,430,26,9,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1987,263,495,1200,23,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6059,368,4282,762,14,407,226,
"Otra (010)",47,47,,,,,,
"Ocupaciñn no especificada (011)",186,43,38,81,1,23,,
"Desocupado (012)",860,,,,,,,860
"Hombres (013)",12074,1646,4505,4628,271,378,11,635
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",23,20,,,3,,,
"Profes., científicos e intelectuales (015)",486,413,,64,9,,,
"Técnicos de nivel medio y trab. asimilados (016)",265,133,,113,18,1,,
"Jefes y empleados de oficina (017)",251,250,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",903,294,9,543,25,32,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2352,12,168,2007,163,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",714,,336,346,24,8,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1960,263,485,1183,23,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",4381,202,3494,343,6,325,11,
"Otra (023)",45,45,,,,,,
"Ocupaciñn no especificada (024)",59,14,13,29,,3,,
"Desocupado (025)",635,,,,,,,635
"Mujeres (026)",4760,1317,1120,1561,65,257,215,225
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",7,7,,,,,,
"Profes., científicos e intelectuales (028)",516,463,,51,2,,,
"Técnicos de nivel medio y trab. asimilados (029)",168,117,,44,6,1,,
"Jefes y empleados de oficina (030)",294,294,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1223,239,22,779,30,153,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",178,,47,115,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",315,,228,84,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",27,,10,17,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1678,166,788,419,8,82,215,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",127,29,25,52,1,20,,
"Desocupado (038)",225,,,,,,,225
,,,,,,,,
"URBANA (039)",12177,2773,3298,4637,236,376,207,650
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,24,,,3,,,
"Profes., científicos e intelectuales (041)",947,825,,111,11,,,
"Técnicos de nivel medio y trab. asimilados (042)",414,241,,149,22,2,,
"Jefes y empleados de oficina (043)",513,512,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1974,492,27,1226,48,181,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1220,7,212,909,90,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",974,,529,411,25,9,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1706,246,386,1046,22,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3551,340,2111,721,14,158,207,
"Otra (049)",45,45,,,,,,
"Ocupaciñn no especificada (050)",156,41,33,64,1,17,,
"Desocupado (051)",650,,,,,,,650
"Hombres (052)",8059,1528,2503,3226,185,156,10,451
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,17,,,3,,,
"Profes., científicos e intelectuales (054)",469,397,,63,9,,,
"Técnicos de nivel medio y trab. asimilados (055)",250,125,,107,17,1,,
"Jefes y empleados de oficina (056)",235,234,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",839,265,8,511,23,32,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1095,7,165,839,82,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",669,,307,331,23,8,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1682,246,378,1030,22,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",2253,180,1633,320,6,104,10,
"Otra (062)",43,43,,,,,,
"Ocupaciñn no especificada (063)",53,14,12,25,,2,,
"Desocupado (064)",451,,,,,,,451
"Mujeres (065)",4118,1245,795,1411,51,220,197,199
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",478,428,,48,2,,,
"Técnicos de nivel medio y trab. asimilados (068)",164,116,,42,5,1,,
"Jefes y empleados de oficina (069)",278,278,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1135,227,19,715,25,149,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",125,,47,70,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",305,,222,80,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",24,,8,16,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1298,160,478,401,8,54,197,
"Otra (075)",2,2,,,,,,
"Ocupaciñn no especificada (076)",103,27,21,39,1,15,,
"Desocupado (077)",199,,,,,,,199
,,,,,,,,
"RURAL (078)",4657,190,2327,1552,100,259,19,210
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,3,,,,,,
"Profes., científicos e intelectuales (080)",55,51,,4,,,,
"Técnicos de nivel medio y trab. asimilados (081)",19,9,,8,2,,,
"Jefes y empleados de oficina (082)",32,32,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",152,41,4,96,7,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1310,5,3,1213,89,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",55,,35,19,1,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",281,17,109,154,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2508,28,2171,41,,249,19,
"Otra (088)",2,2,,,,,,
"Ocupaciñn no especificada (089)",30,2,5,17,,6,,
"Desocupado (090)",210,,,,,,,210
"Hombres (091)",4015,118,2002,1402,86,222,1,184
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,3,,,,,,
"Profes., científicos e intelectuales (093)",17,16,,1,,,,
"Técnicos de nivel medio y trab. asimilados (094)",15,8,,6,1,,,
"Jefes y empleados de oficina (095)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",64,29,1,32,2,,,
