"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CHOTA",,,,
"Viviendas particulares (001)",18392,10841,6402,1149
"Ocupantes presentes (002)",74840,42774,27044,5022
"Casa independiente",,,,
"Viviendas particulares (004)",18144,10689,6336,1119
"Ocupantes presentes (005)",74021,42272,26856,4893
"Departamento en edificio",,,,
"Viviendas particulares (007)",80,57,23,
"Ocupantes presentes (008)",243,184,59,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",74,45,29,
"Ocupantes presentes (011)",236,145,91,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",56,43,13,
"Ocupantes presentes (014)",185,151,34,
"Choza o cabaña",,,,
"Viviendas particulares (016)",30,,,30
"Ocupantes presentes (017)",129,,,129
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",7,6,1,
"Ocupantes presentes (023)",25,21,4,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",15391,9646,4870,875
"Ocupantes presentes (029)",62171,37842,20502,3827
"Casa independiente",,,,
"Viviendas particulares (031)",15175,9507,4816,852
"Ocupantes presentes (032)",61451,37378,20354,3719
"Departamento en edificio",,,,
"Viviendas particulares (034)",69,50,19,
"Ocupantes presentes (035)",213,162,51,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",65,43,22,
"Ocupantes presentes (038)",203,138,65,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",53,41,12,
"Ocupantes presentes (041)",174,146,28,
"Choza o cabaña",,,,
"Viviendas particulares (043)",23,,,23
"Ocupantes presentes (044)",108,,,108
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",6,5,1,
"Ocupantes presentes (050)",22,18,4,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",3001,1195,1532,274
"Ocupantes presentes (056)",12669,4932,6542,1195
"Casa independiente",,,,
"Viviendas particulares (058)",2969,1182,1520,267
"Ocupantes presentes (059)",12570,4894,6502,1174
"Departamento en edificio",,,,
"Viviendas particulares (061)",11,7,4,
"Ocupantes presentes (062)",30,22,8,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",9,2,7,
"Ocupantes presentes (065)",33,7,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,2,1,
"Ocupantes presentes (068)",11,5,6,
"Choza o cabaña",,,,
"Viviendas particulares (070)",7,,,7
"Ocupantes presentes (071)",21,,,21
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,1,,
"Ocupantes presentes (074)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",3,3,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",7143,6363,748,32
"Ocupantes presentes (110)",26913,24071,2710,132
"Casa independiente",,,,
"Viviendas particulares (112)",6927,6213,682,32
"Ocupantes presentes (113)",26235,23581,2522,132
"Departamento en edificio",,,,
"Viviendas particulares (115)",80,57,23,
"Ocupantes presentes (116)",243,184,59,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",74,45,29,
"Ocupantes presentes (119)",236,145,91,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",56,43,13,
"Ocupantes presentes (122)",185,151,34,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",5,4,1,
"Ocupantes presentes (131)",13,9,4,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",6478,5820,633,25
"Ocupantes presentes (137)",24327,21950,2270,107
"Casa independiente",,,,
"Viviendas particulares (139)",6287,5683,579,25
"Ocupantes presentes (140)",23727,21498,2122,107
"Departamento en edificio",,,,
"Viviendas particulares (142)",69,50,19,
"Ocupantes presentes (143)",213,162,51,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",65,43,22,
"Ocupantes presentes (146)",203,138,65,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",53,41,12,
"Ocupantes presentes (149)",174,146,28,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",4,3,1,
"Ocupantes presentes (158)",10,6,4,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",665,543,115,7
"Ocupantes presentes (164)",2586,2121,440,25
"Casa independiente",,,,
"Viviendas particulares (166)",640,530,103,7
"Ocupantes presentes (167)",2508,2083,400,25
"Departamento en edificio",,,,
"Viviendas particulares (169)",11,7,4,
"Ocupantes presentes (170)",30,22,8,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",9,2,7,
"Ocupantes presentes (173)",33,7,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,2,1,
"Ocupantes presentes (176)",11,5,6,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,1,,
"Ocupantes presentes (182)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",3,3,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",11249,4478,5654,1117
"Ocupantes presentes (218)",47927,18703,24334,4890
"Casa independiente",,,,
"Viviendas particulares (220)",11217,4476,5654,1087
"Ocupantes presentes (221)",47786,18691,24334,4761
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",30,,,30
"Ocupantes presentes (233)",129,,,129
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,2,,
"Ocupantes presentes (239)",12,12,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",8913,3826,4237,850
"Ocupantes presentes (245)",37844,15892,18232,3720
"Casa independiente",,,,
"Viviendas particulares (247)",8888,3824,4237,827
"Ocupantes presentes (248)",37724,15880,18232,3612
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",23,,,23
"Ocupantes presentes (260)",108,,,108
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,2,,
"Ocupantes presentes (266)",12,12,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",2336,652,1417,267
"Ocupantes presentes (272)",10083,2811,6102,1170
"Casa independiente",,,,
"Viviendas particulares (274)",2329,652,1417,260
"Ocupantes presentes (275)",10062,2811,6102,1149
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",7,,,7
"Ocupantes presentes (287)",21,,,21
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
