"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia MOHO",,,,
"Viviendas particulares (001)",5184,2126,2624,434
"Ocupantes presentes (002)",15514,6427,7805,1282
"Casa independiente",,,,
"Viviendas particulares (004)",5055,2110,2610,335
"Ocupantes presentes (005)",15101,6386,7764,951
"Departamento en edificio",,,,
"Viviendas particulares (007)",1,,1,
"Ocupantes presentes (008)",5,,5,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",6,5,1,
"Ocupantes presentes (011)",13,12,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",17,7,10,
"Ocupantes presentes (014)",51,19,32,
"Choza o cabaña",,,,
"Viviendas particulares (016)",98,,,98
"Ocupantes presentes (017)",328,,,328
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",7,4,2,1
"Ocupantes presentes (023)",16,10,3,3
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",4648,1931,2314,403
"Ocupantes presentes (029)",13983,5860,6900,1223
"Casa independiente",,,,
"Viviendas particulares (031)",4524,1915,2303,306
"Ocupantes presentes (032)",13582,5819,6867,896
"Departamento en edificio",,,,
"Viviendas particulares (034)",1,,1,
"Ocupantes presentes (035)",5,,5,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",6,5,1,
"Ocupantes presentes (038)",13,12,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",15,7,8,
"Ocupantes presentes (041)",45,19,26,
"Choza o cabaña",,,,
"Viviendas particulares (043)",96,,,96
"Ocupantes presentes (044)",324,,,324
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",6,4,1,1
"Ocupantes presentes (050)",14,10,1,3
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",536,195,310,31
"Ocupantes presentes (056)",1531,567,905,59
"Casa independiente",,,,
"Viviendas particulares (058)",531,195,307,29
"Ocupantes presentes (059)",1519,567,897,55
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,,2,
"Ocupantes presentes (068)",6,,6,
"Choza o cabaña",,,,
"Viviendas particulares (070)",2,,,2
"Ocupantes presentes (071)",4,,,4
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,,1,
"Ocupantes presentes (077)",2,,2,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1613,998,577,38
"Ocupantes presentes (110)",5302,3363,1838,101
"Casa independiente",,,,
"Viviendas particulares (112)",1585,982,565,38
"Ocupantes presentes (113)",5223,3322,1800,101
"Departamento en edificio",,,,
"Viviendas particulares (115)",1,,1,
"Ocupantes presentes (116)",5,,5,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",6,5,1,
"Ocupantes presentes (119)",13,12,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",17,7,10,
"Ocupantes presentes (122)",51,19,32,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,4,,
"Ocupantes presentes (131)",10,10,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1472,934,512,26
"Ocupantes presentes (137)",4923,3159,1682,82
"Casa independiente",,,,
"Viviendas particulares (139)",1446,918,502,26
"Ocupantes presentes (140)",4850,3118,1650,82
"Departamento en edificio",,,,
"Viviendas particulares (142)",1,,1,
"Ocupantes presentes (143)",5,,5,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",6,5,1,
"Ocupantes presentes (146)",13,12,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",15,7,8,
"Ocupantes presentes (149)",45,19,26,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",4,4,,
"Ocupantes presentes (158)",10,10,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",141,64,65,12
"Ocupantes presentes (164)",379,204,156,19
"Casa independiente",,,,
"Viviendas particulares (166)",139,64,63,12
"Ocupantes presentes (167)",373,204,150,19
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,,2,
"Ocupantes presentes (176)",6,,6,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",3571,1128,2047,396
"Ocupantes presentes (218)",10212,3064,5967,1181
"Casa independiente",,,,
"Viviendas particulares (220)",3470,1128,2045,297
"Ocupantes presentes (221)",9878,3064,5964,850
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",98,,,98
"Ocupantes presentes (233)",328,,,328
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,,2,1
"Ocupantes presentes (239)",6,,3,3
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3176,997,1802,377
"Ocupantes presentes (245)",9060,2701,5218,1141
"Casa independiente",,,,
"Viviendas particulares (247)",3078,997,1801,280
"Ocupantes presentes (248)",8732,2701,5217,814
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",96,,,96
"Ocupantes presentes (260)",324,,,324
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,,1,1
"Ocupantes presentes (266)",4,,1,3
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",395,131,245,19
"Ocupantes presentes (272)",1152,363,749,40
"Casa independiente",,,,
"Viviendas particulares (274)",392,131,244,17
"Ocupantes presentes (275)",1146,363,747,36
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",2,,,2
"Ocupantes presentes (287)",4,,,4
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,,1,
"Ocupantes presentes (293)",2,,2,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
