"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia TALARA",,,,
"Viviendas particulares (001)",23061,21082,1562,417
"Ocupantes presentes (002)",102524,93850,6839,1835
"Casa independiente",,,,
"Viviendas particulares (004)",22672,20779,1499,394
"Ocupantes presentes (005)",101170,92812,6606,1752
"Departamento en edificio",,,,
"Viviendas particulares (007)",162,141,21,
"Ocupantes presentes (008)",478,412,66,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",33,32,1,
"Ocupantes presentes (011)",133,132,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",59,45,12,2
"Ocupantes presentes (014)",252,197,51,4
"Choza o cabaña",,,,
"Viviendas particulares (016)",8,,,8
"Ocupantes presentes (017)",36,,,36
"Vivienda improvisada",,,,
"Viviendas particulares (019)",88,51,28,9
"Ocupantes presentes (020)",354,216,109,29
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",38,34,1,3
"Ocupantes presentes (023)",97,81,6,10
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",4,,,4
Si,,,,
"Viviendas particulares (028)",5754,5303,412,39
"Ocupantes presentes (029)",23200,21397,1625,178
"Casa independiente",,,,
"Viviendas particulares (031)",5631,5203,394,34
"Ocupantes presentes (032)",22855,21128,1573,154
"Departamento en edificio",,,,
"Viviendas particulares (034)",72,62,10,
"Ocupantes presentes (035)",155,130,25,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",11,10,1,
"Ocupantes presentes (038)",40,39,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",10,9,1,
"Ocupantes presentes (041)",37,34,3,
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",15,,,15
"Vivienda improvisada",,,,
"Viviendas particulares (046)",19,12,6,1
"Ocupantes presentes (047)",76,44,23,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",7,7,,
"Ocupantes presentes (050)",22,22,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",17307,15779,1150,378
"Ocupantes presentes (056)",79324,72453,5214,1657
"Casa independiente",,,,
"Viviendas particulares (058)",17041,15576,1105,360
"Ocupantes presentes (059)",78315,71684,5033,1598
"Departamento en edificio",,,,
"Viviendas particulares (061)",90,79,11,
"Ocupantes presentes (062)",323,282,41,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",22,22,,
"Ocupantes presentes (065)",93,93,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",49,36,11,2
"Ocupantes presentes (068)",215,163,48,4
"Choza o cabaña",,,,
"Viviendas particulares (070)",4,,,4
"Ocupantes presentes (071)",21,,,21
"Vivienda improvisada",,,,
"Viviendas particulares (073)",69,39,22,8
"Ocupantes presentes (074)",278,172,86,20
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",31,27,1,3
"Ocupantes presentes (077)",75,59,6,10
"Otro tipo",,,,
"Viviendas particulares (079)",1,,,1
"Ocupantes presentes (080)",4,,,4
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",22892,20974,1523,395
"Ocupantes presentes (110)",101942,93497,6705,1740
"Casa independiente",,,,
"Viviendas particulares (112)",22512,20671,1460,381
"Ocupantes presentes (113)",100628,92459,6472,1697
"Departamento en edificio",,,,
"Viviendas particulares (115)",162,141,21,
"Ocupantes presentes (116)",478,412,66,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",33,32,1,
"Ocupantes presentes (119)",133,132,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",59,45,12,2
"Ocupantes presentes (122)",252,197,51,4
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",88,51,28,9
"Ocupantes presentes (128)",354,216,109,29
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",38,34,1,3
"Ocupantes presentes (131)",97,81,6,10
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",5616,5207,380,29
"Ocupantes presentes (137)",22729,21082,1517,130
"Casa independiente",,,,
"Viviendas particulares (139)",5497,5107,362,28
"Ocupantes presentes (140)",22399,20813,1465,121
"Departamento en edificio",,,,
"Viviendas particulares (142)",72,62,10,
"Ocupantes presentes (143)",155,130,25,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",11,10,1,
"Ocupantes presentes (146)",40,39,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",10,9,1,
"Ocupantes presentes (149)",37,34,3,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",19,12,6,1
"Ocupantes presentes (155)",76,44,23,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",7,7,,
"Ocupantes presentes (158)",22,22,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",17276,15767,1143,366
"Ocupantes presentes (164)",79213,72415,5188,1610
"Casa independiente",,,,
"Viviendas particulares (166)",17015,15564,1098,353
"Ocupantes presentes (167)",78229,71646,5007,1576
"Departamento en edificio",,,,
"Viviendas particulares (169)",90,79,11,
"Ocupantes presentes (170)",323,282,41,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",22,22,,
"Ocupantes presentes (173)",93,93,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",49,36,11,2
"Ocupantes presentes (176)",215,163,48,4
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",69,39,22,8
"Ocupantes presentes (182)",278,172,86,20
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",31,27,1,3
"Ocupantes presentes (185)",75,59,6,10
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",169,108,39,22
"Ocupantes presentes (218)",582,353,134,95
"Casa independiente",,,,
"Viviendas particulares (220)",160,108,39,13
"Ocupantes presentes (221)",542,353,134,55
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",8,,,8
"Ocupantes presentes (233)",36,,,36
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"Viviendas particulares (241)",1,,,1
"Ocupantes presentes (242)",4,,,4
Si,,,,
"Viviendas particulares (244)",138,96,32,10
"Ocupantes presentes (245)",471,315,108,48
"Casa independiente",,,,
"Viviendas particulares (247)",134,96,32,6
"Ocupantes presentes (248)",456,315,108,33
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",15,,,15
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",31,12,7,12
"Ocupantes presentes (272)",111,38,26,47
"Casa independiente",,,,
"Viviendas particulares (274)",26,12,7,7
"Ocupantes presentes (275)",86,38,26,22
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",4,,,4
"Ocupantes presentes (287)",21,,,21
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"Viviendas particulares (295)",1,,,1
"Ocupantes presentes (296)",4,,,4
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
