"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",5459,57,1767,1828,1391,416
"Empleado (001)",976,3,315,437,212,9
"Obrero (002)",740,3,304,236,155,42
"Trabajador independiente (003)",1822,6,467,609,536,204
"Empleador o patrono (004)",734,,174,254,216,90
"Trabajador familiar no remunerado (005)",728,39,292,166,189,42
"Trabajador del hogar (006)",92,2,47,20,19,4
"Desocupado (008)",367,4,168,106,64,25
"Hombres (009)",4045,40,1286,1322,1064,333
"Empleado (010)",569,1,159,254,149,6
"Obrero (011)",684,3,278,221,146,36
"Trabajador independiente (012)",1425,6,369,457,425,168
"Empleador o patrono (013)",679,,161,237,195,86
"Trabajador familiar no remunerado (014)",370,27,186,57,86,14
"Desocupado (017)",318,3,133,96,63,23
"Mujeres (018)",1414,17,481,506,327,83
"Empleado (019)",407,2,156,183,63,3
"Obrero (020)",56,,26,15,9,6
"Trabajador independiente (021)",397,,98,152,111,36
"Empleador o patrono (022)",55,,13,17,21,4
"Trabajador familiar no remunerado (023)",358,12,106,109,103,28
"Trabajador del hogar (024)",92,2,47,20,19,4
"Desocupado (026)",49,1,35,10,1,2
,,,,,,
"URBANA (027)",1361,23,448,511,308,71
"Empleado (028)",593,3,179,275,131,5
"Obrero (029)",144,1,64,42,28,9
"Trabajador independiente (030)",419,2,112,142,119,44
"Empleador o patrono (031)",11,,3,5,2,1
"Trabajador familiar no remunerado (032)",108,15,42,24,21,6
"Trabajador del hogar (033)",28,1,19,5,2,1
"Desocupado (035)",58,1,29,18,5,5
"Hombres (036)",839,14,265,294,217,49
"Empleado (037)",334,1,92,145,93,3
"Obrero (038)",139,1,62,42,27,7
"Trabajador independiente (039)",273,2,73,84,82,32
"Empleador o patrono (040)",7,,1,4,1,1
"Trabajador familiar no remunerado (041)",43,9,19,4,9,2
"Desocupado (044)",43,1,18,15,5,4
"Mujeres (045)",522,9,183,217,91,22
"Empleado (046)",259,2,87,130,38,2
"Obrero (047)",5,,2,,1,2
"Trabajador independiente (048)",146,,39,58,37,12
"Empleador o patrono (049)",4,,2,1,1,
"Trabajador familiar no remunerado (050)",65,6,23,20,12,4
"Trabajador del hogar (051)",28,1,19,5,2,1
"Desocupado (053)",15,,11,3,,1
,,,,,,
"RURAL (054)",4098,34,1319,1317,1083,345
"Empleado (055)",383,,136,162,81,4
"Obrero (056)",596,2,240,194,127,33
"Trabajador independiente (057)",1403,4,355,467,417,160
"Empleador o patrono (058)",723,,171,249,214,89
"Trabajador familiar no remunerado (059)",620,24,250,142,168,36
"Trabajador del hogar (060)",64,1,28,15,17,3
"Desocupado (062)",309,3,139,88,59,20
"Hombres (063)",3206,26,1021,1028,847,284
"Empleado (064)",235,,67,109,56,3
"Obrero (065)",545,2,216,179,119,29
"Trabajador independiente (066)",1152,4,296,373,343,136
"Empleador o patrono (067)",672,,160,233,194,85
"Trabajador familiar no remunerado (068)",327,18,167,53,77,12
"Desocupado (071)",275,2,115,81,58,19
"Mujeres (072)",892,8,298,289,236,61
"Empleado (073)",148,,69,53,25,1
"Obrero (074)",51,,24,15,8,4
"Trabajador independiente (075)",251,,59,94,74,24
"Empleador o patrono (076)",51,,11,16,20,4
"Trabajador familiar no remunerado (077)",293,6,83,89,91,24
"Trabajador del hogar (078)",64,1,28,15,17,3
"Desocupado (080)",34,1,24,7,1,1
