"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia JAUJA (000)",30771,5304,6702,12245,483,3799,403,1835
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",127,121,,,6,,,
"Profes., científicos e intelectuales (002)",2615,2263,,328,22,2,,
"Técnicos de nivel medio y trab. asimilados (003)",1048,558,,430,50,10,,
"Jefes y empleados de oficina (004)",773,767,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3275,585,40,2193,52,405,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",5088,1,10,4838,239,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",2163,,937,1097,50,79,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2377,231,683,1395,42,26,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",10913,591,4993,1743,17,3166,403,
"Otra (010)",105,105,,,,,,
"Ocupaciñn no especificada (011)",452,82,39,220,5,106,,
"Desocupado (012)",1835,,,,,,,1835
"Hombres (013)",19241,2873,4961,7889,354,1818,25,1321
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",93,89,,,4,,,
"Profes., científicos e intelectuales (015)",1384,1114,,252,18,,,
"Técnicos de nivel medio y trab. asimilados (016)",701,312,,348,35,6,,
"Jefes y empleados de oficina (017)",347,343,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1239,317,15,780,28,99,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3792,1,9,3600,182,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1822,,839,889,41,53,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2332,231,672,1362,42,25,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",5958,324,3394,596,4,1615,25,
"Otra (023)",101,101,,,,,,
"Ocupaciñn no especificada (024)",151,41,32,61,,17,,
"Desocupado (025)",1321,,,,,,,1321
"Mujeres (026)",11530,2431,1741,4356,129,1981,378,514
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",34,32,,,2,,,
"Profes., científicos e intelectuales (028)",1231,1149,,76,4,2,,
"Técnicos de nivel medio y trab. asimilados (029)",347,246,,82,15,4,,
"Jefes y empleados de oficina (030)",426,424,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2036,268,25,1413,24,306,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1296,,1,1238,57,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",341,,98,208,9,26,,
"Obreros construc.,conf.,papel, fab., instr. (034)",45,,11,33,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",4955,267,1599,1147,13,1551,378,
"Otra (036)",4,4,,,,,,
"Ocupaciñn no especificada (037)",301,41,7,159,5,89,,
"Desocupado (038)",514,,,,,,,514
,,,,,,,,
"URBANA (039)",22037,4819,4325,8887,358,1914,328,1406
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",108,102,,,6,,,
"Profes., científicos e intelectuales (041)",2417,2102,,292,22,1,,
"Técnicos de nivel medio y trab. asimilados (042)",963,513,,406,38,6,,
"Jefes y empleados de oficina (043)",704,699,,1,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2951,512,32,2007,48,352,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2415,,5,2265,145,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1719,,703,902,43,71,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2028,194,565,1217,37,15,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",6886,534,2994,1629,14,1387,328,
"Otra (049)",97,97,,,,,,
"Ocupaciñn no especificada (050)",343,66,26,168,5,78,,
"Desocupado (051)",1406,,,,,,,1406
"Hombres (052)",13272,2557,3220,5389,262,849,19,976
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",78,74,,,4,,,
"Profes., científicos e intelectuales (054)",1258,1016,,224,18,,,
"Técnicos de nivel medio y trab. asimilados (055)",639,278,,332,25,4,,
"Jefes y empleados de oficina (056)",308,304,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1101,272,12,706,25,86,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1737,,4,1620,113,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1429,,621,724,36,48,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1985,194,554,1185,37,15,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",3555,291,2007,550,4,684,19,
"Otra (062)",94,94,,,,,,
"Ocupaciñn no especificada (063)",112,34,22,47,,9,,
"Desocupado (064)",976,,,,,,,976
"Mujeres (065)",8765,2262,1105,3498,96,1065,309,430
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",30,28,,,2,,,
"Profes., científicos e intelectuales (067)",1159,1086,,68,4,1,,
"Técnicos de nivel medio y trab. asimilados (068)",324,235,,74,13,2,,
"Jefes y empleados de oficina (069)",396,395,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1850,240,20,1301,23,266,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",678,,1,645,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",290,,82,178,7,23,,
"Obreros construc.,conf.,papel, fab., instr. (073)",43,,11,32,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",3331,243,987,1079,10,703,309,
"Otra (075)",3,3,,,,,,
"Ocupaciñn no especificada (076)",231,32,4,121,5,69,,
"Desocupado (077)",430,,,,,,,430
,,,,,,,,
"RURAL (078)",8734,485,2377,3358,125,1885,75,429
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",19,19,,,,,,
"Profes., científicos e intelectuales (080)",198,161,,36,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",85,45,,24,12,4,,
"Jefes y empleados de oficina (082)",69,68,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",324,73,8,186,4,53,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2673,1,5,2573,94,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",444,,234,195,7,8,,
"Obreros construc.,conf.,papel, fab., instr. (086)",349,37,118,178,5,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",4027,57,1999,114,3,1779,75,
"Otra (088)",8,8,,,,,,
"Ocupaciñn no especificada (089)",109,16,13,52,,28,,
"Desocupado (090)",429,,,,,,,429
"Hombres (091)",5969,316,1741,2500,92,969,6,345
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,15,,,,,,
"Profes., científicos e intelectuales (093)",126,98,,28,,,,
"Técnicos de nivel medio y trab. asimilados (094)",62,34,,16,10,2,,
"Jefes y empleados de oficina (095)",39,39,,,,,,
