"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia PURUS",,,,,,
"Viviendas particulares (001)",736,718,16,,2,
"Ocupantes presentes (002)",3527,3329,158,,40,
"Casa independiente",,,,,,
"Viviendas particulares (004)",722,704,16,,2,
"Ocupantes presentes (005)",3479,3281,158,,40,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",2,2,,,,
"Ocupantes presentes (017)",5,5,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (019)",4,4,,,,
"Ocupantes presentes (020)",20,20,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",8,8,,,,
"Ocupantes presentes (023)",23,23,,,,
"Otro tipo",,,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",249,242,6,,1,
"Ocupantes presentes (029)",1069,1001,49,,19,
"Casa independiente",,,,,,
"Viviendas particulares (031)",242,235,6,,1,
"Ocupantes presentes (032)",1037,969,49,,19,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (046)",4,4,,,,
"Ocupantes presentes (047)",20,20,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (049)",3,3,,,,
"Ocupantes presentes (050)",12,12,,,,
"Otro tipo",,,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",487,476,10,,1,
"Ocupantes presentes (056)",2458,2328,109,,21,
"Casa independiente",,,,,,
"Viviendas particulares (058)",480,469,10,,1,
"Ocupantes presentes (059)",2442,2312,109,,21,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",2,2,,,,
"Ocupantes presentes (071)",5,5,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",5,5,,,,
"Ocupantes presentes (077)",11,11,,,,
"Otro tipo",,,,,,
