"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ZARUMILLA (000)",15599,3789,2339,8031,344,702,394
"Sin nivel (001)",358,33,80,206,7,14,18
"Educación inicial (002)",18,3,2,7,1,4,1
"Primaria (003)",4534,456,780,2827,90,218,163
"Secundaria (004)",7167,1494,1188,3798,158,341,188
"Superior no univ. incompleta (005)",922,311,113,422,26,41,9
"Superior no univ. completa (006)",1358,777,112,390,22,47,10
"Superior univ. incompleta (007)",423,194,36,154,16,22,1
"Superior univ. completa (008)",819,521,28,227,24,15,4
"Hombres (010)",11487,2287,2188,6335,268,384,25
"Sin nivel (011)",250,15,67,156,6,6,
"Educación inicial (012)",13,2,1,5,1,4,
"Primaria (013)",3427,287,724,2214,74,120,8
"Secundaria (014)",5491,952,1128,3071,127,196,17
"Superior no univ. incompleta (015)",661,189,105,323,18,26,
"Superior no univ. completa (016)",816,407,104,272,16,17,
"Superior univ. incompleta (017)",291,113,35,124,8,11,
"Superior univ. completa (018)",538,322,24,170,18,4,
"Mujeres (020)",4112,1502,151,1696,76,318,369
"Sin nivel (021)",108,18,13,50,1,8,18
"Educación inicial (022)",5,1,1,2,,,1
"Primaria (023)",1107,169,56,613,16,98,155
"Secundaria (024)",1676,542,60,727,31,145,171
"Superior no univ. incompleta (025)",261,122,8,99,8,15,9
"Superior no univ. completa (026)",542,370,8,118,6,30,10
"Superior univ. incompleta (027)",132,81,1,30,8,11,1
"Superior univ. completa (028)",281,199,4,57,6,11,4
,,,,,,,
"URBANA (030)",14268,3685,2076,7228,332,569,378
"Sin nivel (031)",297,32,65,166,6,10,18
"Educación inicial (032)",14,3,2,6,,2,1
"Primaria (033)",3933,440,669,2421,83,166,154
"Secundaria (034)",6685,1456,1084,3522,155,286,182
"Superior no univ. incompleta (035)",860,304,98,392,26,32,8
"Superior no univ. completa (036)",1269,751,96,351,22,39,10
"Superior univ. incompleta (037)",406,188,34,147,16,20,1
"Superior univ. completa (038)",804,511,28,223,24,14,4
"Hombres (040)",10301,2219,1933,5591,256,278,24
"Sin nivel (041)",194,15,52,117,5,5,
"Educación inicial (042)",9,2,1,4,,2,
"Primaria (043)",2887,274,616,1839,67,84,7
"Secundaria (044)",5058,926,1027,2817,124,147,17
"Superior no univ. incompleta (045)",604,183,91,294,18,18,
"Superior no univ. completa (046)",748,396,89,237,16,10,
"Superior univ. incompleta (047)",276,109,33,117,8,9,
"Superior univ. completa (048)",525,314,24,166,18,3,
"Mujeres (050)",3967,1466,143,1637,76,291,354
"Sin nivel (051)",103,17,13,49,1,5,18
"Educación inicial (052)",5,1,1,2,,,1
"Primaria (053)",1046,166,53,582,16,82,147
"Secundaria (054)",1627,530,57,705,31,139,165
"Superior no univ. incompleta (055)",256,121,7,98,8,14,8
"Superior no univ. completa (056)",521,355,7,114,6,29,10
"Superior univ. incompleta (057)",130,79,1,30,8,11,1
"Superior univ. completa (058)",279,197,4,57,6,11,4
,,,,,,,
"RURAL (060)",1331,104,263,803,12,133,16
"Sin nivel (061)",61,1,15,40,1,4,
"Educación inicial (062)",4,,,1,1,2,
"Primaria (063)",601,16,111,406,7,52,9
"Secundaria (064)",482,38,104,276,3,55,6
"Superior no univ. incompleta (065)",62,7,15,30,,9,1
"Superior no univ. completa (066)",89,26,16,39,,8,
"Superior univ. incompleta (067)",17,6,2,7,,2,
"Superior univ. completa (068)",15,10,,4,,1,
"Hombres (070)",1186,68,255,744,12,106,1
"Sin nivel (071)",56,,15,39,1,1,
"Educación inicial (072)",4,,,1,1,2,
"Primaria (073)",540,13,108,375,7,36,1
"Secundaria (074)",433,26,101,254,3,49,
"Superior no univ. incompleta (075)",57,6,14,29,,8,
"Superior no univ. completa (076)",68,11,15,35,,7,
"Superior univ. incompleta (077)",15,4,2,7,,2,
"Superior univ. completa (078)",13,8,,4,,1,
"Mujeres (080)",145,36,8,59,,27,15
"Sin nivel (081)",5,1,,1,,3,
"Primaria (083)",61,3,3,31,,16,8
"Secundaria (084)",49,12,3,22,,6,6
"Superior no univ. incompleta (085)",5,1,1,1,,1,1
"Superior no univ. completa (086)",21,15,1,4,,1,
"Superior univ. incompleta (087)",2,2,,,,,
"Superior univ. completa (088)",2,2,,,,,
