"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia GRAU",,,,
"Viviendas particulares (001)",1595,811,710,74
"Ocupantes presentes (002)",5754,3029,2419,306
"Casa independiente",,,,
"Viviendas particulares (004)",1583,807,703,73
"Ocupantes presentes (005)",5721,3010,2412,299
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",10,3,7,
"Ocupantes presentes (014)",25,18,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,1,,1
"Ocupantes presentes (020)",8,1,,7
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1334,691,597,46
"Ocupantes presentes (029)",4725,2552,2001,172
"Casa independiente",,,,
"Viviendas particulares (031)",1322,687,590,45
"Ocupantes presentes (032)",4692,2533,1994,165
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",10,3,7,
"Ocupantes presentes (041)",25,18,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,1,,1
"Ocupantes presentes (047)",8,1,,7
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",261,120,113,28
"Ocupantes presentes (056)",1029,477,418,134
"Casa independiente",,,,
"Viviendas particulares (058)",261,120,113,28
"Ocupantes presentes (059)",1029,477,418,134
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1115,658,436,21
"Ocupantes presentes (110)",3953,2493,1365,95
"Casa independiente",,,,
"Viviendas particulares (112)",1103,654,429,20
"Ocupantes presentes (113)",3920,2474,1358,88
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",10,3,7,
"Ocupantes presentes (122)",25,18,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,1,,1
"Ocupantes presentes (128)",8,1,,7
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",955,581,362,12
"Ocupantes presentes (137)",3314,2176,1089,49
"Casa independiente",,,,
"Viviendas particulares (139)",943,577,355,11
"Ocupantes presentes (140)",3281,2157,1082,42
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",10,3,7,
"Ocupantes presentes (149)",25,18,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,1,,1
"Ocupantes presentes (155)",8,1,,7
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",160,77,74,9
"Ocupantes presentes (164)",639,317,276,46
"Casa independiente",,,,
"Viviendas particulares (166)",160,77,74,9
"Ocupantes presentes (167)",639,317,276,46
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",480,153,274,53
"Ocupantes presentes (218)",1801,536,1054,211
"Casa independiente",,,,
"Viviendas particulares (220)",480,153,274,53
"Ocupantes presentes (221)",1801,536,1054,211
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",379,110,235,34
"Ocupantes presentes (245)",1411,376,912,123
"Casa independiente",,,,
"Viviendas particulares (247)",379,110,235,34
"Ocupantes presentes (248)",1411,376,912,123
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",101,43,39,19
"Ocupantes presentes (272)",390,160,142,88
"Casa independiente",,,,
"Viviendas particulares (274)",101,43,39,19
"Ocupantes presentes (275)",390,160,142,88
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
