"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia HUAMANGA (000)",161394,45806,22210,7634,86115
"Conviviente (001)",32399,8071,3703,1073,19601
"Separado(a) (002)",5169,1273,707,151,3044
"Casado(a) (003)",48529,14733,9797,2180,22048
"Viudo(a) (004)",6926,2247,783,198,3704
"Divorciado(a) (005)",693,103,178,61,354
"Soltero(a) (006)",67678,19379,7042,3971,37364
"Hombres (008)",77398,19684,10360,4427,43184
"Conviviente (009)",15640,3005,1809,626,10230
"Separado(a) (010)",1121,137,193,52,743
"Casado(a) (011)",23683,6499,4778,1313,11258
"Viudo(a) (012)",1509,452,198,42,818
"Divorciado(a) (013)",266,19,71,37,142
"Soltero(a) (014)",35179,9572,3311,2357,19993
"Mujeres (016)",83996,26122,11850,3207,42931
"Conviviente (017)",16759,5066,1894,447,9371
"Separado(a) (018)",4048,1136,514,99,2301
"Casado(a) (019)",24846,8234,5019,867,10790
"Viudo(a) (020)",5417,1795,585,156,2886
"Divorciado(a) (021)",427,84,107,24,212
"Soltero(a) (022)",32499,9807,3731,1614,17371
,,,,,
"URBANA (024)",120880,20430,21669,7465,71669
"Conviviente (025)",25446,4029,3615,1045,16803
"Separado(a) (026)",4243,735,690,145,2679
"Casado(a) (027)",32303,4646,9531,2102,16242
"Viudo(a) (028)",4460,879,757,189,2640
"Divorciado(a) (029)",596,60,177,60,302
"Soltero(a) (030)",53832,10081,6899,3924,33003
"Hombres (032)",57936,8316,10061,4325,35479
"Conviviente (033)",12249,1306,1763,612,8597
"Separado(a) (034)",947,77,186,47,641
"Casado(a) (035)",15708,1897,4624,1262,8080
"Viudo(a) (036)",925,153,189,40,544
"Divorciado(a) (037)",236,14,70,36,119
"Soltero(a) (038)",27871,4869,3229,2328,17498
"Mujeres (040)",62944,12114,11608,3140,36190
"Conviviente (041)",13197,2723,1852,433,8206
"Separado(a) (042)",3296,658,504,98,2038
"Casado(a) (043)",16595,2749,4907,840,8162
"Viudo(a) (044)",3535,726,568,149,2096
"Divorciado(a) (045)",360,46,107,24,183
"Soltero(a) (046)",25961,5212,3670,1596,15505
,,,,,
"RURAL (048)",40514,25376,541,169,14446
"Conviviente (049)",6953,4042,88,28,2798
"Separado(a) (050)",926,538,17,6,365
"Casado(a) (051)",16226,10087,266,78,5806
"Viudo(a) (052)",2466,1368,26,9,1064
"Divorciado(a) (053)",97,43,1,1,52
"Soltero(a) (054)",13846,9298,143,47,4361
"Hombres (056)",19462,11368,299,102,7705
"Conviviente (057)",3391,1699,46,14,1633
"Separado(a) (058)",174,60,7,5,102
"Casado(a) (059)",7975,4602,154,51,3178
"Viudo(a) (060)",584,299,9,2,274
"Divorciado(a) (061)",30,5,1,1,23
"Soltero(a) (062)",7308,4703,82,29,2495
"Mujeres (064)",21052,14008,242,67,6741
"Conviviente (065)",3562,2343,42,14,1165
"Separado(a) (066)",752,478,10,1,263
"Casado(a) (067)",8251,5485,112,27,2628
"Viudo(a) (068)",1882,1069,17,7,790
"Divorciado(a) (069)",67,38,,,29
"Soltero(a) (070)",6538,4595,61,18,1866
