"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PAUCAR DEL SARA SARA (000)",3869,775,631,1860,22,527,54
"Agric., ganadería, caza y silvicultura (001)",1796,7,325,1042,11,411,
"Pesca (002)",3,,3,,,,
"Explotación de minas y canteras (003)",219,1,40,161,1,16,
"Industrias manufactureras (004)",113,4,21,81,2,5,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,
"Construcción (006)",196,6,147,38,,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",373,17,2,305,1,48,
"Venta, mant.y rep. veh.autom.y motoc. (008)",18,3,1,13,,1,
"Comercio al por mayor (009)",15,3,,10,,2,
"Comercio al por menor (010)",340,11,1,282,1,45,
"Hoteles y restaurantes (011)",98,17,5,62,3,11,
"Trans., almac. y comunicaciones (012)",76,23,14,37,2,,
"Intermediación financiera (013)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (014)",41,30,1,9,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",137,111,26,,,,
"Enseñanza (016)",475,446,,29,,,
"Servicios sociales y de salud (017)",61,56,,5,,,
"Otras activ. serv.comun.soc y personales (018)",46,14,3,28,,1,
"Hogares privados con servicio doméstico (019)",54,,,,,,54
"Actividad economica no especificada (021)",177,41,42,63,1,30,
"Hombres (022)",2615,410,556,1362,14,269,4
"Agric., ganadería, caza y silvicultura (023)",1380,4,275,872,6,223,
"Pesca (024)",3,,3,,,,
"Explotación de minas y canteras (025)",206,1,39,151,1,14,
"Industrias manufactureras (026)",80,2,20,55,2,1,
"Suministro de electricidad, gas y agua (027)",2,,2,,,,
"Construcción (028)",192,6,143,38,,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",155,6,2,136,,11,
"Venta, mant.y rep. veh.autom.y motoc. (030)",17,2,1,13,,1,
"Comercio al por mayor (031)",9,1,,7,,1,
"Comercio al por menor (032)",129,3,1,116,,9,
"Hoteles y restaurantes (033)",20,5,2,10,2,1,
"Trans., almac. y comunicaciones (034)",68,18,13,35,2,,
"Intermediación financiera (035)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (036)",26,18,1,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",99,77,22,,,,
"Enseñanza (038)",227,219,,8,,,
"Servicios sociales y de salud (039)",25,21,,4,,,
"Otras activ. serv.comun.soc y personales (040)",21,7,2,12,,,
"Hogares privados con servicio doméstico (041)",4,,,,,,4
"Actividad economica no especificada (043)",106,25,32,34,1,14,
"Mujeres (044)",1254,365,75,498,8,258,50
"Agric., ganadería, caza y silvicultura (045)",416,3,50,170,5,188,
"Explotación de minas y canteras (047)",13,,1,10,,2,
"Industrias manufactureras (048)",33,2,1,26,,4,
"Construcción (050)",4,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",218,11,,169,1,37,
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,1,,,,,
"Comercio al por mayor (053)",6,2,,3,,1,
"Comercio al por menor (054)",211,8,,166,1,36,
"Hoteles y restaurantes (055)",78,12,3,52,1,10,
"Trans., almac. y comunicaciones (056)",8,5,1,2,,,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",15,12,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",38,34,4,,,,
"Enseñanza (060)",248,227,,21,,,
"Servicios sociales y de salud (061)",36,35,,1,,,
"Otras activ. serv.comun.soc y personales (062)",25,7,1,16,,1,
"Hogares privados con servicio doméstico (063)",50,,,,,,50
"Actividad economica no especificada (065)",71,16,10,29,,16,
,,,,,,,
"URBANA (066)",2857,691,429,1345,19,325,48
"Agric., ganadería, caza y silvicultura (067)",1090,6,181,660,9,234,
"Pesca (068)",3,,3,,,,
"Explotación de minas y canteras (069)",191,1,37,141,1,11,
"Industrias manufactureras (070)",96,3,17,70,1,5,
"Suministro de electricidad, gas y agua (071)",2,,2,,,,
"Construcción (072)",158,6,123,28,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",317,15,2,257,1,42,
"Venta, mant.y rep. veh.autom.y motoc. (074)",16,3,1,11,,1,
"Comercio al por mayor (075)",14,3,,9,,2,
"Comercio al por menor (076)",287,9,1,237,1,39,
"Hoteles y restaurantes (077)",87,16,5,53,3,10,
"Trans., almac. y comunicaciones (078)",69,20,14,33,2,,
"Intermediación financiera (079)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (080)",38,29,1,7,1,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",120,101,19,,,,
"Enseñanza (082)",420,395,,25,,,
"Servicios sociales y de salud (083)",55,50,,5,,,
"Otras activ. serv.comun.soc y personales (084)",40,12,3,24,,1,
"Hogares privados con servicio doméstico (085)",48,,,,,,48
"Actividad economica no especificada (087)",121,35,22,42,1,21,
"Hombres (088)",1853,361,384,946,12,146,4
"Agric., ganadería, caza y silvicultura (089)",820,4,154,540,5,117,
"Pesca (090)",3,,3,,,,
"Explotación de minas y canteras (091)",178,1,36,131,1,9,
"Industrias manufactureras (092)",66,1,16,47,1,1,
"Suministro de electricidad, gas y agua (093)",2,,2,,,,
"Construcción (094)",156,6,121,28,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",127,6,2,112,,7,
"Venta, mant.y rep. veh.autom.y motoc. (096)",15,2,1,11,,1,
"Comercio al por mayor (097)",8,1,,6,,1,
"Comercio al por menor (098)",104,3,1,95,,5,
"Hoteles y restaurantes (099)",18,4,2,9,2,1,
"Trans., almac. y comunicaciones (100)",61,15,13,31,2,,
"Intermediación financiera (101)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (102)",23,17,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",87,70,17,,,,
"Enseñanza (104)",197,192,,5,,,
"Servicios sociales y de salud (105)",21,17,,4,,,
"Otras activ. serv.comun.soc y personales (106)",18,6,2,10,,,
"Hogares privados con servicio doméstico (107)",4,,,,,,4
"Actividad economica no especificada (109)",71,21,15,24,1,10,
"Mujeres (110)",1004,330,45,399,7,179,44
"Agric., ganadería, caza y silvicultura (111)",270,2,27,120,4,117,
"Explotación de minas y canteras (113)",13,,1,10,,2,
"Industrias manufactureras (114)",30,2,1,23,,4,
"Construcción (116)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",190,9,,145,1,35,
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,1,,,,,
"Comercio al por mayor (119)",6,2,,3,,1,
"Comercio al por menor (120)",183,6,,142,1,34,
"Hoteles y restaurantes (121)",69,12,3,44,1,9,
"Trans., almac. y comunicaciones (122)",8,5,1,2,,,
"Intermediación financiera (123)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (124)",15,12,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",33,31,2,,,,
"Enseñanza (126)",223,203,,20,,,
