"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia VILCAS HUAMAN (000)",5937,165,1556,2047,1425,744
"Empleado (001)",774,4,144,374,239,13
"Obrero (002)",1041,20,346,371,223,81
"Trabajador independiente (003)",2926,11,649,1022,736,508
"Empleador o patrono (004)",34,,13,10,4,7
"Trabajador familiar no remunerado (005)",1130,127,387,265,218,133
"Trabajador del hogar (006)",32,3,17,5,5,2
"Hombres (008)",4514,106,1174,1564,1085,585
"Empleado (009)",537,2,82,246,196,11
"Obrero (010)",826,14,289,292,175,56
"Trabajador independiente (011)",2381,8,514,843,590,426
"Empleador o patrono (012)",31,,13,9,2,7
"Trabajador familiar no remunerado (013)",734,82,273,173,122,84
"Trabajador del hogar (014)",5,,3,1,,1
"Mujeres (016)",1423,59,382,483,340,159
"Empleado (017)",237,2,62,128,43,2
"Obrero (018)",215,6,57,79,48,25
"Trabajador independiente (019)",545,3,135,179,146,82
"Empleador o patrono (020)",3,,,1,2,
"Trabajador familiar no remunerado (021)",396,45,114,92,96,49
"Trabajador del hogar (022)",27,3,14,4,5,1
,,,,,,
"URBANA (024)",2205,49,522,862,531,241
"Empleado (025)",581,4,105,297,167,8
"Obrero (026)",344,4,102,131,77,30
"Trabajador independiente (027)",991,5,222,367,235,162
"Empleador o patrono (028)",12,,2,3,2,5
"Trabajador familiar no remunerado (029)",259,34,80,61,48,36
"Trabajador del hogar (030)",18,2,11,3,2,
"Hombres (032)",1530,25,345,585,389,186
"Empleado (033)",385,2,54,188,135,6
"Obrero (034)",270,2,86,106,54,22
"Trabajador independiente (035)",721,2,150,258,178,133
"Empleador o patrono (036)",11,,2,3,1,5
"Trabajador familiar no remunerado (037)",139,19,50,29,21,20
"Trabajador del hogar (038)",4,,3,1,,
"Mujeres (040)",675,24,177,277,142,55
"Empleado (041)",196,2,51,109,32,2
"Obrero (042)",74,2,16,25,23,8
"Trabajador independiente (043)",270,3,72,109,57,29
"Empleador o patrono (044)",1,,,,1,
"Trabajador familiar no remunerado (045)",120,15,30,32,27,16
"Trabajador del hogar (046)",14,2,8,2,2,
,,,,,,
"RURAL (048)",3732,116,1034,1185,894,503
"Empleado (049)",193,,39,77,72,5
"Obrero (050)",697,16,244,240,146,51
"Trabajador independiente (051)",1935,6,427,655,501,346
"Empleador o patrono (052)",22,,11,7,2,2
"Trabajador familiar no remunerado (053)",871,93,307,204,170,97
"Trabajador del hogar (054)",14,1,6,2,3,2
"Hombres (056)",2984,81,829,979,696,399
"Empleado (057)",152,,28,58,61,5
"Obrero (058)",556,12,203,186,121,34
"Trabajador independiente (059)",1660,6,364,585,412,293
"Empleador o patrono (060)",20,,11,6,1,2
"Trabajador familiar no remunerado (061)",595,63,223,144,101,64
"Trabajador del hogar (062)",1,,,,,1
"Mujeres (064)",748,35,205,206,198,104
"Empleado (065)",41,,11,19,11,
"Obrero (066)",141,4,41,54,25,17
"Trabajador independiente (067)",275,,63,70,89,53
"Empleador o patrono (068)",2,,,1,1,
"Trabajador familiar no remunerado (069)",276,30,84,60,69,33
"Trabajador del hogar (070)",13,1,6,2,3,1
