"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia TOCACHE (000)",72346,15691,8132,3147,45483
"Menos de 1 año (001)",1407,846,157,46,360
"De 1 a 14 años (002)",22383,11904,2161,577,7757
"De 15 a 29 años (003)",21274,2280,2160,1750,15115
"De 30 a 44 años (004)",15337,421,2519,479,11952
"De 45 a 64 años (005)",9558,188,1003,262,8128
"De 65 y mas años (006)",2387,52,132,33,2171
"Hombres (008)",40508,7895,5053,2370,25268
"Menos de 1 año (009)",749,445,83,21,202
"De 1 a 14 años (010)",11544,6151,1127,301,3974
"De 15 a 29 años (011)",12428,1030,1439,1473,8511
"De 30 a 44 años (012)",8687,142,1638,361,6572
"De 45 a 64 años (013)",5796,101,675,191,4845
"De 65 y mas años (014)",1304,26,91,23,1164
"Mujeres (016)",31838,7796,3079,777,20215
"Menos de 1 año (017)",658,401,74,25,158
"De 1 a 14 años (018)",10839,5753,1034,276,3783
"De 15 a 29 años (019)",8846,1250,721,277,6604
"De 30 a 44 años (020)",6650,279,881,118,5380
"De 45 a 64 años (021)",3762,87,328,71,3283
"De 65 y mas años (022)",1083,26,41,10,1007
,,,,,
"URBANA (024)",36510,6384,5909,2594,21716
"Menos de 1 año (025)",676,337,117,35,188
"De 1 a 14 años (026)",10557,4469,1697,379,4022
"De 15 a 29 años (027)",11152,1195,1333,1557,7096
"De 30 a 44 años (028)",7921,247,1856,388,5462
"De 45 a 64 años (029)",5011,106,797,214,3914
"De 65 y mas años (030)",1193,30,109,21,1034
"Hombres (032)",19730,3121,3402,2001,11272
"Menos de 1 año (033)",347,171,61,19,97
"De 1 a 14 años (034)",5348,2267,886,199,2001
"De 15 a 29 años (035)",6316,525,757,1321,3736
"De 30 a 44 años (036)",4229,86,1119,294,2754
"De 45 a 64 años (037)",2888,56,507,156,2182
"De 65 y mas años (038)",602,16,72,12,502
"Mujeres (040)",16780,3263,2507,593,10444
"Menos de 1 año (041)",329,166,56,16,91
"De 1 a 14 años (042)",5209,2202,811,180,2021
"De 15 a 29 años (043)",4836,670,576,236,3360
"De 30 a 44 años (044)",3692,161,737,94,2708
"De 45 a 64 años (045)",2123,50,290,58,1732
"De 65 y mas años (046)",591,14,37,9,532
,,,,,
"RURAL (048)",35836,9307,2223,553,23767
"Menos de 1 año (049)",731,509,40,11,172
"De 1 a 14 años (050)",11826,7435,464,198,3735
"De 15 a 29 años (051)",10122,1085,827,193,8019
"De 30 a 44 años (052)",7416,174,663,91,6490
"De 45 a 64 años (053)",4547,82,206,48,4214
"De 65 y mas años (054)",1194,22,23,12,1137
"Hombres (056)",20778,4774,1651,369,13996
"Menos de 1 año (057)",402,274,22,2,105
"De 1 a 14 años (058)",6196,3884,241,102,1973
"De 15 a 29 años (059)",6112,505,682,152,4775
"De 30 a 44 años (060)",4458,56,519,67,3818
"De 45 a 64 años (061)",2908,45,168,35,2663
"De 65 y mas años (062)",702,10,19,11,662
"Mujeres (064)",15058,4533,572,184,9771
"Menos de 1 año (065)",329,235,18,9,67
"De 1 a 14 años (066)",5630,3551,223,96,1762
"De 15 a 29 años (067)",4010,580,145,41,3244
"De 30 a 44 años (068)",2958,118,144,24,2672
"De 45 a 64 años (069)",1639,37,38,13,1551
"De 65 y mas años (070)",492,12,4,1,475
