"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",228,5,78,84,53,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",9976,471,3815,3090,2191,409
"Otra (034)",39,,28,6,5,
"Ocupación no especificada (035)",765,1,266,252,187,59
,,,,,,
"URBANA (036)",58112,864,18907,21511,14473,2357
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",185,,8,84,89,4
"Profes., científicos e intelectuales (038)",10224,,2081,5158,2867,118
"Técnicos de nivel medio y trab. asimilados (039)",3397,5,1338,1245,724,85
"Jefes y empleados de oficina (040)",2986,,1242,1039,682,23
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",12443,111,4114,4338,3167,713
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2538,,448,885,860,345
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",4506,59,1814,1393,1036,204
"Obreros construc., conf., papel, fab., instr. (044)",7409,9,2435,2971,1792,202
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",13010,675,4946,3871,2925,593
"Otra (046)",445,,129,217,99,
"Ocupación no especificada (047)",969,5,352,310,232,70
"Hombres (048)",35067,548,11616,12522,8768,1613
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",123,,2,61,56,4
"Profes., científicos e intelectuales (050)",5248,,991,2525,1630,102
"Técnicos de nivel medio y trab. asimilados (051)",2328,4,918,823,511,72
"Jefes y empleados de oficina (052)",1416,,529,504,366,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",5511,67,2037,1730,1313,364
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2170,,380,757,731,302
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",3865,55,1608,1158,864,180
"Obreros construc., conf., papel, fab., instr. (056)",7210,4,2371,2898,1742,195
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",6285,414,2488,1694,1351,338
"Otra (058)",407,,102,211,94,
"Ocupación no especificada (059)",504,4,190,161,110,39
"Mujeres (060)",23045,316,7291,8989,5705,744
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",62,,6,23,33,
"Profes., científicos e intelectuales (062)",4976,,1090,2633,1237,16
"Técnicos de nivel medio y trab. asimilados (063)",1069,1,420,422,213,13
"Jefes y empleados de oficina (064)",1570,,713,535,316,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",6932,44,2077,2608,1854,349
"Agricult. trabaj. calif.agrop. y pesqueros (066)",368,,68,128,129,43
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",641,4,206,235,172,24
"Obreros construc., conf., papel, fab., instr. (068)",199,5,64,73,50,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",6725,261,2458,2177,1574,255
"Otra (070)",38,,27,6,5,
"Ocupación no especificada (071)",465,1,162,149,122,31
,,,,,,
"RURAL (072)",32373,873,11692,9906,7406,2496
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",13,,2,7,4,
"Profes., científicos e intelectuales (074)",288,,77,154,55,2
"Técnicos de nivel medio y trab. asimilados (075)",103,,44,33,19,7
"Jefes y empleados de oficina (076)",87,,40,26,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1013,9,400,326,234,44
"Agricult. trabaj. calif.agrop. y pesqueros (078)",15947,,3768,5447,4855,1877
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",971,2,399,354,175,41
"Obreros construc., conf., papel, fab., instr. (080)",1334,,469,546,286,33
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",12226,862,6341,2894,1670,459
"Otra (082)",6,,3,2,1,
"Ocupación no especificada (083)",385,,149,117,87,32
"Hombres (084)",26380,658,9522,7999,6093,2108
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,,5,4,
"Profes., científicos e intelectuales (086)",144,,37,68,37,2
"Técnicos de nivel medio y trab. asimilados (087)",67,,29,17,16,5
"Jefes y empleados de oficina (088)",44,,11,18,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",383,6,177,104,76,20
"Agricult. trabaj. calif.agrop. y pesqueros (090)",14674,,3482,5003,4472,1717
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",689,,300,252,115,22
"Obreros construc., conf., papel, fab., instr. (092)",1305,,455,535,283,32
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",8975,652,4984,1981,1053,305
"Otra (094)",5,,2,2,1,
"Ocupación no especificada (095)",85,,45,14,22,4
"Mujeres (096)",5993,215,2170,1907,1313,388
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,2,2,,
"Profes., científicos e intelectuales (098)",144,,40,86,18,
"Técnicos de nivel medio y trab. asimilados (099)",36,,15,16,3,2
"Jefes y empleados de oficina (100)",43,,29,8,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",630,3,223,222,158,24
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1273,,286,444,383,160
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",282,2,99,102,60,19
"Obreros construc., conf., papel, fab., instr. (104)",29,,14,11,3,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3251,210,1357,913,617,154
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",300,,104,103,65,28
