"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hombres (091)",26551,601,12597,8952,601,2546,12,1242
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",182,151,,26,4,1,,
"Técnicos de nivel medio y trab. asimilados (094)",96,57,,38,1,,,
"Jefes y empleados de oficina (095)",55,55,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",545,107,2,413,7,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",7879,13,10,7300,556,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",304,,129,166,5,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",849,46,168,606,20,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",15082,127,12148,328,3,2464,12,
"Otra (101)",9,9,,,,,,
"Ocupaciñn no especificada (102)",301,29,140,75,5,52,,
"Desocupado (103)",1242,,,,,,,1242
"Mujeres (104)",3070,377,591,1008,34,550,318,192
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",189,164,,23,1,1,,
"Técnicos de nivel medio y trab. asimilados (107)",62,51,,10,,1,,
"Jefes y empleados de oficina (108)",38,38,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",460,57,2,338,3,60,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",179,1,,160,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",86,,25,55,2,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,2,2,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1365,25,480,191,,351,318,
"Ocupaciñn no especificada (115)",491,38,82,229,10,132,,
"Desocupado (116)",192,,,,,,,192
