"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CHUPACA",,,,
"Viviendas particulares (001)",6767,6271,373,123
"Ocupantes presentes (002)",29666,27578,1641,447
"Casa independiente",,,,
"Viviendas particulares (004)",6646,6169,356,121
"Ocupantes presentes (005)",29023,27009,1571,443
"Departamento en edificio",,,,
"Viviendas particulares (007)",18,16,2,
"Ocupantes presentes (008)",81,69,12,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",50,43,7,
"Ocupantes presentes (011)",304,272,32,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",34,28,5,1
"Ocupantes presentes (014)",195,174,18,3
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",1,,,1
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,,1,
"Ocupantes presentes (020)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",17,15,2,
"Ocupantes presentes (023)",58,54,4,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",5864,5460,317,87
"Ocupantes presentes (029)",25886,24175,1399,312
"Casa independiente",,,,
"Viviendas particulares (031)",5752,5364,301,87
"Ocupantes presentes (032)",25273,23628,1333,312
"Departamento en edificio",,,,
"Viviendas particulares (034)",15,13,2,
"Ocupantes presentes (035)",74,62,12,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",49,43,6,
"Ocupantes presentes (038)",300,272,28,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",32,27,5,
"Ocupantes presentes (041)",184,166,18,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,,1,
"Ocupantes presentes (047)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",15,13,2,
"Ocupantes presentes (050)",51,47,4,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",903,811,56,36
"Ocupantes presentes (056)",3780,3403,242,135
"Casa independiente",,,,
"Viviendas particulares (058)",894,805,55,34
"Ocupantes presentes (059)",3750,3381,238,131
"Departamento en edificio",,,,
"Viviendas particulares (061)",3,3,,
"Ocupantes presentes (062)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",1,,1,
"Ocupantes presentes (065)",4,,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,1,,1
"Ocupantes presentes (068)",11,8,,3
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,2,,
"Ocupantes presentes (077)",7,7,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4830,4438,318,74
"Ocupantes presentes (110)",21451,19801,1373,277
"Casa independiente",,,,
"Viviendas particulares (112)",4711,4337,301,73
"Ocupantes presentes (113)",20814,19237,1303,274
"Departamento en edificio",,,,
"Viviendas particulares (115)",18,16,2,
"Ocupantes presentes (116)",81,69,12,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",50,43,7,
"Ocupantes presentes (119)",304,272,32,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",34,28,5,1
"Ocupantes presentes (122)",195,174,18,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,,1,
"Ocupantes presentes (128)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",16,14,2,
"Ocupantes presentes (131)",53,49,4,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",4299,3974,273,52
"Ocupantes presentes (137)",19202,17834,1176,192
"Casa independiente",,,,
"Viviendas particulares (139)",4188,3879,257,52
"Ocupantes presentes (140)",18594,17292,1110,192
"Departamento en edificio",,,,
"Viviendas particulares (142)",15,13,2,
"Ocupantes presentes (143)",74,62,12,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",49,43,6,
"Ocupantes presentes (146)",300,272,28,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",32,27,5,
"Ocupantes presentes (149)",184,166,18,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,,1,
"Ocupantes presentes (155)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",14,12,2,
"Ocupantes presentes (158)",46,42,4,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",531,464,45,22
"Ocupantes presentes (164)",2249,1967,197,85
"Casa independiente",,,,
"Viviendas particulares (166)",523,458,44,21
"Ocupantes presentes (167)",2220,1945,193,82
"Departamento en edificio",,,,
"Viviendas particulares (169)",3,3,,
"Ocupantes presentes (170)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",1,,1,
"Ocupantes presentes (173)",4,,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,1,,1
"Ocupantes presentes (176)",11,8,,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,2,,
"Ocupantes presentes (185)",7,7,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1937,1833,55,49
"Ocupantes presentes (218)",8215,7777,268,170
"Casa independiente",,,,
"Viviendas particulares (220)",1935,1832,55,48
"Ocupantes presentes (221)",8209,7772,268,169
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1565,1486,44,35
"Ocupantes presentes (245)",6684,6341,223,120
"Casa independiente",,,,
"Viviendas particulares (247)",1564,1485,44,35
"Ocupantes presentes (248)",6679,6336,223,120
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",372,347,11,14
"Ocupantes presentes (272)",1531,1436,45,50
"Casa independiente",,,,
"Viviendas particulares (274)",371,347,11,13
"Ocupantes presentes (275)",1530,1436,45,49
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
