"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",466,9,179,187,85,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",20226,271,8124,7387,4047,397
"Otra (034)",53,,9,33,11,
"Ocupación no especificada (035)",996,4,326,401,215,50
,,,,,,
"URBANA (036)",118522,1109,40249,44007,29063,4094
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",416,,21,149,224,22
"Profes., científicos e intelectuales (038)",16410,,2724,7682,5621,383
"Técnicos de nivel medio y trab. asimilados (039)",7173,7,2518,2759,1721,168
"Jefes y empleados de oficina (040)",5909,,2261,2182,1407,59
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",17910,199,5768,6588,4561,794
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2649,2,491,788,960,408
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",9119,71,3269,3221,2130,428
"Obreros construc., conf., papel, fab., instr. (044)",15675,39,5308,6302,3525,501
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",40510,774,17128,13217,8169,1222
"Otra (046)",669,,40,352,277,
"Ocupación no especificada (047)",2082,17,721,767,468,109
"Hombres (048)",72860,748,25032,25851,18151,3078
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",269,,12,100,143,14
"Profes., científicos e intelectuales (050)",8185,,1163,3584,3136,302
"Técnicos de nivel medio y trab. asimilados (051)",4518,5,1539,1710,1122,142
"Jefes y empleados de oficina (052)",2843,,921,1036,838,48
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",8256,121,2775,2930,2017,413
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2206,2,374,630,826,374
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",6891,64,2537,2332,1583,375
"Obreros construc., conf., papel, fab., instr. (056)",15220,30,5137,6117,3441,495
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",22707,513,10129,6698,4514,853
"Otra (058)",618,,31,320,267,
"Ocupación no especificada (059)",1147,13,414,394,264,62
"Mujeres (060)",45662,361,15217,18156,10912,1016
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",147,,9,49,81,8
"Profes., científicos e intelectuales (062)",8225,,1561,4098,2485,81
"Técnicos de nivel medio y trab. asimilados (063)",2655,2,979,1049,599,26
"Jefes y empleados de oficina (064)",3066,,1340,1146,569,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",9654,78,2993,3658,2544,381
"Agricult. trabaj. calif.agrop. y pesqueros (066)",443,,117,158,134,34
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",2228,7,732,889,547,53
"Obreros construc., conf., papel, fab., instr. (068)",455,9,171,185,84,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",17803,261,6999,6519,3655,369
"Otra (070)",51,,9,32,10,
"Ocupación no especificada (071)",935,4,307,373,204,47
,,,,,,
"RURAL (072)",11440,50,4501,3878,2491,520
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",20,,,7,8,5
"Profes., científicos e intelectuales (074)",461,,102,215,139,5
"Técnicos de nivel medio y trab. asimilados (075)",207,,70,83,51,3
"Jefes y empleados de oficina (076)",197,,87,67,43,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",599,4,199,236,135,25
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1118,1,152,294,445,226
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",556,1,225,205,104,21
"Obreros construc., conf., papel, fab., instr. (080)",841,,262,342,213,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",7280,44,3353,2359,1321,203
"Otra (082)",30,,2,16,12,
"Ocupación no especificada (083)",131,,49,54,20,8
"Hombres (084)",7939,36,3009,2579,1855,460
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,,3,4,2
"Profes., científicos e intelectuales (086)",232,,42,105,80,5
"Técnicos de nivel medio y trab. asimilados (087)",135,,40,56,37,2
"Jefes y empleados de oficina (088)",96,,31,39,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",293,,95,117,67,14
"Agricult. trabaj. calif.agrop. y pesqueros (090)",981,1,121,251,396,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",408,1,166,136,84,21
"Obreros construc., conf., papel, fab., instr. (092)",830,,254,340,212,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4857,34,2228,1491,929,175
"Otra (094)",28,,2,15,11,
"Ocupación no especificada (095)",70,,30,26,9,5
"Mujeres (096)",3501,14,1492,1299,636,60
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",11,,,4,4,3
"Profes., científicos e intelectuales (098)",229,,60,110,59,
"Técnicos de nivel medio y trab. asimilados (099)",72,,30,27,14,1
"Jefes y empleados de oficina (100)",101,,56,28,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",306,4,104,119,68,11
"Agricult. trabaj. calif.agrop. y pesqueros (102)",137,,31,43,49,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",148,,59,69,20,
"Obreros construc., conf., papel, fab., instr. (104)",11,,8,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2423,10,1125,868,392,28
"Otra (106)",2,,,1,1,
"Ocupación no especificada (107)",61,,19,28,11,3
