"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia FERREÑAFE (000)",29577,33,2072,861,611,2670,4620,1443,2265,12016,174,701,2111
"Agric., ganadería, caza y silvicultura (001)",14016,,16,16,4,,4616,,36,9328,,,
"Pesca (002)",10,,1,,1,,4,,,4,,,
"Explotación de minas y canteras (003)",73,,,2,2,,,11,,58,,,
"Industrias manufactureras (004)",1152,1,9,29,13,2,,1001,66,31,,,
"Suministro de electricidad, gas y agua (005)",61,,4,5,7,,,14,10,21,,,
"Construcción (006)",1146,,32,26,4,,,75,664,345,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",3187,,20,93,22,2162,,320,27,543,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",330,,5,12,7,48,,223,25,10,,,
"Comercio al por mayor (009)",166,,1,16,4,134,,,,11,,,
"Comercio al por menor (010)",2691,,14,65,11,1980,,97,2,522,,,
"Hoteles y restaurantes (011)",537,,1,18,3,312,,,,203,,,
"Trans., almac. y comunicaciones (012)",1806,,8,31,57,5,,9,1414,282,,,
"Intermediación financiera (013)",52,,3,13,35,,,,1,,,,
"Activid.inmobil., empres. y alquileres (014)",528,1,115,155,74,61,,6,12,104,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",739,16,47,67,262,15,,3,25,130,174,,
"Enseñanza (016)",1715,15,1619,24,30,,,,1,26,,,
"Servicios sociales y de salud (017)",464,,140,240,30,29,,2,4,19,,,
"Otras activ. serv.comun.soc y personales (018)",533,,47,115,15,84,,2,5,265,,,
"Hogares privados con servicio doméstico (019)",663,,,7,,,,,,656,,,
"Actividad economica no especificada (021)",784,,10,20,52,,,,,1,,701,
"Desocupado (022)",2111,,,,,,,,,,,,2111
"Hombres (023)",21908,27,1059,524,307,1136,4204,1113,2228,9178,171,351,1610
"Agric., ganadería, caza y silvicultura (024)",12047,,16,13,1,,4200,,36,7781,,,
"Pesca (025)",8,,1,,,,4,,,3,,,
"Explotación de minas y canteras (026)",72,,,2,2,,,11,,57,,,
"Industrias manufactureras (027)",783,,6,20,5,1,,678,47,26,,,
"Suministro de electricidad, gas y agua (028)",58,,4,4,5,,,14,10,21,,,
"Construcción (029)",1128,,32,23,4,,,74,654,341,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1692,,16,62,6,963,,315,27,303,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",314,,4,10,2,42,,223,25,8,,,
"Comercio al por mayor (032)",104,,1,5,2,86,,,,10,,,
"Comercio al por menor (033)",1274,,11,47,2,835,,92,2,285,,,
"Hoteles y restaurantes (034)",130,,,12,1,65,,,,52,,,
"Trans., almac. y comunicaciones (035)",1702,,7,20,31,1,,8,1407,228,,,
"Intermediación financiera (036)",32,,3,8,20,,,,1,,,,
"Activid.inmobil., empres. y alquileres (037)",396,1,92,119,32,61,,6,12,73,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",552,15,33,42,155,13,,3,24,96,171,,
"Enseñanza (039)",804,11,752,13,13,,,,1,14,,,
"Servicios sociales y de salud (040)",155,,48,75,9,8,,2,4,9,,,
"Otras activ. serv.comun.soc y personales (041)",326,,43,96,7,24,,2,5,149,,,
"Hogares privados con servicio doméstico (042)",26,,,1,,,,,,25,,,
"Actividad economica no especificada (044)",387,,6,14,16,,,,,,,351,
"Desocupado (045)",1610,,,,,,,,,,,,1610
"Mujeres (046)",7669,6,1013,337,304,1534,416,330,37,2838,3,350,501
"Agric., ganadería, caza y silvicultura (047)",1969,,,3,3,,416,,,1547,,,
"Pesca (048)",2,,,,1,,,,,1,,,
"Explotación de minas y canteras (049)",1,,,,,,,,,1,,,
"Industrias manufactureras (050)",369,1,3,9,8,1,,323,19,5,,,
"Suministro de electricidad, gas y agua (051)",3,,,1,2,,,,,,,,
"Construcción (052)",18,,,3,,,,1,10,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",1495,,4,31,16,1199,,5,,240,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",16,,1,2,5,6,,,,2,,,
"Comercio al por mayor (055)",62,,,11,2,48,,,,1,,,
"Comercio al por menor (056)",1417,,3,18,9,1145,,5,,237,,,
"Hoteles y restaurantes (057)",407,,1,6,2,247,,,,151,,,
"Trans., almac. y comunicaciones (058)",104,,1,11,26,4,,1,7,54,,,
"Intermediación financiera (059)",20,,,5,15,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",132,,23,36,42,,,,,31,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",187,1,14,25,107,2,,,1,34,3,,
"Enseñanza (062)",911,4,867,11,17,,,,,12,,,
"Servicios sociales y de salud (063)",309,,92,165,21,21,,,,10,,,
"Otras activ. serv.comun.soc y personales (064)",207,,4,19,8,60,,,,116,,,
"Hogares privados con servicio doméstico (065)",637,,,6,,,,,,631,,,
"Actividad economica no especificada (067)",397,,4,6,36,,,,,1,,350,
"Desocupado (068)",501,,,,,,,,,,,,501
,,,,,,,,,,,,,
"URBANA (069)",17455,28,1764,779,578,2406,1005,1192,1975,5744,168,366,1450
"Agric., ganadería, caza y silvicultura (070)",4474,,16,9,4,,1004,,32,3409,,,
"Pesca (071)",5,,1,,1,,1,,,2,,,
"Explotación de minas y canteras (072)",17,,,2,2,,,4,,9,,,
"Industrias manufactureras (073)",925,1,8,28,13,1,,784,63,27,,,
"Suministro de electricidad, gas y agua (074)",57,,4,5,7,,,13,10,18,,,
"Construcción (075)",1014,,29,25,4,,,75,561,320,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",2869,,20,81,22,1936,,295,24,491,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",301,,5,11,7,40,,206,22,10,,,
"Comercio al por mayor (078)",150,,1,13,4,121,,,,11,,,
"Comercio al por menor (079)",2418,,14,57,11,1775,,89,2,470,,,
"Hoteles y restaurantes (080)",504,,1,17,3,292,,,,191,,,
"Trans., almac. y comunicaciones (081)",1598,,8,31,51,1,,8,1241,258,,,
"Intermediación financiera (082)",52,,3,13,35,,,,1,,,,
"Activid.inmobil., empres. y alquileres (083)",493,1,110,148,70,56,,6,11,91,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",697,13,45,64,244,15,,3,22,123,168,,
"Enseñanza (085)",1424,13,1333,23,30,,,,1,24,,,
"Servicios sociales y de salud (086)",418,,133,205,29,27,,2,4,18,,,
"Otras activ. serv.comun.soc y personales (087)",458,,43,102,14,78,,2,5,214,,,
"Hogares privados con servicio doméstico (088)",555,,,7,,,,,,548,,,
"Actividad economica no especificada (090)",445,,10,19,49,,,,,1,,366,
"Desocupado (091)",1450,,,,,,,,,,,,1450
"Hombres (092)",12306,23,859,464,289,1030,950,1006,1942,4367,166,174,1036
"Agric., ganadería, caza y silvicultura (093)",4178,,16,8,1,,949,,32,3172,,,
"Pesca (094)",4,,1,,,,1,,,2,,,
"Explotación de minas y canteras (095)",17,,,2,2,,,4,,9,,,
"Industrias manufactureras (096)",703,,6,19,5,1,,605,44,23,,,
"Suministro de electricidad, gas y agua (097)",54,,4,4,5,,,13,10,18,,,
"Construcción (098)",1000,,29,22,4,,,74,554,317,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1532,,16,53,6,870,,290,24,273,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",285,,4,9,2,34,,206,22,8,,,
"Comercio al por mayor (101)",94,,1,5,2,76,,,,10,,,
"Comercio al por menor (102)",1153,,11,39,2,760,,84,2,255,,,
"Hoteles y restaurantes (103)",118,,,12,1,59,,,,46,,,
"Trans., almac. y comunicaciones (104)",1506,,7,20,28,,,7,1235,209,,,
"Intermediación financiera (105)",32,,3,8,20,,,,1,,,,
"Activid.inmobil., empres. y alquileres (106)",367,1,87,113,31,56,,6,11,62,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",521,12,31,40,145,13,,3,21,90,166,,
"Enseñanza (108)",616,10,567,12,13,,,,1,13,,,
"Servicios sociales y de salud (109)",131,,46,54,8,8,,2,4,9,,,
"Otras activ. serv.comun.soc y personales (110)",268,,40,83,6,23,,2,5,109,,,
"Hogares privados con servicio doméstico (111)",16,,,1,,,,,,15,,,
"Actividad economica no especificada (113)",207,,6,13,14,,,,,,,174,
"Desocupado (114)",1036,,,,,,,,,,,,1036
"Mujeres (115)",5149,5,905,315,289,1376,55,186,33,1377,2,192,414
"Agric., ganadería, caza y silvicultura (116)",296,,,1,3,,55,,,237,,,
"Pesca (117)",1,,,,1,,,,,,,,
"Industrias manufactureras (119)",222,1,2,9,8,,,179,19,4,,,
"Suministro de electricidad, gas y agua (120)",3,,,1,2,,,,,,,,
"Construcción (121)",14,,,3,,,,1,7,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",1337,,4,28,16,1066,,5,,218,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",16,,1,2,5,6,,,,2,,,
"Comercio al por mayor (124)",56,,,8,2,45,,,,1,,,
"Comercio al por menor (125)",1265,,3,18,9,1015,,5,,215,,,
"Hoteles y restaurantes (126)",386,,1,5,2,233,,,,145,,,
"Trans., almac. y comunicaciones (127)",92,,1,11,23,1,,1,6,49,,,
"Intermediación financiera (128)",20,,,5,15,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",126,,23,35,39,,,,,29,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",176,1,14,24,99,2,,,1,33,2,,
"Enseñanza (131)",808,3,766,11,17,,,,,11,,,
"Servicios sociales y de salud (132)",287,,87,151,21,19,,,,9,,,
"Otras activ. serv.comun.soc y personales (133)",190,,3,19,8,55,,,,105,,,
"Hogares privados con servicio doméstico (134)",539,,,6,,,,,,533,,,
"Actividad economica no especificada (136)",238,,4,6,35,,,,,1,,192,
"Desocupado (137)",414,,,,,,,,,,,,414
,,,,,,,,,,,,,
"RURAL (138)",12122,5,308,82,33,264,3615,251,290,6272,6,335,661
"Agric., ganadería, caza y silvicultura (139)",9542,,,7,,,3612,,4,5919,,,
"Pesca (140)",5,,,,,,3,,,2,,,
"Explotación de minas y canteras (141)",56,,,,,,,7,,49,,,
"Industrias manufactureras (142)",227,,1,1,,1,,217,3,4,,,
