"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SIHUAS",,,,
"Viviendas particulares (001)",2013,1437,537,39
"Ocupantes presentes (002)",8614,6058,2387,169
"Casa independiente",,,,
"Viviendas particulares (004)",1993,1421,534,38
"Ocupantes presentes (005)",8536,6000,2370,166
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",18,15,3,
"Ocupantes presentes (014)",70,53,17,
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1738,1327,387,24
"Ocupantes presentes (029)",7345,5552,1687,106
"Casa independiente",,,,
"Viviendas particulares (031)",1726,1318,385,23
"Ocupantes presentes (032)",7295,5520,1672,103
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",10,8,2,
"Ocupantes presentes (041)",42,27,15,
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",275,110,150,15
"Ocupantes presentes (056)",1269,506,700,63
"Casa independiente",,,,
"Viviendas particulares (058)",267,103,149,15
"Ocupantes presentes (059)",1241,480,698,63
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",8,7,1,
"Ocupantes presentes (068)",28,26,2,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1447,1122,303,22
"Ocupantes presentes (110)",6035,4544,1383,108
"Casa independiente",,,,
"Viviendas particulares (112)",1428,1106,300,22
"Ocupantes presentes (113)",5960,4486,1366,108
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",18,15,3,
"Ocupantes presentes (122)",70,53,17,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1228,1036,185,7
"Ocupantes presentes (137)",5043,4144,854,45
"Casa independiente",,,,
"Viviendas particulares (139)",1217,1027,183,7
"Ocupantes presentes (140)",4996,4112,839,45
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",10,8,2,
"Ocupantes presentes (149)",42,27,15,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",219,86,118,15
"Ocupantes presentes (164)",992,400,529,63
"Casa independiente",,,,
"Viviendas particulares (166)",211,79,117,15
"Ocupantes presentes (167)",964,374,527,63
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",8,7,1,
"Ocupantes presentes (176)",28,26,2,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",566,315,234,17
"Ocupantes presentes (218)",2579,1514,1004,61
"Casa independiente",,,,
"Viviendas particulares (220)",565,315,234,16
"Ocupantes presentes (221)",2576,1514,1004,58
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",510,291,202,17
"Ocupantes presentes (245)",2302,1408,833,61
"Casa independiente",,,,
"Viviendas particulares (247)",509,291,202,16
"Ocupantes presentes (248)",2299,1408,833,58
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",56,24,32,
"Ocupantes presentes (272)",277,106,171,
"Casa independiente",,,,
"Viviendas particulares (274)",56,24,32,
"Ocupantes presentes (275)",277,106,171,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
