"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia HUALLAGA (000)",17867,2997,3161,3623,3240,2188,2658
"Conviviente (001)",6200,135,1274,2028,1477,778,508
"Separado(a) (002)",407,7,39,76,95,90,100
"Casado(a) (003)",4974,15,261,847,1297,1076,1478
"Viudo(a) (004)",586,9,9,17,28,74,449
"Divorciado(a) (005)",39,,1,5,8,10,15
"Soltero(a) (006)",5661,2831,1577,650,335,160,108
"Hombres (008)",9553,1598,1586,1940,1786,1210,1433
"Conviviente (009)",3082,22,410,1061,820,452,317
"Separado(a) (010)",186,2,9,30,45,48,52
"Casado(a) (011)",2488,7,62,340,652,565,862
"Viudo(a) (012)",168,1,3,3,11,21,129
"Divorciado(a) (013)",20,,,1,5,7,7
"Soltero(a) (014)",3609,1566,1102,505,253,117,66
"Mujeres (016)",8314,1399,1575,1683,1454,978,1225
"Conviviente (017)",3118,113,864,967,657,326,191
"Separado(a) (018)",221,5,30,46,50,42,48
"Casado(a) (019)",2486,8,199,507,645,511,616
"Viudo(a) (020)",418,8,6,14,17,53,320
"Divorciado(a) (021)",19,,1,4,3,3,8
"Soltero(a) (022)",2052,1265,475,145,82,43,42
,,,,,,,
"URBANA (024)",10395,1777,1481,1820,2043,1416,1858
"Conviviente (025)",3223,47,443,990,906,502,335
"Separado(a) (026)",230,3,17,39,61,54,56
"Casado(a) (027)",3102,9,86,383,843,723,1058
"Viudo(a) (028)",400,9,7,9,15,35,325
"Divorciado(a) (029)",22,,1,3,5,4,9
"Soltero(a) (030)",3418,1709,927,396,213,98,75
"Hombres (032)",5330,914,736,895,1072,756,957
"Conviviente (033)",1585,12,126,467,484,288,208
"Separado(a) (034)",90,,4,12,25,25,24
"Casado(a) (035)",1534,6,21,125,406,372,604
"Viudo(a) (036)",96,1,3,2,4,9,77
"Divorciado(a) (037)",9,,,1,3,1,4
"Soltero(a) (038)",2016,895,582,288,150,61,40
"Mujeres (040)",5065,863,745,925,971,660,901
"Conviviente (041)",1638,35,317,523,422,214,127
"Separado(a) (042)",140,3,13,27,36,29,32
"Casado(a) (043)",1568,3,65,258,437,351,454
"Viudo(a) (044)",304,8,4,7,11,26,248
"Divorciado(a) (045)",13,,1,2,2,3,5
"Soltero(a) (046)",1402,814,345,108,63,37,35
,,,,,,,
"RURAL (048)",7472,1220,1680,1803,1197,772,800
"Conviviente (049)",2977,88,831,1038,571,276,173
"Separado(a) (050)",177,4,22,37,34,36,44
"Casado(a) (051)",1872,6,175,464,454,353,420
"Viudo(a) (052)",186,,2,8,13,39,124
"Divorciado(a) (053)",17,,,2,3,6,6
"Soltero(a) (054)",2243,1122,650,254,122,62,33
"Hombres (056)",4223,684,850,1045,714,454,476
"Conviviente (057)",1497,10,284,594,336,164,109
"Separado(a) (058)",96,2,5,18,20,23,28
"Casado(a) (059)",954,1,41,215,246,193,258
"Viudo(a) (060)",72,,,1,7,12,52
"Divorciado(a) (061)",11,,,,2,6,3
"Soltero(a) (062)",1593,671,520,217,103,56,26
"Mujeres (064)",3249,536,830,758,483,318,324
"Conviviente (065)",1480,78,547,444,235,112,64
"Separado(a) (066)",81,2,17,19,14,13,16
"Casado(a) (067)",918,5,134,249,208,160,162
"Viudo(a) (068)",114,,2,7,6,27,72
"Divorciado(a) (069)",6,,,2,1,,3
"Soltero(a) (070)",650,451,130,37,19,6,7
