"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN IGNACIO (000)",43043,3263,7388,22202,886,8868,436
"Agric., ganadería, caza y silvicultura (001)",33912,34,6408,18418,772,8280,
"Pesca (002)",7,,,6,1,,
"Explotación de minas y canteras (003)",19,8,6,2,2,1,
"Industrias manufactureras (004)",577,9,123,399,15,31,
"Suministro de electricidad, gas y agua (005)",60,17,42,1,,,
"Construcción (006)",670,33,453,155,11,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1916,210,26,1390,50,240,
"Venta, mant.y rep. veh.autom y motoc. (008)",134,17,19,88,8,2,
"Comercio al por mayor (009)",127,22,,80,6,19,
"Comercio al por menor (010)",1655,171,7,1222,36,219,
"Hoteles y restaurantes (011)",471,109,4,321,8,29,
"Trans., almac. y comunicaciones (012)",786,205,110,450,3,18,
"Intermediación financiera (013)",9,9,,,,,
"Activid.inmobil., empres. y alquileres (014)",236,187,14,30,2,3,
"Admin.pub. y defensa; p. segur soc.afil (015)",316,263,53,,,,
"Enseñanza (016)",1739,1564,2,164,,9,
"Servicios sociales y de salud (017)",267,237,2,26,,2,
"Otras activ. serv.comun.soc y personales (018)",283,131,49,95,,8,
"Hogares privados con servicio doméstico (019)",436,,,,,,436
"Actividad economica no especificada (021)",1339,247,96,745,22,229,
"Hombres (022)",34545,1785,6460,19335,816,6121,28
"Agric., ganadería, caza y silvicultura (023)",29491,29,5579,17175,740,5968,
"Pesca (024)",6,,,5,1,,
"Explotación de minas y canteras (025)",14,4,6,2,2,,
"Industrias manufactureras (026)",417,6,98,280,14,19,
"Suministro de electricidad, gas y agua (027)",58,15,42,1,,,
"Construcción (028)",659,29,447,154,11,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1195,127,26,946,34,62,
"Venta, mant.y rep. veh.autom y motoc. (030)",123,13,19,82,8,1,
"Comercio al por mayor (031)",92,16,,66,4,6,
"Comercio al por menor (032)",980,98,7,798,22,55,
"Hoteles y restaurantes (033)",96,38,1,51,2,4,
"Trans., almac. y comunicaciones (034)",756,186,108,442,3,17,
"Intermediación financiera (035)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (036)",131,94,11,23,2,1,
"Admin.pub. y defensa; p. segur soc.afil (037)",273,224,49,,,,
"Enseñanza (038)",823,753,1,67,,2,
"Servicios sociales y de salud (039)",126,103,1,20,,2,
"Otras activ. serv.comun.soc y personales (040)",156,82,36,34,,4,
"Hogares privados con servicio doméstico (041)",28,,,,,,28
"Actividad economica no especificada (043)",310,89,55,135,7,24,
"Mujeres (044)",8498,1478,928,2867,70,2747,408
"Agric., ganadería, caza y silvicultura (045)",4421,5,829,1243,32,2312,
"Pesca (046)",1,,,1,,,
"Explotación de minas y canteras (047)",5,4,,,,1,
"Industrias manufactureras (048)",160,3,25,119,1,12,
"Suministro de electricidad, gas y agua (049)",2,2,,,,,
"Construcción (050)",11,4,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",721,83,,444,16,178,
"Venta, mant.y rep. veh.autom y motoc. (052)",11,4,,6,,1,
"Comercio al por mayor (053)",35,6,,14,2,13,
"Comercio al por menor (054)",675,73,,424,14,164,
"Hoteles y restaurantes (055)",375,71,3,270,6,25,
"Trans., almac. y comunicaciones (056)",30,19,2,8,,1,
"Intermediación financiera (057)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (058)",105,93,3,7,,2,
"Admin.pub. y defensa; p. segur soc.afil (059)",43,39,4,,,,
"Enseñanza (060)",916,811,1,97,,7,
"Servicios sociales y de salud (061)",141,134,1,6,,,
"Otras activ. serv.comun.soc y personales (062)",127,49,13,61,,4,
"Hogares privados con servicio doméstico (063)",408,,,,,,408
"Actividad economica no especificada (065)",1029,158,41,610,15,205,
,,,,,,,
"URBANA (066)",7448,1955,1089,3396,188,645,175
"Agric., ganadería, caza y silvicultura (067)",2603,22,542,1533,102,404,
"Pesca (068)",2,,,1,1,,
"Explotación de minas y canteras (069)",5,1,2,1,1,,
"Industrias manufactureras (070)",323,5,59,232,11,16,
"Suministro de electricidad, gas y agua (071)",33,8,25,,,,
"Construcción (072)",420,29,271,105,8,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1118,160,16,762,42,138,
"Venta, mant.y rep. veh.autom y motoc. (074)",100,10,11,69,8,2,
"Comercio al por mayor (075)",69,17,,42,3,7,
"Comercio al por menor (076)",949,133,5,651,31,129,
"Hoteles y restaurantes (077)",282,85,1,173,6,17,
"Trans., almac. y comunicaciones (078)",455,130,56,260,2,7,
"Intermediación financiera (079)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (080)",194,157,5,27,2,3,
"Admin.pub. y defensa; p. segur soc.afil (081)",259,217,42,,,,
"Enseñanza (082)",860,787,1,69,,3,
"Servicios sociales y de salud (083)",151,129,2,19,,1,
"Otras activ. serv.comun.soc y personales (084)",195,102,23,66,,4,
"Hogares privados con servicio doméstico (085)",175,,,,,,175
"Actividad economica no especificada (087)",365,115,44,148,13,45,
"Hombres (088)",5161,1082,990,2590,150,343,6
"Agric., ganadería, caza y silvicultura (089)",2248,19,477,1391,92,269,
"Pesca (090)",1,,,,1,,
"Explotación de minas y canteras (091)",5,1,2,1,1,,
"Industrias manufactureras (092)",234,3,50,158,10,13,
"Suministro de electricidad, gas y agua (093)",31,6,25,,,,
"Construcción (094)",414,26,268,105,8,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",689,95,16,517,29,32,
"Venta, mant.y rep. veh.autom y motoc. (096)",92,7,11,65,8,1,
"Comercio al por mayor (097)",52,14,,35,2,1,
"Comercio al por menor (098)",545,74,5,417,19,30,
"Hoteles y restaurantes (099)",71,28,1,37,1,4,
"Trans., almac. y comunicaciones (100)",426,111,55,252,2,6,
"Intermediación financiera (101)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (102)",109,80,4,22,2,1,
"Admin.pub. y defensa; p. segur soc.afil (103)",227,189,38,,,,
"Enseñanza (104)",392,361,1,30,,,
"Servicios sociales y de salud (105)",73,57,1,14,,1,
"Otras activ. serv.comun.soc y personales (106)",97,58,17,20,,2,
"Hogares privados con servicio doméstico (107)",6,,,,,,6
"Actividad economica no especificada (109)",133,43,35,43,4,8,
"Mujeres (110)",2287,873,99,806,38,302,169
"Agric., ganadería, caza y silvicultura (111)",355,3,65,142,10,135,
"Pesca (112)",1,,,1,,,
"Industrias manufactureras (114)",89,2,9,74,1,3,
"Suministro de electricidad, gas y agua (115)",2,2,,,,,
"Construcción (116)",6,3,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",429,65,,245,13,106,
"Venta, mant.y rep. veh.autom y motoc. (118)",8,3,,4,,1,
"Comercio al por mayor (119)",17,3,,7,1,6,
"Comercio al por menor (120)",404,59,,234,12,99,
"Hoteles y restaurantes (121)",211,57,,136,5,13,
