"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia TAHUAMANU (000)",5505,1262,2198,1598,100,302,45
"Sin nivel (001)",196,2,25,128,7,31,3
"Educación inicial (002)",2,,,,,2,
"Primaria (003)",920,47,297,441,20,107,8
"Secundaria (004)",2525,309,1370,648,46,126,26
"Superior no univ. incompleta (005)",513,157,184,141,6,21,4
"Superior no univ. completa (006)",696,336,210,129,8,11,2
"Superior univ. incompleta (007)",217,94,53,63,5,2,
"Superior univ. completa (008)",436,317,59,48,8,2,2
"Hombres (010)",4316,864,1992,1216,82,159,3
"Sin nivel (011)",109,,21,77,4,6,1
"Educación inicial (012)",2,,,,,2,
"Primaria (013)",708,23,253,361,18,53,
"Secundaria (014)",2080,201,1267,496,40,75,1
"Superior no univ. incompleta (015)",407,119,161,111,3,12,1
"Superior no univ. completa (016)",505,216,191,84,6,8,
"Superior univ. incompleta (017)",172,70,50,45,5,2,
"Superior univ. completa (018)",333,235,49,42,6,1,
"Mujeres (020)",1189,398,206,382,18,143,42
"Sin nivel (021)",87,2,4,51,3,25,2
"Primaria (023)",212,24,44,80,2,54,8
"Secundaria (024)",445,108,103,152,6,51,25
"Superior no univ. incompleta (025)",106,38,23,30,3,9,3
"Superior no univ. completa (026)",191,120,19,45,2,3,2
"Superior univ. incompleta (027)",45,24,3,18,,,
"Superior univ. completa (028)",103,82,10,6,2,1,2
,,,,,,,
"URBANA (030)",3821,1132,1606,853,54,138,38
"Sin nivel (031)",69,2,15,36,2,12,2
"Educación inicial (032)",1,,,,,1,
"Primaria (033)",442,39,180,178,7,32,6
"Secundaria (034)",1820,282,995,427,22,72,22
"Superior no univ. incompleta (035)",391,142,149,78,3,15,4
"Superior no univ. completa (036)",546,291,172,69,7,5,2
"Superior univ. incompleta (037)",177,89,43,40,5,,
"Superior univ. completa (038)",375,287,52,25,8,1,2
"Hombres (040)",2911,767,1446,579,39,77,3
"Sin nivel (041)",29,,12,13,,3,1
"Educación inicial (042)",1,,,,,1,
"Primaria (043)",312,17,152,119,6,18,
"Secundaria (044)",1453,178,914,301,17,42,1
"Superior no univ. incompleta (045)",298,107,130,52,,8,1
"Superior no univ. completa (046)",391,186,156,40,5,4,
"Superior univ. incompleta (047)",144,66,40,33,5,,
"Superior univ. completa (048)",283,213,42,21,6,1,
"Mujeres (050)",910,365,160,274,15,61,35
"Sin nivel (051)",40,2,3,23,2,9,1
"Primaria (053)",130,22,28,59,1,14,6
"Secundaria (054)",367,104,81,126,5,30,21
"Superior no univ. incompleta (055)",93,35,19,26,3,7,3
"Superior no univ. completa (056)",155,105,16,29,2,1,2
"Superior univ. incompleta (057)",33,23,3,7,,,
"Superior univ. completa (058)",92,74,10,4,2,,2
,,,,,,,
"RURAL (060)",1684,130,592,745,46,164,7
"Sin nivel (061)",127,,10,92,5,19,1
"Educación inicial (062)",1,,,,,1,
"Primaria (063)",478,8,117,263,13,75,2
"Secundaria (064)",705,27,375,221,24,54,4
"Superior no univ. incompleta (065)",122,15,35,63,3,6,
"Superior no univ. completa (066)",150,45,38,60,1,6,
"Superior univ. incompleta (067)",40,5,10,23,,2,
"Superior univ. completa (068)",61,30,7,23,,1,
"Hombres (070)",1405,97,546,637,43,82,
"Sin nivel (071)",80,,9,64,4,3,
"Educación inicial (072)",1,,,,,1,
"Primaria (073)",396,6,101,242,12,35,
"Secundaria (074)",627,23,353,195,23,33,
"Superior no univ. incompleta (075)",109,12,31,59,3,4,
"Superior no univ. completa (076)",114,30,35,44,1,4,
"Superior univ. incompleta (077)",28,4,10,12,,2,
"Superior univ. completa (078)",50,22,7,21,,,
"Mujeres (080)",279,33,46,108,3,82,7
"Sin nivel (081)",47,,1,28,1,16,1
"Primaria (083)",82,2,16,21,1,40,2
"Secundaria (084)",78,4,22,26,1,21,4
"Superior no univ. incompleta (085)",13,3,4,4,,2,
"Superior no univ. completa (086)",36,15,3,16,,2,
"Superior univ. incompleta (087)",12,1,,11,,,
"Superior univ. completa (088)",11,8,,2,,1,
