"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia OYON (000)",7550,79,2378,2804,1753,536
"Empleado (001)",1588,9,544,700,315,20
"Obrero (002)",2826,11,1055,1129,532,99
"Trabajador independiente (003)",2463,13,520,810,763,357
"Empleador o patrono (004)",85,,16,28,32,9
"Trabajador familiar no remunerado (005)",510,44,191,121,104,50
"Trabajador del hogar (006)",78,2,52,16,7,1
"Hombres (008)",5609,46,1767,2125,1294,377
"Empleado (009)",1063,6,321,468,252,16
"Obrero (010)",2545,9,959,1043,465,69
"Trabajador independiente (011)",1694,4,356,545,527,262
"Empleador o patrono (012)",66,,14,22,23,7
"Trabajador familiar no remunerado (013)",234,27,111,46,27,23
"Trabajador del hogar (014)",7,,6,1,,
"Mujeres (016)",1941,33,611,679,459,159
"Empleado (017)",525,3,223,232,63,4
"Obrero (018)",281,2,96,86,67,30
"Trabajador independiente (019)",769,9,164,265,236,95
"Empleador o patrono (020)",19,,2,6,9,2
"Trabajador familiar no remunerado (021)",276,17,80,75,77,27
"Trabajador del hogar (022)",71,2,46,15,7,1
,,,,,,
"URBANA (024)",4175,50,1288,1541,971,325
"Empleado (025)",955,8,319,430,182,16
"Obrero (026)",1315,6,493,511,249,56
"Trabajador independiente (027)",1585,8,344,536,468,229
"Empleador o patrono (028)",45,,8,10,21,6
"Trabajador familiar no remunerado (029)",217,26,84,44,45,18
"Trabajador del hogar (030)",58,2,40,10,6,
"Hombres (032)",2889,33,897,1059,671,229
"Empleado (033)",548,6,157,237,135,13
"Obrero (034)",1188,6,454,477,217,34
"Trabajador independiente (035)",1022,3,228,323,298,170
"Empleador o patrono (036)",31,,6,7,14,4
"Trabajador familiar no remunerado (037)",96,18,49,14,7,8
"Trabajador del hogar (038)",4,,3,1,,
"Mujeres (040)",1286,17,391,482,300,96
"Empleado (041)",407,2,162,193,47,3
"Obrero (042)",127,,39,34,32,22
"Trabajador independiente (043)",563,5,116,213,170,59
"Empleador o patrono (044)",14,,2,3,7,2
"Trabajador familiar no remunerado (045)",121,8,35,30,38,10
"Trabajador del hogar (046)",54,2,37,9,6,
,,,,,,
"RURAL (048)",3375,29,1090,1263,782,211
"Empleado (049)",633,1,225,270,133,4
"Obrero (050)",1511,5,562,618,283,43
"Trabajador independiente (051)",878,5,176,274,295,128
"Empleador o patrono (052)",40,,8,18,11,3
"Trabajador familiar no remunerado (053)",293,18,107,77,59,32
"Trabajador del hogar (054)",20,,12,6,1,1
"Hombres (056)",2720,13,870,1066,623,148
"Empleado (057)",515,,164,231,117,3
"Obrero (058)",1357,3,505,566,248,35
"Trabajador independiente (059)",672,1,128,222,229,92
"Empleador o patrono (060)",35,,8,15,9,3
"Trabajador familiar no remunerado (061)",138,9,62,32,20,15
"Trabajador del hogar (062)",3,,3,,,
"Mujeres (064)",655,16,220,197,159,63
"Empleado (065)",118,1,61,39,16,1
"Obrero (066)",154,2,57,52,35,8
"Trabajador independiente (067)",206,4,48,52,66,36
"Empleador o patrono (068)",5,,,3,2,
"Trabajador familiar no remunerado (069)",155,9,45,45,39,17
"Trabajador del hogar (070)",17,,9,6,1,1
