"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia UCAYALI (000)",21074,2757,3476,9592,599,3489,440,721
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",29,24,,,5,,,
"Profes., científicos e intelectuales (002)",1545,1453,,82,1,9,,
"Técnicos de nivel medio y trab. asimilados (003)",349,211,,104,29,5,,
"Jefes y empleados de oficina (004)",356,353,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1553,250,24,1027,57,195,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",7265,2,2,6857,402,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",886,,371,463,35,17,,
"Obreros construc.,conf.,papel, fab., instr. (008)",797,56,262,432,23,24,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6887,187,2676,392,18,3174,440,
"Otra (010)",70,70,,,,,,
"Ocupaciñn no especificada (011)",616,151,141,233,29,62,,
"Desocupado (012)",721,,,,,,,721
"Hombres (013)",14923,1653,2755,7680,477,1751,37,570
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",25,21,,,4,,,
"Profes., científicos e intelectuales (015)",835,778,,50,1,6,,
"Técnicos de nivel medio y trab. asimilados (016)",252,145,,79,24,4,,
"Jefes y empleados de oficina (017)",222,220,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",770,150,7,535,38,40,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",6490,2,2,6134,351,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",680,,344,296,32,8,,
"Obreros construc.,conf.,papel, fab., instr. (021)",632,55,248,292,20,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",4039,118,2056,174,2,1652,37,
"Otra (023)",69,69,,,,,,
"Ocupaciñn no especificada (024)",339,95,98,118,5,23,,
"Desocupado (025)",570,,,,,,,570
"Mujeres (026)",6151,1104,721,1912,122,1738,403,151
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",4,3,,,1,,,
"Profes., científicos e intelectuales (028)",710,675,,32,,3,,
"Técnicos de nivel medio y trab. asimilados (029)",97,66,,25,5,1,,
"Jefes y empleados de oficina (030)",134,133,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",783,100,17,492,19,155,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",775,,,723,51,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",206,,27,167,3,9,,
"Obreros construc.,conf.,papel, fab., instr. (034)",165,1,14,140,3,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2848,69,620,218,16,1522,403,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",277,56,43,115,24,39,,
"Desocupado (038)",151,,,,,,,151
,,,,,,,,
"URBANA (039)",11877,2209,1820,5195,266,1638,301,448
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",18,15,,,3,,,
"Profes., científicos e intelectuales (041)",1100,1013,,77,1,9,,
"Técnicos de nivel medio y trab. asimilados (042)",297,175,,94,24,4,,
"Jefes y empleados de oficina (043)",343,340,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1292,242,10,841,40,159,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",3245,1,1,3100,141,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",596,,245,326,18,7,,
"Obreros construc.,conf.,papel, fab., instr. (047)",589,53,220,271,22,23,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3446,160,1230,346,16,1393,301,
"Otra (049)",70,70,,,,,,
"Ocupaciñn no especificada (050)",433,140,114,138,1,40,,
"Desocupado (051)",448,,,,,,,448
"Hombres (052)",8103,1328,1513,3944,202,766,27,323
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,13,,,3,,,
"Profes., científicos e intelectuales (054)",589,534,,48,1,6,,
"Técnicos de nivel medio y trab. asimilados (055)",209,117,,70,19,3,,
"Jefes y empleados de oficina (056)",212,210,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",616,145,5,405,24,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2812,1,1,2693,116,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",505,,236,247,16,6,,
"Obreros construc.,conf.,papel, fab., instr. (060)",563,52,215,260,20,16,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1935,100,977,150,2,679,27,
"Otra (062)",69,69,,,,,,
"Ocupaciñn no especificada (063)",254,87,79,69,1,18,,
"Desocupado (064)",323,,,,,,,323
"Mujeres (065)",3774,881,307,1251,64,872,274,125
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,2,,,,,,
"Profes., científicos e intelectuales (067)",511,479,,29,,3,,
"Técnicos de nivel medio y trab. asimilados (068)",88,58,,24,5,1,,
"Jefes y empleados de oficina (069)",131,130,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",676,97,5,436,16,122,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",433,,,407,25,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",91,,9,79,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",26,1,5,11,2,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1511,60,253,196,14,714,274,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",179,53,35,69,,22,,
"Desocupado (077)",125,,,,,,,125
,,,,,,,,
"RURAL (078)",9197,548,1656,4397,333,1851,139,273
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,9,,,2,,,
"Profes., científicos e intelectuales (080)",445,440,,5,,,,
"Técnicos de nivel medio y trab. asimilados (081)",52,36,,10,5,1,,
"Jefes y empleados de oficina (082)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",261,8,14,186,17,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4020,1,1,3757,261,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",290,,126,137,17,10,,
"Obreros construc.,conf.,papel, fab., instr. (086)",208,3,42,161,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3441,27,1446,46,2,1781,139,
"Ocupaciñn no especificada (089)",183,11,27,95,28,22,,
"Desocupado (090)",273,,,,,,,273
"Hombres (091)",6820,325,1242,3736,275,985,10,247
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,8,,,1,,,
"Profes., científicos e intelectuales (093)",246,244,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",43,28,,9,5,1,,
"Jefes y empleados de oficina (095)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",154,5,2,130,14,3,,
