"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",335694,1996,115777,124183,83298,10440
"Agricult.trabaj. calif. agrop. y pesqueros (032)",3355,9,633,1075,1221,417
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",102509,413,47337,35912,17250,1597
"Obreros construc., conf., papel, fab., instr. (034)",23743,164,9066,9285,4823,405
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",325269,5319,126532,109881,75056,8481
"Otra (036)",5408,,1839,2548,1016,5
"Ocupación no especificada (037)",42486,296,16057,15365,9169,1599
"Desocupado (038)",51463,922,28742,14565,6584,650
,,,,,,
"URBANA (039)",3404560,21305,1204014,1277338,802294,99609
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",10873,,659,4268,5228,718
"Profes., científicos e intelectuales (041)",424229,,94429,194829,122002,12969
"Técnicos de nivel medio y trab.asimilados (042)",341614,228,120938,139585,73845,7018
"Jefes y empleados de oficina (043)",261183,,108319,97100,53172,2592
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",636278,4131,221426,232056,155781,22884
"Agricult.trabaj. calif. agrop. y pesqueros (045)",16477,38,3305,4881,5897,2356
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",419178,1653,181139,141580,83570,11236
"Obreros construc., conf., papel, fab., instr. (047)",389735,712,112921,161304,102918,11880
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",622830,11775,247891,204190,138578,20396
"Otra (049)",47778,,7267,24314,16109,88
"Ocupación no especificada (050)",112384,802,41827,40624,24791,4340
"Desocupado (051)",122001,1966,63893,32607,20403,3132
"Hombres (052)",2015203,12118,684781,750615,497120,70569
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",7155,,389,2770,3487,509
"Profes., científicos e intelectuales (054)",209884,,38730,91343,69642,10169
"Técnicos de nivel medio y trab.asimilados (055)",194907,142,63966,79940,45534,5325
"Jefes y empleados de oficina (056)",125406,,47585,47442,28588,1791
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",300795,2135,105712,107947,72541,12460
"Agricult.trabaj. calif. agrop. y pesqueros (058)",13265,29,2704,3855,4722,1955
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",316731,1241,133840,105687,66323,9640
"Obreros construc., conf., papel, fab., instr. (060)",366013,548,103862,152025,98102,11476
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",298180,6473,121613,94519,63638,11937
"Otra (062)",42371,,5429,21766,15093,83
"Ocupación no especificada (063)",69930,506,25784,25273,15626,2741
"Desocupado (064)",70566,1044,35167,18048,13824,2483
"Mujeres (065)",1389357,9187,519233,526723,305174,29040
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3718,,270,1498,1741,209
"Profes., científicos e intelectuales (067)",214345,,55699,103486,52360,2800
"Técnicos de nivel medio y trab.asimilados (068)",146707,86,56972,59645,28311,1693
"Jefes y empleados de oficina (069)",135777,,60734,49658,24584,801
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",335483,1996,115714,124109,83240,10424
"Agricult.trabaj. calif. agrop. y pesqueros (071)",3212,9,601,1026,1175,401
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",102447,412,47299,35893,17247,1596
"Obreros construc., conf., papel, fab., instr. (073)",23722,164,9059,9279,4816,404
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",324650,5302,126278,109671,74940,8459
"Otra (075)",5407,,1838,2548,1016,5
"Ocupación no especificada (076)",42454,296,16043,15351,9165,1599
"Desocupado (077)",51435,922,28726,14559,6579,649
,,,,,,
"RURAL (078)",4318,56,1608,1510,905,239
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,,2,
"Profes., científicos e intelectuales (080)",107,,33,42,30,2
"Técnicos de nivel medio y trab.asimilados (081)",93,,35,40,13,5
"Jefes y empleados de oficina (082)",50,,17,24,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",346,,111,132,74,29
"Agricult.trabaj. calif. agrop. y pesqueros (084)",988,2,196,340,319,131
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",248,1,129,84,26,8
"Obreros construc., conf., papel, fab., instr. (086)",522,,187,217,108,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1756,51,806,563,289,47
"Otra (088)",12,,4,7,1,
"Ocupación no especificada (089)",87,1,33,33,16,4
"Desocupado (090)",107,1,57,28,18,3
"Hombres (091)",3077,38,1134,1080,645,180
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,,1,
"Profes., científicos e intelectuales (093)",42,,8,15,18,1
"Técnicos de nivel medio y trab.asimilados (094)",59,,23,23,9,4
"Jefes y empleados de oficina (095)",26,,5,16,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",135,,48,58,16,13
"Agricult.trabaj. calif. agrop. y pesqueros (097)",845,2,164,291,273,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",186,,91,65,23,7
"Obreros construc., conf., papel, fab., instr. (099)",501,,180,211,101,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1137,34,552,353,173,25
"Otra (101)",11,,3,7,1,
"Ocupación no especificada (102)",55,1,19,19,12,4
"Desocupado (103)",79,1,41,22,13,2
"Mujeres (104)",1241,18,474,430,260,59
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",65,,25,27,12,1
"Técnicos de nivel medio y trab.asimilados (107)",34,,12,17,4,1
"Jefes y empleados de oficina (108)",24,,12,8,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",211,,63,74,58,16
"Agricult.trabaj. calif. agrop. y pesqueros (110)",143,,32,49,46,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",62,1,38,19,3,1
"Obreros construc., conf., papel, fab., instr. (112)",21,,7,6,7,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",619,17,254,210,116,22
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",32,,14,14,4,
"Desocupado (116)",28,,16,6,5,1
