"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",25,,4,9,11,1
"Profes., científicos e intelectuales (038)",278,,60,148,67,3
"Técnicos de nivel medio y trab. asimilados (039)",35,,12,15,8,
"Jefes y empleados de oficina (040)",35,,7,20,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",221,2,83,85,41,10
"Agricult. trabaj. calif.agrop. y pesqueros (042)",821,,177,272,250,122
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",39,,17,12,7,3
"Obreros construc., conf., papel, fab., instr. (044)",71,,18,34,18,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",736,46,283,207,146,54
"Otra (046)",24,,12,11,1,
"Ocupación no especificada (047)",88,,29,25,26,8
"Hombres (048)",1571,34,458,544,395,140
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,2,9,8,1
"Profes., científicos e intelectuales (050)",172,,34,91,44,3
"Técnicos de nivel medio y trab. asimilados (051)",27,,10,11,6,
"Jefes y empleados de oficina (052)",24,,4,16,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",65,1,31,18,12,3
"Agricult. trabaj. calif.agrop. y pesqueros (054)",708,,151,233,218,106
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",34,,15,11,5,3
"Obreros construc., conf., papel, fab., instr. (056)",71,,18,34,18,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",388,33,170,96,68,21
"Otra (058)",24,,12,11,1,
"Ocupación no especificada (059)",38,,11,14,11,2
"Mujeres (060)",802,14,244,294,188,62
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,2,,3,
"Profes., científicos e intelectuales (062)",106,,26,57,23,
"Técnicos de nivel medio y trab. asimilados (063)",8,,2,4,2,
"Jefes y empleados de oficina (064)",11,,3,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",156,1,52,67,29,7
"Agricult. trabaj. calif.agrop. y pesqueros (066)",113,,26,39,32,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",5,,2,1,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",348,13,113,111,78,33
"Ocupación no especificada (071)",50,,18,11,15,6
,,,,,,
"RURAL (072)",7237,538,1956,2057,1896,790
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,1,3,2,
"Profes., científicos e intelectuales (074)",156,,28,95,33,
"Técnicos de nivel medio y trab. asimilados (075)",30,,17,8,5,
"Jefes y empleados de oficina (076)",6,,,2,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",119,1,50,39,21,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3567,,653,1166,1170,578
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",63,1,24,14,18,6
"Obreros construc., conf., papel, fab., instr. (080)",85,,31,33,20,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3034,536,1094,652,579,173
"Ocupación no especificada (083)",171,,58,45,44,24
"Hombres (084)",4791,293,1270,1388,1273,567
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,3,2,
"Profes., científicos e intelectuales (086)",115,,23,65,27,
"Técnicos de nivel medio y trab. asimilados (087)",24,,13,7,4,
"Jefes y empleados de oficina (088)",5,,,1,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",43,,19,13,7,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2949,,537,972,958,482
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",53,,18,13,18,4
"Obreros construc., conf., papel, fab., instr. (092)",85,,31,33,20,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1478,293,612,274,224,75
"Ocupación no especificada (095)",34,,17,7,9,1
"Mujeres (096)",2446,245,686,669,623,223
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",41,,5,30,6,
"Técnicos de nivel medio y trab. asimilados (099)",6,,4,1,1,
"Jefes y empleados de oficina (100)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",76,1,31,26,14,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",618,,116,194,212,96
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",10,1,6,1,,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1556,243,482,378,355,98
"Ocupación no especificada (107)",137,,41,38,35,23
