"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CANDARAVE (000)",4270,400,990,1841,35,783,14,207
"Agric., ganadería, caza y silvicultura (001)",2675,9,443,1509,27,687,,
"Pesca (002)",10,,7,3,,,,
"Explotación de minas y canteras (003)",1,,1,,,,,
"Industrias manufactureras (004)",111,1,25,25,1,59,,
"Suministro de electricidad, gas y agua (005)",19,4,15,,,,,
"Construcción (006)",351,8,327,10,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",173,9,1,147,2,14,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",6,,,6,,,,
"Comercio al por mayor (009)",5,2,,3,,,,
"Comercio al por menor (010)",162,7,1,138,2,14,,
"Hoteles y restaurantes (011)",55,8,4,35,1,7,,
"Trans., almac. y comunicaciones (012)",58,24,9,24,,1,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",37,29,4,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",248,110,138,,,,,
"Enseñanza (016)",172,136,1,35,,,,
"Servicios sociales y de salud (017)",30,28,,2,,,,
"Otras activ. serv.comun.soc y personales (018)",6,6,,,,,,
"Hogares privados con servicio doméstico (019)",14,,,,,,14,
"Actividad economica no especificada (021)",102,27,15,47,1,12,,
"Desocupado (022)",207,,,,,,,207
"Hombres (023)",2720,253,794,1224,24,252,3,170
"Agric., ganadería, caza y silvicultura (024)",1640,7,295,1086,19,233,,
"Pesca (025)",10,,7,3,,,,
"Industrias manufactureras (027)",45,1,22,16,1,5,,
"Suministro de electricidad, gas y agua (028)",19,4,15,,,,,
"Construcción (029)",329,7,306,10,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",74,5,1,63,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",6,,,6,,,,
"Comercio al por mayor (032)",3,2,,1,,,,
"Comercio al por menor (033)",65,3,1,56,1,4,,
"Hoteles y restaurantes (034)",11,4,1,2,,4,,
"Trans., almac. y comunicaciones (035)",55,22,9,23,,1,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",26,20,3,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",220,97,123,,,,,
"Enseñanza (039)",62,56,1,5,,,,
"Servicios sociales y de salud (040)",9,9,,,,,,
"Otras activ. serv.comun.soc y personales (041)",2,2,,,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",44,18,11,13,,2,,
"Desocupado (045)",170,,,,,,,170
"Mujeres (046)",1550,147,196,617,11,531,11,37
"Agric., ganadería, caza y silvicultura (047)",1035,2,148,423,8,454,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",66,,3,9,,54,,
"Construcción (052)",22,1,21,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",99,4,,84,1,10,,
"Comercio al por mayor (055)",2,,,2,,,,
"Comercio al por menor (056)",97,4,,82,1,10,,
"Hoteles y restaurantes (057)",44,4,3,33,1,3,,
"Trans., almac. y comunicaciones (058)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",11,9,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",28,13,15,,,,,
"Enseñanza (062)",110,80,,30,,,,
"Servicios sociales y de salud (063)",21,19,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",4,4,,,,,,
"Hogares privados con servicio doméstico (065)",11,,,,,,11,
"Actividad economica no especificada (067)",58,9,4,34,1,10,,
"Desocupado (068)",37,,,,,,,37
,,,,,,,,
"URBANA (069)",2805,324,626,1147,31,501,10,166
"Agric., ganadería, caza y silvicultura (070)",1589,9,267,871,24,418,,
"Pesca (071)",4,,3,1,,,,
"Explotación de minas y canteras (072)",1,,1,,,,,
"Industrias manufactureras (073)",80,1,12,17,1,49,,
"Suministro de electricidad, gas y agua (074)",13,4,9,,,,,
"Construcción (075)",278,7,257,9,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",151,7,,129,2,13,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",6,,,6,,,,
"Comercio al por mayor (078)",4,1,,3,,,,
"Comercio al por menor (079)",141,6,,120,2,13,,
"Hoteles y restaurantes (080)",49,7,4,30,1,7,,
"Trans., almac. y comunicaciones (081)",45,17,5,22,,1,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",26,21,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",144,89,55,,,,,
"Enseñanza (085)",134,112,1,21,,,,
"Servicios sociales y de salud (086)",22,20,,2,,,,
"Otras activ. serv.comun.soc y personales (087)",4,4,,,,,,
"Hogares privados con servicio doméstico (088)",10,,,,,,10,
"Actividad economica no especificada (090)",88,25,11,41,1,10,,
"Desocupado (091)",166,,,,,,,166
"Hombres (092)",1760,198,509,739,20,160,2,132
"Agric., ganadería, caza y silvicultura (093)",977,7,182,629,16,143,,
"Pesca (094)",4,,3,1,,,,
"Industrias manufactureras (096)",25,1,11,9,1,3,,
"Suministro de electricidad, gas y agua (097)",13,4,9,,,,,
"Construcción (098)",256,6,236,9,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",62,4,,53,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,,6,,,,
"Comercio al por mayor (101)",2,1,,1,,,,
"Comercio al por menor (102)",54,3,,46,1,4,,
"Hoteles y restaurantes (103)",10,3,1,2,,4,,
"Trans., almac. y comunicaciones (104)",43,16,5,21,,1,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",18,14,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",127,76,51,,,,,
"Enseñanza (108)",46,44,1,1,,,,
"Servicios sociales y de salud (109)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (110)",1,1,,,,,,
"Hogares privados con servicio doméstico (111)",2,,,,,,2,
"Actividad economica no especificada (113)",38,16,9,11,,2,,
"Desocupado (114)",132,,,,,,,132
"Mujeres (115)",1045,126,117,408,11,341,8,34
"Agric., ganadería, caza y silvicultura (116)",612,2,85,242,8,275,,
"Explotación de minas y canteras (118)",1,,1,,,,,
"Industrias manufactureras (119)",55,,1,8,,46,,
"Construcción (121)",22,1,21,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",89,3,,76,1,9,,
"Comercio al por mayor (124)",2,,,2,,,,
"Comercio al por menor (125)",87,3,,74,1,9,,
"Hoteles y restaurantes (126)",39,4,3,28,1,3,,
"Trans., almac. y comunicaciones (127)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (129)",8,7,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",17,13,4,,,,,
