"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ANTA (000)",16657,364,4623,5546,4586,1538
"Empleado (001)",1691,14,665,660,337,15
"Obrero (002)",1934,17,695,676,480,66
"Trabajador independiente (003)",9881,53,2013,3447,3140,1228
"Empleador o patrono (004)",359,,84,117,109,49
"Trabajador familiar no remunerado (005)",2606,260,1051,624,494,177
"Trabajador del hogar (006)",186,20,115,22,26,3
"Hombres (008)",12217,256,3233,4084,3457,1187
"Empleado (009)",1044,7,358,415,254,10
"Obrero (010)",1766,15,629,620,447,55
"Trabajador independiente (011)",7629,37,1460,2668,2453,1011
"Empleador o patrono (012)",312,,70,100,96,46
"Trabajador familiar no remunerado (013)",1430,188,698,279,200,65
"Trabajador del hogar (014)",36,9,18,2,7,
"Mujeres (016)",4440,108,1390,1462,1129,351
"Empleado (017)",647,7,307,245,83,5
"Obrero (018)",168,2,66,56,33,11
"Trabajador independiente (019)",2252,16,553,779,687,217
"Empleador o patrono (020)",47,,14,17,13,3
"Trabajador familiar no remunerado (021)",1176,72,353,345,294,112
"Trabajador del hogar (022)",150,11,97,20,19,3
,,,,,,
"URBANA (024)",6326,171,1794,2234,1644,483
"Empleado (025)",1121,10,401,464,236,10
"Obrero (026)",872,9,286,308,246,23
"Trabajador independiente (027)",3448,31,781,1260,995,381
"Empleador o patrono (028)",134,,38,45,34,17
"Trabajador familiar no remunerado (029)",660,110,231,149,121,49
"Trabajador del hogar (030)",91,11,57,8,12,3
"Hombres (032)",4090,117,1105,1430,1111,327
"Empleado (033)",689,6,212,282,182,7
"Obrero (034)",796,8,257,286,226,19
"Trabajador independiente (035)",2138,22,458,765,627,266
"Empleador o patrono (036)",102,,27,35,24,16
"Trabajador familiar no remunerado (037)",346,76,142,62,47,19
"Trabajador del hogar (038)",19,5,9,,5,
"Mujeres (040)",2236,54,689,804,533,156
"Empleado (041)",432,4,189,182,54,3
"Obrero (042)",76,1,29,22,20,4
"Trabajador independiente (043)",1310,9,323,495,368,115
"Empleador o patrono (044)",32,,11,10,10,1
"Trabajador familiar no remunerado (045)",314,34,89,87,74,30
"Trabajador del hogar (046)",72,6,48,8,7,3
,,,,,,
"RURAL (048)",10331,193,2829,3312,2942,1055
"Empleado (049)",570,4,264,196,101,5
"Obrero (050)",1062,8,409,368,234,43
"Trabajador independiente (051)",6433,22,1232,2187,2145,847
"Empleador o patrono (052)",225,,46,72,75,32
"Trabajador familiar no remunerado (053)",1946,150,820,475,373,128
"Trabajador del hogar (054)",95,9,58,14,14,
"Hombres (056)",8127,139,2128,2654,2346,860
"Empleado (057)",355,1,146,133,72,3
"Obrero (058)",970,7,372,334,221,36
"Trabajador independiente (059)",5491,15,1002,1903,1826,745
"Empleador o patrono (060)",210,,43,65,72,30
"Trabajador familiar no remunerado (061)",1084,112,556,217,153,46
"Trabajador del hogar (062)",17,4,9,2,2,
"Mujeres (064)",2204,54,701,658,596,195
"Empleado (065)",215,3,118,63,29,2
"Obrero (066)",92,1,37,34,13,7
"Trabajador independiente (067)",942,7,230,284,319,102
"Empleador o patrono (068)",15,,3,7,3,2
"Trabajador familiar no remunerado (069)",862,38,264,258,220,82
"Trabajador del hogar (070)",78,5,49,12,12,
