"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAROCHIRI (000)",33301,5468,8891,13638,451,3123,802,928
"Agric., ganadería, caza y silvicultura (001)",11645,21,1777,7024,188,2635,,
"Pesca (002)",16,3,6,5,,2,,
"Explotación de minas y canteras (003)",3931,426,3309,190,6,,,
"Industrias manufactureras (004)",1437,115,727,557,27,11,,
"Suministro de electricidad, gas y agua (005)",91,29,60,1,1,,,
"Construcción (006)",1710,90,1295,302,16,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",3727,527,245,2576,85,294,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",498,64,211,200,16,7,,
"Comercio al por mayor (009)",144,45,2,76,6,15,,
"Comercio al por menor (010)",3085,418,32,2300,63,272,,
"Hoteles y restaurantes (011)",1390,467,136,694,48,45,,
"Trans., almac. y comunicaciones (012)",2133,407,572,1103,34,17,,
"Intermediación financiera (013)",35,27,4,3,1,,,
"Activid.inmobil., empres. y alquileres (014)",870,605,121,123,17,4,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",876,747,129,,,,,
"Enseñanza (016)",1330,1198,1,127,2,2,,
"Servicios sociales y de salud (017)",400,330,22,47,1,,,
"Otras activ. serv.comun.soc y personales (018)",1177,327,233,591,11,15,,
"Hogares privados con servicio doméstico (019)",802,,,,,,802,
"Actividad economica no especificada (021)",803,149,254,295,14,91,,
"Desocupado (022)",928,,,,,,,928
"Hombres (023)",22676,3105,7931,9392,315,1276,31,626
"Agric., ganadería, caza y silvicultura (024)",8133,18,1344,5504,145,1122,,
"Pesca (025)",12,3,4,4,,1,,
"Explotación de minas y canteras (026)",3874,391,3287,190,6,,,
"Industrias manufactureras (027)",1005,73,525,382,22,3,,
"Suministro de electricidad, gas y agua (028)",88,26,60,1,1,,,
"Construcción (029)",1679,77,1285,296,15,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1698,244,232,1100,41,81,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",460,48,202,192,14,4,,
"Comercio al por mayor (032)",74,27,,43,3,1,,
"Comercio al por menor (033)",1164,169,30,865,24,76,,
"Hoteles y restaurantes (034)",410,171,56,146,19,18,,
"Trans., almac. y comunicaciones (035)",2025,348,557,1077,31,12,,
"Intermediación financiera (036)",26,20,4,2,,,,
"Activid.inmobil., empres. y alquileres (037)",632,422,97,95,15,3,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",570,471,99,,,,,
"Enseñanza (039)",532,484,1,45,1,1,,
"Servicios sociales y de salud (040)",124,86,7,30,1,,,
"Otras activ. serv.comun.soc y personales (041)",796,192,195,394,9,6,,
"Hogares privados con servicio doméstico (042)",31,,,,,,31,
"Actividad economica no especificada (044)",415,79,178,126,9,23,,
"Desocupado (045)",626,,,,,,,626
"Mujeres (046)",10625,2363,960,4246,136,1847,771,302
"Agric., ganadería, caza y silvicultura (047)",3512,3,433,1520,43,1513,,
"Pesca (048)",4,,2,1,,1,,
"Explotación de minas y canteras (049)",57,35,22,,,,,
"Industrias manufactureras (050)",432,42,202,175,5,8,,
"Suministro de electricidad, gas y agua (051)",3,3,,,,,,
"Construcción (052)",31,13,10,6,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2029,283,13,1476,44,213,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",38,16,9,8,2,3,,
"Comercio al por mayor (055)",70,18,2,33,3,14,,
"Comercio al por menor (056)",1921,249,2,1435,39,196,,
"Hoteles y restaurantes (057)",980,296,80,548,29,27,,
"Trans., almac. y comunicaciones (058)",108,59,15,26,3,5,,
"Intermediación financiera (059)",9,7,,1,1,,,
"Activid.inmobil., empres. y alquileres (060)",238,183,24,28,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",306,276,30,,,,,
"Enseñanza (062)",798,714,,82,1,1,,
"Servicios sociales y de salud (063)",276,244,15,17,,,,
"Otras activ. serv.comun.soc y personales (064)",381,135,38,197,2,9,,
"Hogares privados con servicio doméstico (065)",771,,,,,,771,
"Actividad economica no especificada (067)",388,70,76,169,5,68,,
,,,,,,,,
"URBANA (068)",21854,4445,5134,8921,291,1779,572,712
"Agric., ganadería, caza y silvicultura (069)",6308,9,827,3995,83,1394,,
"Pesca (070)",9,3,4,1,,1,,
"Explotación de minas y canteras (071)",1655,193,1435,25,2,,,
"Industrias manufactureras (072)",1125,99,573,420,22,11,,
"Suministro de electricidad, gas y agua (073)",69,29,38,1,1,,,
"Construcción (074)",1333,75,994,246,13,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",3024,443,186,2086,64,245,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",386,47,156,165,13,5,,
"Comercio al por mayor (077)",113,34,2,59,6,12,,
"Comercio al por menor (078)",2525,362,28,1862,45,228,,
"Hoteles y restaurantes (079)",1076,346,113,541,37,39,,
"Trans., almac. y comunicaciones (080)",1730,352,469,867,26,16,,
"Intermediación financiera (081)",33,25,4,3,1,,,
"Activid.inmobil., empres. y alquileres (082)",684,468,96,101,16,3,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",738,647,91,,,,,
"Enseñanza (084)",1181,1069,1,109,1,1,,
"Servicios sociales y de salud (085)",337,282,20,34,1,,,
"Otras activ. serv.comun.soc y personales (086)",753,285,140,308,11,9,,
"Hogares privados con servicio doméstico (087)",572,,,,,,572,
"Actividad economica no especificada (089)",515,120,143,184,13,55,,
"Desocupado (090)",712,,,,,,,712
"Hombres (091)",14087,2424,4500,5812,190,666,21,474
"Agric., ganadería, caza y silvicultura (092)",4217,7,572,3035,57,546,,
"Pesca (093)",7,3,2,1,,1,,
"Explotación de minas y canteras (094)",1622,172,1423,25,2,,,
"Industrias manufactureras (095)",781,64,412,284,18,3,,
"Suministro de electricidad, gas y agua (096)",66,26,38,1,1,,,
"Construcción (097)",1307,63,987,240,12,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",1381,199,180,906,32,64,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",362,35,154,159,11,3,,
"Comercio al por mayor (100)",56,23,,29,3,1,,
"Comercio al por menor (101)",963,141,26,718,18,60,,
"Hoteles y restaurantes (102)",300,125,43,105,11,16,,
"Trans., almac. y comunicaciones (103)",1636,302,456,844,23,11,,
"Intermediación financiera (104)",24,18,4,2,,,,
"Activid.inmobil., empres. y alquileres (105)",477,305,78,78,14,2,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",473,405,68,,,,,
"Enseñanza (107)",477,432,1,43,1,,,
"Servicios sociales y de salud (108)",101,73,5,22,1,,,
"Otras activ. serv.comun.soc y personales (109)",462,168,122,161,9,2,,
"Hogares privados con servicio doméstico (110)",21,,,,,,21,
"Actividad economica no especificada (112)",261,62,109,65,9,16,,
"Desocupado (113)",474,,,,,,,474
