"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia YUNGUYO (000)",19018,229,4710,5845,5789,2445
"Empleado (001)",1512,8,422,655,408,19
"Obrero (002)",1424,6,440,444,433,101
"Trabajador independiente (003)",11514,38,2405,3562,3718,1791
"Empleador o patrono (004)",133,1,51,41,32,8
"Trabajador familiar no remunerado (005)",4192,168,1256,1086,1167,515
"Trabajador del hogar (006)",243,8,136,57,31,11
"Hombres (008)",10843,115,2605,3360,3316,1447
"Empleado (009)",1012,3,239,428,327,15
"Obrero (010)",1133,6,350,364,345,68
"Trabajador independiente (011)",7463,20,1435,2290,2458,1260
"Empleador o patrono (012)",103,1,40,30,24,8
"Trabajador familiar no remunerado (013)",1117,85,535,243,160,94
"Trabajador del hogar (014)",15,,6,5,2,2
"Mujeres (016)",8175,114,2105,2485,2473,998
"Empleado (017)",500,5,183,227,81,4
"Obrero (018)",291,,90,80,88,33
"Trabajador independiente (019)",4051,18,970,1272,1260,531
"Empleador o patrono (020)",30,,11,11,8,
"Trabajador familiar no remunerado (021)",3075,83,721,843,1007,421
"Trabajador del hogar (022)",228,8,130,52,29,9
,,,,,,
"URBANA (024)",6626,126,1707,2423,1843,527
"Empleado (025)",1097,7,267,499,306,18
"Obrero (026)",462,2,124,155,149,32
"Trabajador independiente (027)",3808,24,914,1408,1093,369
"Empleador o patrono (028)",71,1,23,24,20,3
"Trabajador familiar no remunerado (029)",1035,84,304,299,251,97
"Trabajador del hogar (030)",153,8,75,38,24,8
"Hombres (032)",3661,62,899,1334,1074,292
"Empleado (033)",688,2,142,296,234,14
"Obrero (034)",346,2,92,116,112,24
"Trabajador independiente (035)",2236,12,512,822,659,231
"Empleador o patrono (036)",52,1,19,15,14,3
"Trabajador familiar no remunerado (037)",327,45,130,80,53,19
"Trabajador del hogar (038)",12,,4,5,2,1
"Mujeres (040)",2965,64,808,1089,769,235
"Empleado (041)",409,5,125,203,72,4
"Obrero (042)",116,,32,39,37,8
"Trabajador independiente (043)",1572,12,402,586,434,138
"Empleador o patrono (044)",19,,4,9,6,
"Trabajador familiar no remunerado (045)",708,39,174,219,198,78
"Trabajador del hogar (046)",141,8,71,33,22,7
,,,,,,
"RURAL (048)",12392,103,3003,3422,3946,1918
"Empleado (049)",415,1,155,156,102,1
"Obrero (050)",962,4,316,289,284,69
"Trabajador independiente (051)",7706,14,1491,2154,2625,1422
"Empleador o patrono (052)",62,,28,17,12,5
"Trabajador familiar no remunerado (053)",3157,84,952,787,916,418
"Trabajador del hogar (054)",90,,61,19,7,3
"Hombres (056)",7182,53,1706,2026,2242,1155
"Empleado (057)",324,1,97,132,93,1
"Obrero (058)",787,4,258,248,233,44
"Trabajador independiente (059)",5227,8,923,1468,1799,1029
"Empleador o patrono (060)",51,,21,15,10,5
"Trabajador familiar no remunerado (061)",790,40,405,163,107,75
"Trabajador del hogar (062)",3,,2,,,1
"Mujeres (064)",5210,50,1297,1396,1704,763
"Empleado (065)",91,,58,24,9,
"Obrero (066)",175,,58,41,51,25
"Trabajador independiente (067)",2479,6,568,686,826,393
"Empleador o patrono (068)",11,,7,2,2,
"Trabajador familiar no remunerado (069)",2367,44,547,624,809,343
"Trabajador del hogar (070)",87,,59,19,7,2
