"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia OCROS (000)",3639,404,862,1821,36,381,24,111
"Agric., ganadería, caza y silvicultura (001)",2128,6,587,1174,23,338,,
"Pesca (002)",2,1,1,,,,,
"Explotación de minas y canteras (003)",1,,1,,,,,
"Industrias manufactureras (004)",112,11,25,70,3,3,,
"Suministro de electricidad, gas y agua (005)",3,1,2,,,,,
"Construcción (006)",216,8,155,50,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",375,40,5,302,1,27,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",10,,3,7,,,,
"Comercio al por mayor (009)",14,5,,7,,2,,
"Comercio al por menor (010)",351,35,2,288,1,25,,
"Hoteles y restaurantes (011)",94,17,1,71,,5,,
"Trans., almac. y comunicaciones (012)",90,19,25,40,4,2,,
"Activid.inmobil., empres. y alquileres (014)",54,37,4,11,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",98,73,25,,,,,
"Enseñanza (016)",139,128,,11,,,,
"Servicios sociales y de salud (017)",35,20,,15,,,,
"Otras activ. serv.comun.soc y personales (018)",65,22,15,26,,2,,
"Hogares privados con servicio doméstico (019)",24,,,,,,24,
"Actividad economica no especificada (021)",92,21,16,51,1,3,,
"Desocupado (022)",111,,,,,,,111
"Hombres (023)",2699,224,735,1382,31,229,5,93
"Agric., ganadería, caza y silvicultura (024)",1770,5,482,1050,19,214,,
"Pesca (025)",2,1,1,,,,,
"Explotación de minas y canteras (026)",1,,1,,,,,
"Industrias manufactureras (027)",85,6,22,53,3,1,,
"Suministro de electricidad, gas y agua (028)",2,1,1,,,,,
"Construcción (029)",212,8,153,48,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",157,23,4,123,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,3,6,,,,
"Comercio al por mayor (032)",4,3,,1,,,,
"Comercio al por menor (033)",144,20,1,116,,7,,
"Hoteles y restaurantes (034)",13,3,,9,,1,,
"Trans., almac. y comunicaciones (035)",88,17,25,40,4,2,,
"Activid.inmobil., empres. y alquileres (037)",32,22,1,7,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",80,57,23,,,,,
"Enseñanza (039)",58,52,,6,,,,
"Servicios sociales y de salud (040)",19,6,,13,,,,
"Otras activ. serv.comun.soc y personales (041)",46,14,14,17,,1,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",36,9,8,16,1,2,,
"Desocupado (045)",93,,,,,,,93
"Mujeres (046)",940,180,127,439,5,152,19,18
"Agric., ganadería, caza y silvicultura (047)",358,1,105,124,4,124,,
"Industrias manufactureras (050)",27,5,3,17,,2,,
"Suministro de electricidad, gas y agua (051)",1,,1,,,,,
"Construcción (052)",4,,2,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",218,17,1,179,1,20,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,,,
"Comercio al por mayor (055)",10,2,,6,,2,,
"Comercio al por menor (056)",207,15,1,172,1,18,,
"Hoteles y restaurantes (057)",81,14,1,62,,4,,
"Trans., almac. y comunicaciones (058)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",22,15,3,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",18,16,2,,,,,
"Enseñanza (062)",81,76,,5,,,,
"Servicios sociales y de salud (063)",16,14,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",19,8,1,9,,1,,
"Hogares privados con servicio doméstico (065)",19,,,,,,19,
"Actividad economica no especificada (067)",56,12,8,35,,1,,
"Desocupado (068)",18,,,,,,,18
,,,,,,,,
"URBANA (069)",2191,348,454,1086,23,204,15,61
"Agric., ganadería, caza y silvicultura (070)",1016,5,236,591,15,169,,
"Pesca (071)",2,1,1,,,,,
"Industrias manufactureras (073)",88,10,16,58,1,3,,
"Suministro de electricidad, gas y agua (074)",3,1,2,,,,,
"Construcción (075)",181,8,130,41,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",298,36,2,238,1,21,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",7,,2,5,,,,
"Comercio al por mayor (078)",13,4,,7,,2,,
"Comercio al por menor (079)",278,32,,226,1,19,,
"Hoteles y restaurantes (080)",66,16,1,45,,4,,
"Trans., almac. y comunicaciones (081)",63,15,14,28,4,2,,
"Activid.inmobil., empres. y alquileres (083)",41,30,3,8,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",95,71,24,,,,,
"Enseñanza (085)",109,99,,10,,,,
"Servicios sociales y de salud (086)",30,17,,13,,,,
"Otras activ. serv.comun.soc y personales (087)",59,21,15,21,,2,,
"Hogares privados con servicio doméstico (088)",15,,,,,,15,
"Actividad economica no especificada (090)",64,18,10,33,1,2,,
"Desocupado (091)",61,,,,,,,61
"Hombres (092)",1558,194,392,782,19,117,4,50
"Agric., ganadería, caza y silvicultura (093)",832,5,193,516,12,106,,
"Pesca (094)",2,1,1,,,,,
"Industrias manufactureras (096)",65,5,13,45,1,1,,
"Suministro de electricidad, gas y agua (097)",2,1,1,,,,,
"Construcción (098)",178,8,128,40,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",129,22,2,101,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",7,,2,5,,,,
"Comercio al por mayor (101)",3,2,,1,,,,
"Comercio al por menor (102)",119,20,,95,,4,,
"Hoteles y restaurantes (103)",10,3,,6,,1,,
"Trans., almac. y comunicaciones (104)",61,13,14,28,4,2,,
"Activid.inmobil., empres. y alquileres (106)",22,17,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",77,55,22,,,,,
"Enseñanza (108)",42,37,,5,,,,
"Servicios sociales y de salud (109)",17,6,,11,,,,
"Otras activ. serv.comun.soc y personales (110)",41,13,14,13,,1,,
"Hogares privados con servicio doméstico (111)",4,,,,,,4,
"Actividad economica no especificada (113)",26,8,3,13,1,1,,
"Desocupado (114)",50,,,,,,,50
"Mujeres (115)",633,154,62,304,4,87,11,11
"Agric., ganadería, caza y silvicultura (116)",184,,43,75,3,63,,
"Industrias manufactureras (119)",23,5,3,13,,2,,
"Suministro de electricidad, gas y agua (120)",1,,1,,,,,
"Construcción (121)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",169,14,,137,1,17,,
"Comercio al por mayor (124)",10,2,,6,,2,,
"Comercio al por menor (125)",159,12,,131,1,15,,
"Hoteles y restaurantes (126)",56,13,1,39,,3,,
"Trans., almac. y comunicaciones (127)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (129)",19,13,2,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",18,16,2,,,,,
"Enseñanza (131)",67,62,,5,,,,
"Servicios sociales y de salud (132)",13,11,,2,,,,
