"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia RECUAY (000)",5503,78,1575,1766,1546,538
"Empleado (001)",1085,6,312,499,250,18
"Obrero (002)",1161,10,431,375,286,59
"Trabajador independiente (003)",2601,9,592,736,876,388
"Empleador o patrono (004)",50,,11,17,18,4
"Trabajador familiar no remunerado (005)",565,51,205,128,113,68
"Trabajador del hogar (006)",41,2,24,11,3,1
"Hombres (008)",3934,50,1094,1239,1141,410
"Empleado (009)",669,4,155,315,181,14
"Obrero (010)",1052,7,394,340,259,52
"Trabajador independiente (011)",1883,8,414,518,638,305
"Empleador o patrono (012)",40,,9,14,13,4
"Trabajador familiar no remunerado (013)",289,30,122,52,50,35
"Trabajador del hogar (014)",1,1,,,,
"Mujeres (016)",1569,28,481,527,405,128
"Empleado (017)",416,2,157,184,69,4
"Obrero (018)",109,3,37,35,27,7
"Trabajador independiente (019)",718,1,178,218,238,83
"Empleador o patrono (020)",10,,2,3,5,
"Trabajador familiar no remunerado (021)",276,21,83,76,63,33
"Trabajador del hogar (022)",40,1,24,11,3,1
,,,,,,
"URBANA (024)",3239,28,916,1067,919,309
"Empleado (025)",860,4,234,399,207,16
"Obrero (026)",676,4,253,206,175,38
"Trabajador independiente (027)",1360,3,312,378,462,205
"Empleador o patrono (028)",38,,9,12,14,3
"Trabajador familiar no remunerado (029)",272,16,90,61,59,46
"Trabajador del hogar (030)",33,1,18,11,2,1
"Hombres (032)",2164,13,601,696,634,220
"Empleado (033)",525,2,119,246,146,12
"Obrero (034)",616,4,231,190,158,33
"Trabajador independiente (035)",876,2,200,230,293,151
"Empleador o patrono (036)",31,,8,10,10,3
"Trabajador familiar no remunerado (037)",115,4,43,20,27,21
"Trabajador del hogar (038)",1,1,,,,
"Mujeres (040)",1075,15,315,371,285,89
"Empleado (041)",335,2,115,153,61,4
"Obrero (042)",60,,22,16,17,5
"Trabajador independiente (043)",484,1,112,148,169,54
"Empleador o patrono (044)",7,,1,2,4,
"Trabajador familiar no remunerado (045)",157,12,47,41,32,25
"Trabajador del hogar (046)",32,,18,11,2,1
,,,,,,
"RURAL (048)",2264,50,659,699,627,229
"Empleado (049)",225,2,78,100,43,2
"Obrero (050)",485,6,178,169,111,21
"Trabajador independiente (051)",1241,6,280,358,414,183
"Empleador o patrono (052)",12,,2,5,4,1
"Trabajador familiar no remunerado (053)",293,35,115,67,54,22
"Trabajador del hogar (054)",8,1,6,,1,
"Hombres (056)",1770,37,493,543,507,190
"Empleado (057)",144,2,36,69,35,2
"Obrero (058)",436,3,163,150,101,19
"Trabajador independiente (059)",1007,6,214,288,345,154
"Empleador o patrono (060)",9,,1,4,3,1
"Trabajador familiar no remunerado (061)",174,26,79,32,23,14
"Mujeres (064)",494,13,166,156,120,39
"Empleado (065)",81,,42,31,8,
"Obrero (066)",49,3,15,19,10,2
"Trabajador independiente (067)",234,,66,70,69,29
"Empleador o patrono (068)",3,,1,1,1,
"Trabajador familiar no remunerado (069)",119,9,36,35,31,8
"Trabajador del hogar (070)",8,1,6,,1,
