"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CANAS (000)",9128,74,2253,3230,2686,885
"Empleado (001)",815,2,236,381,189,7
"Obrero (002)",865,3,259,352,220,31
"Trabajador independiente (003)",4932,13,970,1713,1594,642
"Empleador o patrono (004)",135,,27,46,48,14
"Trabajador familiar no remunerado (005)",2324,50,726,729,629,190
"Trabajador del hogar (006)",57,6,35,9,6,1
"Hombres (008)",5833,49,1382,2120,1713,569
"Empleado (009)",574,1,140,284,145,4
"Obrero (010)",785,2,229,330,198,26
"Trabajador independiente (011)",3549,10,652,1248,1173,466
"Empleador o patrono (012)",90,,19,29,32,10
"Trabajador familiar no remunerado (013)",819,32,335,225,164,63
"Trabajador del hogar (014)",16,4,7,4,1,
"Mujeres (016)",3295,25,871,1110,973,316
"Empleado (017)",241,1,96,97,44,3
"Obrero (018)",80,1,30,22,22,5
"Trabajador independiente (019)",1383,3,318,465,421,176
"Empleador o patrono (020)",45,,8,17,16,4
"Trabajador familiar no remunerado (021)",1505,18,391,504,465,127
"Trabajador del hogar (022)",41,2,28,5,5,1
,,,,,,
"URBANA (024)",1797,34,498,731,426,108
"Empleado (025)",483,2,121,243,112,5
"Obrero (026)",225,2,69,85,55,14
"Trabajador independiente (027)",813,7,208,318,211,69
"Empleador o patrono (028)",32,,7,12,9,4
"Trabajador familiar no remunerado (029)",214,19,76,68,36,15
"Trabajador del hogar (030)",30,4,17,5,3,1
"Hombres (032)",1098,23,293,453,270,59
"Empleado (033)",311,1,66,163,79,2
"Obrero (034)",196,1,57,79,49,10
"Trabajador independiente (035)",482,6,125,183,127,41
"Empleador o patrono (036)",20,,5,7,6,2
"Trabajador familiar no remunerado (037)",80,12,37,19,8,4
"Trabajador del hogar (038)",9,3,3,2,1,
"Mujeres (040)",699,11,205,278,156,49
"Empleado (041)",172,1,55,80,33,3
"Obrero (042)",29,1,12,6,6,4
"Trabajador independiente (043)",331,1,83,135,84,28
"Empleador o patrono (044)",12,,2,5,3,2
"Trabajador familiar no remunerado (045)",134,7,39,49,28,11
"Trabajador del hogar (046)",21,1,14,3,2,1
,,,,,,
"RURAL (048)",7331,40,1755,2499,2260,777
"Empleado (049)",332,,115,138,77,2
"Obrero (050)",640,1,190,267,165,17
"Trabajador independiente (051)",4119,6,762,1395,1383,573
"Empleador o patrono (052)",103,,20,34,39,10
"Trabajador familiar no remunerado (053)",2110,31,650,661,593,175
"Trabajador del hogar (054)",27,2,18,4,3,
"Hombres (056)",4735,26,1089,1667,1443,510
"Empleado (057)",263,,74,121,66,2
"Obrero (058)",589,1,172,251,149,16
"Trabajador independiente (059)",3067,4,527,1065,1046,425
"Empleador o patrono (060)",70,,14,22,26,8
"Trabajador familiar no remunerado (061)",739,20,298,206,156,59
"Trabajador del hogar (062)",7,1,4,2,,
"Mujeres (064)",2596,14,666,832,817,267
"Empleado (065)",69,,41,17,11,
"Obrero (066)",51,,18,16,16,1
"Trabajador independiente (067)",1052,2,235,330,337,148
"Empleador o patrono (068)",33,,6,12,13,2
"Trabajador familiar no remunerado (069)",1371,11,352,455,437,116
"Trabajador del hogar (070)",20,1,14,2,3,
