"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CARHUAZ (000)",12846,1605,2064,7087,145,1633,312
"Conviviente (001)",2991,396,560,1771,31,196,37
"Separado(a) (002)",368,48,50,223,3,22,22
"Casado(a) (003)",5818,616,819,3737,69,492,85
"Viudo(a) (004)",429,24,47,321,4,25,8
"Divorciado(a) (005)",40,6,5,26,,3,
"Soltero(a) (006)",3200,515,583,1009,38,895,160
"Hombres (008)",9504,1011,1817,5708,104,857,7
"Conviviente (009)",2389,274,520,1488,23,84,
"Separado(a) (010)",129,18,29,77,,3,2
"Casado(a) (011)",4630,430,751,3242,52,153,2
"Viudo(a) (012)",172,6,24,139,,3,
"Divorciado(a) (013)",28,2,5,19,,2,
"Soltero(a) (014)",2156,281,488,743,29,612,3
"Mujeres (016)",3342,594,247,1379,41,776,305
"Conviviente (017)",602,122,40,283,8,112,37
"Separado(a) (018)",239,30,21,146,3,19,20
"Casado(a) (019)",1188,186,68,495,17,339,83
"Viudo(a) (020)",257,18,23,182,4,22,8
"Divorciado(a) (021)",12,4,,7,,1,
"Soltero(a) (022)",1044,234,95,266,9,283,157
,,,,,,,
"URBANA (024)",5231,1133,784,2501,102,562,149
"Conviviente (025)",1249,275,208,638,23,80,25
"Separado(a) (026)",168,33,19,96,1,8,11
"Casado(a) (027)",2264,454,296,1218,48,217,31
"Viudo(a) (028)",155,12,20,110,3,8,2
"Divorciado(a) (029)",25,5,3,15,,2,
"Soltero(a) (030)",1370,354,238,424,27,247,80
"Hombres (032)",3427,680,677,1737,71,257,5
"Conviviente (033)",874,180,182,464,17,31,
"Separado(a) (034)",58,13,13,29,,1,2
"Casado(a) (035)",1562,301,270,894,33,63,1
"Viudo(a) (036)",46,3,11,32,,,
"Divorciado(a) (037)",19,1,3,13,,2,
"Soltero(a) (038)",868,182,198,305,21,160,2
"Mujeres (040)",1804,453,107,764,31,305,144
"Conviviente (041)",375,95,26,174,6,49,25
"Separado(a) (042)",110,20,6,67,1,7,9
"Casado(a) (043)",702,153,26,324,15,154,30
"Viudo(a) (044)",109,9,9,78,3,8,2
"Divorciado(a) (045)",6,4,,2,,,
"Soltero(a) (046)",502,172,40,119,6,87,78
,,,,,,,
"RURAL (048)",7615,472,1280,4586,43,1071,163
"Conviviente (049)",1742,121,352,1133,8,116,12
"Separado(a) (050)",200,15,31,127,2,14,11
"Casado(a) (051)",3554,162,523,2519,21,275,54
"Viudo(a) (052)",274,12,27,211,1,17,6
"Divorciado(a) (053)",15,1,2,11,,1,
"Soltero(a) (054)",1830,161,345,585,11,648,80
"Hombres (056)",6077,331,1140,3971,33,600,2
"Conviviente (057)",1515,94,338,1024,6,53,
"Separado(a) (058)",71,5,16,48,,2,
"Casado(a) (059)",3068,129,481,2348,19,90,1
"Viudo(a) (060)",126,3,13,107,,3,
"Divorciado(a) (061)",9,1,2,6,,,
"Soltero(a) (062)",1288,99,290,438,8,452,1
"Mujeres (064)",1538,141,140,615,10,471,161
"Conviviente (065)",227,27,14,109,2,63,12
"Separado(a) (066)",129,10,15,79,2,12,11
"Casado(a) (067)",486,33,42,171,2,185,53
"Viudo(a) (068)",148,9,14,104,1,14,6
"Divorciado(a) (069)",6,,,5,,1,
"Soltero(a) (070)",542,62,55,147,3,196,79
