"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CONDESUYOS (000)",8638,1212,3111,3183,82,728,49,273
"Agric., ganadería, caza y silvicultura (001)",2699,13,608,1449,44,585,,
"Pesca (002)",135,,90,44,,1,,
"Explotación de minas y canteras (003)",3230,308,1966,928,18,10,,
"Industrias manufactureras (004)",151,7,64,68,1,11,,
"Suministro de electricidad, gas y agua (005)",6,,5,1,,,,
"Construcción (006)",268,15,211,35,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",490,52,11,375,3,49,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,4,9,2,1,1,,
"Comercio al por mayor (009)",22,1,,16,,5,,
"Comercio al por menor (010)",451,47,2,357,2,43,,
"Hoteles y restaurantes (011)",199,48,26,97,5,23,,
"Trans., almac. y comunicaciones (012)",154,41,37,71,3,2,,
"Intermediación financiera (013)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (014)",91,73,9,8,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",215,196,19,,,,,
"Enseñanza (016)",340,328,,12,,,,
"Servicios sociales y de salud (017)",81,69,2,10,,,,
"Otras activ. serv.comun.soc y personales (018)",117,47,39,26,,5,,
"Hogares privados con servicio doméstico (019)",49,,,,,,49,
"Actividad economica no especificada (021)",137,12,24,59,5,37,,
"Desocupado (022)",273,,,,,,,273
"Hombres (023)",6371,743,2784,2284,61,269,7,223
"Agric., ganadería, caza y silvicultura (024)",1710,13,409,1033,33,222,,
"Pesca (025)",131,,87,43,,1,,
"Explotación de minas y canteras (026)",3089,269,1917,880,17,6,,
"Industrias manufactureras (027)",80,6,35,34,,5,,
"Suministro de electricidad, gas y agua (028)",6,,5,1,,,,
"Construcción (029)",250,12,198,34,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",171,18,10,128,1,14,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",14,3,8,2,,1,,
"Comercio al por mayor (032)",9,1,,6,,2,,
"Comercio al por menor (033)",148,14,2,120,1,11,,
"Hoteles y restaurantes (034)",40,18,12,5,1,4,,
"Trans., almac. y comunicaciones (035)",144,36,37,66,3,2,,
"Intermediación financiera (036)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (037)",76,58,9,8,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",144,125,19,,,,,
"Enseñanza (039)",143,139,,4,,,,
"Servicios sociales y de salud (040)",26,18,,8,,,,
"Otras activ. serv.comun.soc y personales (041)",66,23,29,12,,2,,
"Hogares privados con servicio doméstico (042)",7,,,,,,7,
"Actividad economica no especificada (044)",63,6,17,28,3,9,,
"Desocupado (045)",223,,,,,,,223
"Mujeres (046)",2267,469,327,899,21,459,42,50
"Agric., ganadería, caza y silvicultura (047)",989,,199,416,11,363,,
"Pesca (048)",4,,3,1,,,,
"Explotación de minas y canteras (049)",141,39,49,48,1,4,,
"Industrias manufactureras (050)",71,1,29,34,1,6,,
"Construcción (052)",18,3,13,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",319,34,1,247,2,35,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,1,1,,1,,,
"Comercio al por mayor (055)",13,,,10,,3,,
"Comercio al por menor (056)",303,33,,237,1,32,,
"Hoteles y restaurantes (057)",159,30,14,92,4,19,,
"Trans., almac. y comunicaciones (058)",10,5,,5,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",15,15,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",71,71,,,,,,
"Enseñanza (062)",197,189,,8,,,,
"Servicios sociales y de salud (063)",55,51,2,2,,,,
"Otras activ. serv.comun.soc y personales (064)",51,24,10,14,,3,,
"Hogares privados con servicio doméstico (065)",42,,,,,,42,
"Actividad economica no especificada (067)",74,6,7,31,2,28,,
,,,,,,,,
"URBANA (068)",3311,757,1066,1043,32,263,36,114
"Agric., ganadería, caza y silvicultura (069)",888,9,259,422,16,182,,
"Pesca (070)",41,,31,9,,1,,
"Explotación de minas y canteras (071)",804,106,560,135,1,2,,
"Industrias manufactureras (072)",102,2,41,50,1,8,,
"Suministro de electricidad, gas y agua (073)",5,,4,1,,,,
"Construcción (074)",117,3,93,14,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",311,37,7,228,3,36,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",14,4,6,2,1,1,,
"Comercio al por mayor (077)",13,1,,9,,3,,
"Comercio al por menor (078)",284,32,1,217,2,32,,
"Hoteles y restaurantes (079)",126,22,9,78,3,14,,
"Trans., almac. y comunicaciones (080)",94,26,14,51,2,1,,
"Intermediación financiera (081)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (082)",58,44,7,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",173,160,13,,,,,
"Enseñanza (084)",262,254,,8,,,,
"Servicios sociales y de salud (085)",59,50,,9,,,,
"Otras activ. serv.comun.soc y personales (086)",61,33,11,14,,3,,
"Hogares privados con servicio doméstico (087)",36,,,,,,36,
"Actividad economica no especificada (089)",57,8,17,17,3,12,,
"Desocupado (090)",114,,,,,,,114
"Hombres (091)",2170,406,916,649,22,88,6,83
"Agric., ganadería, caza y silvicultura (092)",562,9,171,310,13,59,,
"Pesca (093)",40,,30,9,,1,,
"Explotación de minas y canteras (094)",775,98,542,132,1,2,,
"Industrias manufactureras (095)",49,1,21,24,,3,,
"Suministro de electricidad, gas y agua (096)",5,,4,1,,,,
"Construcción (097)",110,2,88,14,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",116,14,6,84,1,11,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",11,3,5,2,,1,,
"Comercio al por mayor (100)",7,1,,4,,2,,
"Comercio al por menor (101)",98,10,1,78,1,8,,
"Hoteles y restaurantes (102)",11,3,,4,,4,,
"Trans., almac. y comunicaciones (103)",85,21,14,47,2,1,,
"Intermediación financiera (104)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (105)",45,31,7,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",105,92,13,,,,,
"Enseñanza (107)",105,103,,2,,,,
"Servicios sociales y de salud (108)",18,11,,7,,,,
"Otras activ. serv.comun.soc y personales (109)",27,16,8,3,,,,
"Hogares privados con servicio doméstico (110)",6,,,,,,6,
"Actividad economica no especificada (112)",26,3,12,5,2,4,,
"Desocupado (113)",83,,,,,,,83
"Mujeres (114)",1141,351,150,394,10,175,30,31
"Agric., ganadería, caza y silvicultura (115)",326,,88,112,3,123,,
"Pesca (116)",1,,1,,,,,
"Explotación de minas y canteras (117)",29,8,18,3,,,,
"Industrias manufactureras (118)",53,1,20,26,1,5,,
"Construcción (120)",7,1,5,,,1,,
