"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MAYNAS (000)",168136,3380,58773,58632,40438,6913
"Empleado (001)",46630,279,17054,18185,10448,664
"Obrero (002)",22775,351,10020,7358,4476,570
"Trabajador independiente (003)",74633,537,21204,26988,21151,4753
"Empleador o patrono (004)",3043,3,799,1097,978,166
"Trabajador familiar no remunerado (005)",14744,1865,6212,3535,2521,611
"Trabajador del hogar (006)",6311,345,3484,1469,864,149
"Hombres (008)",108369,2065,38373,36771,26274,4886
"Empleado (009)",26678,180,9503,10099,6407,489
"Obrero (010)",20655,292,9217,6597,4038,511
"Trabajador independiente (011)",51774,378,15181,18211,14468,3536
"Empleador o patrono (012)",2195,1,567,783,715,129
"Trabajador familiar no remunerado (013)",6609,1194,3666,986,557,206
"Trabajador del hogar (014)",458,20,239,95,89,15
"Mujeres (016)",59767,1315,20400,21861,14164,2027
"Empleado (017)",19952,99,7551,8086,4041,175
"Obrero (018)",2120,59,803,761,438,59
"Trabajador independiente (019)",22859,159,6023,8777,6683,1217
"Empleador o patrono (020)",848,2,232,314,263,37
"Trabajador familiar no remunerado (021)",8135,671,2546,2549,1964,405
"Trabajador del hogar (022)",5853,325,3245,1374,775,134
,,,,,,
"URBANA (024)",134536,2130,47127,48203,32563,4513
"Empleado (025)",44913,276,16475,17419,10094,649
"Obrero (026)",19059,230,8211,6299,3879,440
"Trabajador independiente (027)",56091,521,16205,20678,15834,2853
"Empleador o patrono (028)",2739,3,717,988,890,141
"Trabajador familiar no remunerado (029)",5640,767,2170,1388,1028,287
"Trabajador del hogar (030)",6094,333,3349,1431,838,143
"Hombres (032)",83535,1263,29687,29103,20431,3051
"Empleado (033)",25508,179,9126,9588,6138,477
"Obrero (034)",17374,210,7588,5673,3508,395
"Trabajador independiente (035)",35831,369,11112,12665,9769,1916
"Empleador o patrono (036)",1923,1,494,680,639,109
"Trabajador familiar no remunerado (037)",2492,486,1154,412,299,141
"Trabajador del hogar (038)",407,18,213,85,78,13
"Mujeres (040)",51001,867,17440,19100,12132,1462
"Empleado (041)",19405,97,7349,7831,3956,172
"Obrero (042)",1685,20,623,626,371,45
"Trabajador independiente (043)",20260,152,5093,8013,6065,937
"Empleador o patrono (044)",816,2,223,308,251,32
"Trabajador familiar no remunerado (045)",3148,281,1016,976,729,146
"Trabajador del hogar (046)",5687,315,3136,1346,760,130
,,,,,,
"RURAL (048)",33600,1250,11646,10429,7875,2400
"Empleado (049)",1717,3,579,766,354,15
"Obrero (050)",3716,121,1809,1059,597,130
"Trabajador independiente (051)",18542,16,4999,6310,5317,1900
"Empleador o patrono (052)",304,,82,109,88,25
"Trabajador familiar no remunerado (053)",9104,1098,4042,2147,1493,324
"Trabajador del hogar (054)",217,12,135,38,26,6
"Hombres (056)",24834,802,8686,7668,5843,1835
"Empleado (057)",1170,1,377,511,269,12
"Obrero (058)",3281,82,1629,924,530,116
"Trabajador independiente (059)",15943,9,4069,5546,4699,1620
"Empleador o patrono (060)",272,,73,103,76,20
"Trabajador familiar no remunerado (061)",4117,708,2512,574,258,65
"Trabajador del hogar (062)",51,2,26,10,11,2
"Mujeres (064)",8766,448,2960,2761,2032,565
"Empleado (065)",547,2,202,255,85,3
"Obrero (066)",435,39,180,135,67,14
"Trabajador independiente (067)",2599,7,930,764,618,280
"Empleador o patrono (068)",32,,9,6,12,5
"Trabajador familiar no remunerado (069)",4987,390,1530,1573,1235,259
"Trabajador del hogar (070)",166,10,109,28,15,4
