"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia HUAMALIES",,,,,,,,,
"Viviendas particulares (001)",15352,2923,1596,351,4,992,9029,401,56
"Ocupantes presentes (002)",66022,13370,6901,1504,17,4357,38250,1443,180
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",14516,2875,1582,321,2,902,8388,391,55
"Ocupantes presentes (005)",62887,13178,6855,1385,10,3970,35898,1412,179
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",3,3,,,,,,,
"Ocupantes presentes (008)",11,11,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",29,22,6,,,,,1,
"Ocupantes presentes (011)",99,81,16,,,,,2,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",58,21,8,2,,3,22,2,
"Ocupantes presentes (014)",197,96,30,8,,3,56,4,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",727,,,28,1,87,603,7,1
"Ocupantes presentes (017)",2764,,,111,6,384,2237,25,1
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",9,,,,,,9,,
"Ocupantes presentes (020)",41,,,,,,41,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",8,2,,,1,,5,,
"Ocupantes presentes (023)",20,4,,,1,,15,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",2,,,,,,2,,
"Ocupantes presentes (026)",3,,,,,,3,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",4208,1961,743,50,2,73,1147,203,29
"Ocupantes presentes (029)",18272,8986,3004,208,4,305,5010,675,80
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",4105,1914,729,48,1,70,1114,200,29
"Ocupantes presentes (032)",17914,8795,2958,200,3,302,4907,669,80
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",3,3,,,,,,,
"Ocupantes presentes (035)",11,11,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",29,22,6,,,,,1,
"Ocupantes presentes (038)",99,81,16,,,,,2,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",58,21,8,2,,3,22,2,
"Ocupantes presentes (041)",197,96,30,8,,3,56,4,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",9,,,,,,9,,
"Ocupantes presentes (047)",41,,,,,,41,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",4,1,,,1,,2,,
"Ocupantes presentes (050)",10,3,,,1,,6,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",11144,962,853,301,2,919,7882,198,27
"Ocupantes presentes (056)",47750,4384,3897,1296,13,4052,33240,768,100
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",10411,961,853,273,1,832,7274,191,26
"Ocupantes presentes (059)",44973,4383,3897,1185,7,3668,30991,743,99
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",727,,,28,1,87,603,7,1
"Ocupantes presentes (071)",2764,,,111,6,384,2237,25,1
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",4,1,,,,,3,,
"Ocupantes presentes (077)",10,1,,,,,9,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",2,,,,,,2,,
"Ocupantes presentes (080)",3,,,,,,3,,
