"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (038)",11,,6,3,1,1
,,,,,,
"URBANA (039)",1429,11,346,512,416,144
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",15,,2,9,3,1
"Profes., científicos e intelectuales (041)",165,,30,104,30,1
"Técnicos de nivel medio y trab.asimilados (042)",46,,7,20,18,1
"Jefes y empleados de oficina (043)",82,,18,38,25,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",144,1,41,44,42,16
"Agricult.trabaj. calif. agrop. y pesqueros (045)",324,1,34,89,119,81
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",77,1,18,29,27,2
"Obreros construc., conf., papel, fab., instr. (047)",91,,29,38,23,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",405,8,142,118,108,29
"Otra (049)",8,,2,5,1,
"Ocupación no especificada (050)",32,,5,7,12,8
"Desocupado (051)",40,,18,11,8,3
"Hombres (052)",1069,7,259,375,312,116
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,,2,8,3,
"Profes., científicos e intelectuales (054)",103,,17,65,20,1
"Técnicos de nivel medio y trab.asimilados (055)",33,,5,15,13,
"Jefes y empleados de oficina (056)",52,,11,24,16,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",53,,17,14,13,9
"Agricult.trabaj. calif. agrop. y pesqueros (058)",305,1,31,85,114,74
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",60,1,14,23,20,2
"Obreros construc., conf., papel, fab., instr. (060)",91,,29,38,23,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",310,5,118,87,76,24
"Otra (062)",8,,2,5,1,
"Ocupación no especificada (063)",8,,,1,5,2
"Desocupado (064)",33,,13,10,8,2
"Mujeres (065)",360,4,87,137,104,28
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,1,,1
"Profes., científicos e intelectuales (067)",62,,13,39,10,
"Técnicos de nivel medio y trab.asimilados (068)",13,,2,5,5,1
"Jefes y empleados de oficina (069)",30,,7,14,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",91,1,24,30,29,7
"Agricult.trabaj. calif. agrop. y pesqueros (071)",19,,3,4,5,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",17,,4,6,7,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",95,3,24,31,32,5
"Ocupación no especificada (076)",24,,5,6,7,6
"Desocupado (077)",7,,5,1,,1
,,,,,,
"RURAL (078)",1153,12,369,372,295,105
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,3,4,3,
"Profes., científicos e intelectuales (080)",64,,13,43,8,
"Técnicos de nivel medio y trab.asimilados (081)",11,,2,8,1,
"Jefes y empleados de oficina (082)",17,,7,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",65,,28,15,18,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",475,,83,162,165,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",54,,24,14,13,3
"Obreros construc., conf., papel, fab., instr. (086)",34,,14,14,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",352,11,164,84,68,25
"Ocupación no especificada (089)",39,1,10,13,9,6
"Desocupado (090)",32,,21,8,2,1
"Hombres (091)",990,7,320,310,261,92
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,1,4,3,
"Profes., científicos e intelectuales (093)",34,,5,24,5,
"Técnicos de nivel medio y trab.asimilados (094)",7,,2,4,1,
"Jefes y empleados de oficina (095)",11,,3,5,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",32,,14,7,8,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",464,,83,157,161,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",52,,24,14,12,2
"Obreros construc., conf., papel, fab., instr. (099)",34,,14,14,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",313,7,150,74,61,21
"Ocupación no especificada (102)",7,,4,1,1,1
"Desocupado (103)",28,,20,6,1,1
"Mujeres (104)",163,5,49,62,34,13
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,2,,,
"Profes., científicos e intelectuales (106)",30,,8,19,3,
"Técnicos de nivel medio y trab.asimilados (107)",4,,,4,,
"Jefes y empleados de oficina (108)",6,,4,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",33,,14,8,10,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",11,,,5,4,2
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",2,,,,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",39,4,14,10,7,4
"Ocupación no especificada (115)",32,1,6,12,8,5
"Desocupado (116)",4,,1,2,1,
