"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia CHUCUITO (000)",94976,14499,19401,19064,14361,10557,17094
"Conviviente (001)",16064,281,4718,6581,2895,866,723
"Separado(a) (002)",1653,12,174,408,415,310,334
"Casado(a) (003)",36378,63,1316,6903,9192,8021,10883
"Viudo(a) (004)",5716,5,31,143,353,749,4435
"Divorciado(a) (005)",356,,31,56,65,76,128
"Soltero(a) (006)",34809,14138,13131,4973,1441,535,591
"Hombres (008)",48374,7480,9875,9698,7298,5400,8623
"Conviviente (009)",7987,120,1852,3485,1628,501,401
"Separado(a) (010)",556,1,33,103,158,138,123
"Casado(a) (011)",18303,34,435,3096,4590,4186,5962
"Viudo(a) (012)",2242,1,10,53,116,254,1808
"Divorciado(a) (013)",191,,12,30,34,44,71
"Soltero(a) (014)",19095,7324,7533,2931,772,277,258
"Mujeres (016)",46602,7019,9526,9366,7063,5157,8471
"Conviviente (017)",8077,161,2866,3096,1267,365,322
"Separado(a) (018)",1097,11,141,305,257,172,211
"Casado(a) (019)",18075,29,881,3807,4602,3835,4921
"Viudo(a) (020)",3474,4,21,90,237,495,2627
"Divorciado(a) (021)",165,,19,26,31,32,57
"Soltero(a) (022)",15714,6814,5598,2042,669,258,333
,,,,,,,
"URBANA (024)",27223,4172,6337,6184,4493,2862,3175
"Conviviente (025)",5823,94,1527,2525,1162,311,204
"Separado(a) (026)",622,4,77,164,187,97,93
"Casado(a) (027)",8574,20,283,1731,2570,2066,1904
"Viudo(a) (028)",1115,2,14,47,108,189,755
"Divorciado(a) (029)",134,,14,26,29,32,33
"Soltero(a) (030)",10955,4052,4422,1691,437,167,186
"Hombres (032)",14221,2121,3279,3268,2345,1524,1684
"Conviviente (033)",2950,44,597,1353,651,188,117
"Separado(a) (034)",206,,14,41,76,45,30
"Casado(a) (035)",4484,8,111,798,1325,1130,1112
"Viudo(a) (036)",456,1,7,19,44,61,324
"Divorciado(a) (037)",82,,5,19,19,20,19
"Soltero(a) (038)",6043,2068,2545,1038,230,80,82
"Mujeres (040)",13002,2051,3058,2916,2148,1338,1491
"Conviviente (041)",2873,50,930,1172,511,123,87
"Separado(a) (042)",416,4,63,123,111,52,63
"Casado(a) (043)",4090,12,172,933,1245,936,792
"Viudo(a) (044)",659,1,7,28,64,128,431
"Divorciado(a) (045)",52,,9,7,10,12,14
"Soltero(a) (046)",4912,1984,1877,653,207,87,104
,,,,,,,
"RURAL (048)",67753,10327,13064,12880,9868,7695,13919
"Conviviente (049)",10241,187,3191,4056,1733,555,519
"Separado(a) (050)",1031,8,97,244,228,213,241
"Casado(a) (051)",27804,43,1033,5172,6622,5955,8979
"Viudo(a) (052)",4601,3,17,96,245,560,3680
"Divorciado(a) (053)",222,,17,30,36,44,95
"Soltero(a) (054)",23854,10086,8709,3282,1004,368,405
"Hombres (056)",34153,5359,6596,6430,4953,3876,6939
"Conviviente (057)",5037,76,1255,2132,977,313,284
"Separado(a) (058)",350,1,19,62,82,93,93
"Casado(a) (059)",13819,26,324,2298,3265,3056,4850
"Viudo(a) (060)",1786,,3,34,72,193,1484
"Divorciado(a) (061)",109,,7,11,15,24,52
"Soltero(a) (062)",13052,5256,4988,1893,542,197,176
"Mujeres (064)",33600,4968,6468,6450,4915,3819,6980
"Conviviente (065)",5204,111,1936,1924,756,242,235
"Separado(a) (066)",681,7,78,182,146,120,148
"Casado(a) (067)",13985,17,709,2874,3357,2899,4129
"Viudo(a) (068)",2815,3,14,62,173,367,2196
"Divorciado(a) (069)",113,,10,19,21,20,43
"Soltero(a) (070)",10802,4830,3721,1389,462,171,229
