"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CANGALLO (000)",9924,1034,968,5061,128,2270,48,415
"Agric., ganadería, caza y silvicultura (001)",6622,6,422,4101,82,2011,,
"Pesca (002)",3,2,1,,,,,
"Explotación de minas y canteras (003)",160,35,123,1,1,,,
"Industrias manufactureras (004)",162,3,71,81,4,3,,
"Suministro de electricidad, gas y agua (005)",11,6,4,1,,,,
"Construcción (006)",274,5,223,26,7,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",537,27,2,409,17,82,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",14,,2,12,,,,
"Comercio al por mayor (009)",11,,,7,,4,,
"Comercio al por menor (010)",512,27,,390,17,78,,
"Hoteles y restaurantes (011)",141,25,4,81,7,24,,
"Trans., almac. y comunicaciones (012)",79,23,12,40,1,3,,
"Intermediación financiera (013)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (014)",75,53,10,10,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",201,171,30,,,,,
"Enseñanza (016)",526,448,,76,1,1,,
"Servicios sociales y de salud (017)",111,108,,3,,,,
"Otras activ. serv.comun.soc y personales (018)",54,26,5,20,1,2,,
"Hogares privados con servicio doméstico (019)",48,,,,,,48,
"Actividad economica no especificada (021)",499,90,61,212,5,131,,
"Desocupado (022)",415,,,,,,,415
"Hombres (023)",6477,656,835,3663,88,879,6,350
"Agric., ganadería, caza y silvicultura (024)",4410,6,320,3224,61,799,,
"Pesca (025)",3,2,1,,,,,
"Explotación de minas y canteras (026)",155,30,123,1,1,,,
"Industrias manufactureras (027)",136,2,65,65,3,1,,
"Suministro de electricidad, gas y agua (028)",10,5,4,1,,,,
"Construcción (029)",270,5,219,26,7,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",193,12,2,147,7,25,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",12,,2,10,,,,
"Comercio al por mayor (032)",6,,,4,,2,,
"Comercio al por menor (033)",175,12,,133,7,23,,
"Hoteles y restaurantes (034)",33,10,2,14,2,5,,
"Trans., almac. y comunicaciones (035)",73,21,12,36,1,3,,
"Intermediación financiera (036)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (037)",55,35,10,8,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",166,141,25,,,,,
"Enseñanza (039)",326,283,,42,1,,,
"Servicios sociales y de salud (040)",41,38,,3,,,,
"Otras activ. serv.comun.soc y personales (041)",24,10,5,8,1,,,
"Hogares privados con servicio doméstico (042)",6,,,,,,6,
"Actividad economica no especificada (044)",222,52,47,88,2,33,,
"Desocupado (045)",350,,,,,,,350
"Mujeres (046)",3447,378,133,1398,40,1391,42,65
"Agric., ganadería, caza y silvicultura (047)",2212,,102,877,21,1212,,
"Explotación de minas y canteras (049)",5,5,,,,,,
"Industrias manufactureras (050)",26,1,6,16,1,2,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",344,15,,262,10,57,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,2,,,,
"Comercio al por mayor (055)",5,,,3,,2,,
"Comercio al por menor (056)",337,15,,257,10,55,,
"Hoteles y restaurantes (057)",108,15,2,67,5,19,,
"Trans., almac. y comunicaciones (058)",6,2,,4,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",20,18,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",35,30,5,,,,,
"Enseñanza (062)",200,165,,34,,1,,
"Servicios sociales y de salud (063)",70,70,,,,,,
"Otras activ. serv.comun.soc y personales (064)",30,16,,12,,2,,
"Hogares privados con servicio doméstico (065)",42,,,,,,42,
"Actividad economica no especificada (067)",277,38,14,124,3,98,,
"Desocupado (068)",65,,,,,,,65
,,,,,,,,
"URBANA (069)",3734,810,292,1858,41,583,24,126
"Agric., ganadería, caza y silvicultura (070)",1848,4,101,1265,23,455,,
"Pesca (071)",1,,1,,,,,
"Industrias manufactureras (073)",83,1,26,53,2,1,,
"Suministro de electricidad, gas y agua (074)",9,5,3,1,,,,
"Construcción (075)",145,5,114,17,4,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",352,19,2,267,7,57,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",12,,2,10,,,,
"Comercio al por mayor (078)",7,,,3,,4,,
"Comercio al por menor (079)",333,19,,254,7,53,,
"Hoteles y restaurantes (080)",94,22,1,54,,17,,
"Trans., almac. y comunicaciones (081)",51,15,6,27,,3,,
"Intermediación financiera (082)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (083)",55,41,2,10,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",172,156,16,,,,,
"Enseñanza (085)",401,363,,37,1,,,
"Servicios sociales y de salud (086)",96,94,,2,,,,
"Otras activ. serv.comun.soc y personales (087)",38,18,1,16,1,2,,
"Hogares privados con servicio doméstico (088)",24,,,,,,24,
"Actividad economica no especificada (090)",233,61,19,109,1,43,,
"Desocupado (091)",126,,,,,,,126
"Hombres (092)",2413,494,242,1315,30,233,5,94
"Agric., ganadería, caza y silvicultura (093)",1331,4,63,1055,18,191,,
"Pesca (094)",1,,1,,,,,
"Industrias manufactureras (096)",68,,22,45,1,,,
"Suministro de electricidad, gas y agua (097)",8,4,3,1,,,,
"Construcción (098)",142,5,111,17,4,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",119,7,2,91,3,16,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",10,,2,8,,,,
"Comercio al por mayor (101)",4,,,2,,2,,
"Comercio al por menor (102)",105,7,,81,3,14,,
"Hoteles y restaurantes (103)",25,10,1,9,,5,,
"Trans., almac. y comunicaciones (104)",45,13,6,23,,3,,
"Intermediación financiera (105)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (106)",37,25,2,8,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",143,130,13,,,,,
"Enseñanza (108)",235,221,,13,1,,,
"Servicios sociales y de salud (109)",35,33,,2,,,,
"Otras activ. serv.comun.soc y personales (110)",12,4,1,6,1,,,
"Hogares privados con servicio doméstico (111)",5,,,,,,5,
"Actividad economica no especificada (113)",109,34,17,45,,13,,
"Desocupado (114)",94,,,,,,,94
"Mujeres (115)",1321,316,50,543,11,350,19,32
"Agric., ganadería, caza y silvicultura (116)",517,,38,210,5,264,,
"Industrias manufactureras (119)",15,1,4,8,1,1,,
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",233,12,,176,4,41,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,2,,,,
"Comercio al por mayor (124)",3,,,1,,2,,
