"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ABANCAY (000)",31552,734,9617,11780,7687,1734
"Empleado (001)",9059,63,2750,4124,2043,79
"Obrero (002)",4892,94,1815,1632,1115,236
"Trabajador independiente (003)",12861,162,3172,4824,3617,1086
"Empleador o patrono (004)",549,1,142,203,155,48
"Trabajador familiar no remunerado (005)",3410,340,1234,861,697,278
"Trabajador del hogar (006)",781,74,504,136,60,7
"Hombres (008)",20119,493,5958,7274,5066,1328
"Empleado (009)",4903,44,1340,2201,1255,63
"Obrero (010)",4337,79,1614,1439,986,219
"Trabajador independiente (011)",8395,131,2110,3044,2311,799
"Empleador o patrono (012)",419,1,105,150,122,41
"Trabajador familiar no remunerado (013)",2007,222,763,430,389,203
"Trabajador del hogar (014)",58,16,26,10,3,3
"Mujeres (016)",11433,241,3659,4506,2621,406
"Empleado (017)",4156,19,1410,1923,788,16
"Obrero (018)",555,15,201,193,129,17
"Trabajador independiente (019)",4466,31,1062,1780,1306,287
"Empleador o patrono (020)",130,,37,53,33,7
"Trabajador familiar no remunerado (021)",1403,118,471,431,308,75
"Trabajador del hogar (022)",723,58,478,126,57,4
,,,,,,
"URBANA (024)",22085,526,7064,8693,5059,743
"Empleado (025)",8595,60,2582,3936,1945,72
"Obrero (026)",2817,59,1141,897,615,105
"Trabajador independiente (027)",8252,147,2250,3259,2114,482
"Empleador o patrono (028)",400,1,112,161,107,19
"Trabajador familiar no remunerado (029)",1313,191,520,316,225,61
"Trabajador del hogar (030)",708,68,459,124,53,4
"Hombres (032)",12529,334,3974,4791,2942,488
"Empleado (033)",4634,42,1258,2095,1182,57
"Obrero (034)",2458,50,1005,769,534,100
"Trabajador independiente (035)",4541,119,1369,1715,1060,278
"Empleador o patrono (036)",282,1,80,109,76,16
"Trabajador familiar no remunerado (037)",573,109,243,97,88,36
"Trabajador del hogar (038)",41,13,19,6,2,1
"Mujeres (040)",9556,192,3090,3902,2117,255
"Empleado (041)",3961,18,1324,1841,763,15
"Obrero (042)",359,9,136,128,81,5
"Trabajador independiente (043)",3711,28,881,1544,1054,204
"Empleador o patrono (044)",118,,32,52,31,3
"Trabajador familiar no remunerado (045)",740,82,277,219,137,25
"Trabajador del hogar (046)",667,55,440,118,51,3
,,,,,,
"RURAL (048)",9467,208,2553,3087,2628,991
"Empleado (049)",464,3,168,188,98,7
"Obrero (050)",2075,35,674,735,500,131
"Trabajador independiente (051)",4609,15,922,1565,1503,604
"Empleador o patrono (052)",149,,30,42,48,29
"Trabajador familiar no remunerado (053)",2097,149,714,545,472,217
"Trabajador del hogar (054)",73,6,45,12,7,3
"Hombres (056)",7590,159,1984,2483,2124,840
"Empleado (057)",269,2,82,106,73,6
"Obrero (058)",1879,29,609,670,452,119
"Trabajador independiente (059)",3854,12,741,1329,1251,521
"Empleador o patrono (060)",137,,25,41,46,25
"Trabajador familiar no remunerado (061)",1434,113,520,333,301,167
"Trabajador del hogar (062)",17,3,7,4,1,2
"Mujeres (064)",1877,49,569,604,504,151
"Empleado (065)",195,1,86,82,25,1
"Obrero (066)",196,6,65,65,48,12
"Trabajador independiente (067)",755,3,181,236,252,83
"Empleador o patrono (068)",12,,5,1,2,4
"Trabajador familiar no remunerado (069)",663,36,194,212,171,50
"Trabajador del hogar (070)",56,3,38,8,6,1
