"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CASMA (000)",16834,158,5675,5976,4048,977
"Empleado (001)",2963,10,985,1300,617,51
"Obrero (002)",5625,46,2367,1891,1108,213
"Trabajador independiente (003)",6189,26,1455,2189,1932,587
"Empleador o patrono (004)",336,1,45,120,114,56
"Trabajador familiar no remunerado (005)",635,46,272,179,103,35
"Trabajador del hogar (006)",226,6,92,85,41,2
"Desocupado (008)",860,23,459,212,133,33
"Hombres (009)",12074,107,4129,4080,2927,831
"Empleado (010)",1646,6,509,700,391,40
"Obrero (011)",4505,34,1895,1485,901,190
"Trabajador independiente (012)",4628,16,1160,1566,1394,492
"Empleador o patrono (013)",271,1,31,99,90,50
"Trabajador familiar no remunerado (014)",378,32,210,68,43,25
"Trabajador del hogar (015)",11,,5,4,,2
"Desocupado (017)",635,18,319,158,108,32
"Mujeres (018)",4760,51,1546,1896,1121,146
"Empleado (019)",1317,4,476,600,226,11
"Obrero (020)",1120,12,472,406,207,23
"Trabajador independiente (021)",1561,10,295,623,538,95
"Empleador o patrono (022)",65,,14,21,24,6
"Trabajador familiar no remunerado (023)",257,14,62,111,60,10
"Trabajador del hogar (024)",215,6,87,81,41,
"Desocupado (026)",225,5,140,54,25,1
,,,,,,
"URBANA (027)",12177,106,4038,4504,2969,560
"Empleado (028)",2773,9,926,1207,583,48
"Obrero (029)",3298,24,1358,1150,661,105
"Trabajador independiente (030)",4637,20,1158,1683,1441,335
"Empleador o patrono (031)",236,1,37,96,70,32
"Trabajador familiar no remunerado (032)",376,31,121,130,72,22
"Trabajador del hogar (033)",207,6,82,78,39,2
"Desocupado (035)",650,15,356,160,103,16
"Hombres (036)",8059,68,2710,2850,1988,443
"Empleado (037)",1528,6,471,646,368,37
"Obrero (038)",2503,18,1013,863,517,92
"Trabajador independiente (039)",3226,14,892,1116,949,255
"Empleador o patrono (040)",185,1,26,78,52,28
"Trabajador familiar no remunerado (041)",156,18,69,34,22,13
"Trabajador del hogar (042)",10,,5,3,,2
"Desocupado (044)",451,11,234,110,80,16
"Mujeres (045)",4118,38,1328,1654,981,117
"Empleado (046)",1245,3,455,561,215,11
"Obrero (047)",795,6,345,287,144,13
"Trabajador independiente (048)",1411,6,266,567,492,80
"Empleador o patrono (049)",51,,11,18,18,4
"Trabajador familiar no remunerado (050)",220,13,52,96,50,9
"Trabajador del hogar (051)",197,6,77,75,39,
"Desocupado (053)",199,4,122,50,23,
,,,,,,
"RURAL (054)",4657,52,1637,1472,1079,417
"Empleado (055)",190,1,59,93,34,3
"Obrero (056)",2327,22,1009,741,447,108
"Trabajador independiente (057)",1552,6,297,506,491,252
"Empleador o patrono (058)",100,,8,24,44,24
"Trabajador familiar no remunerado (059)",259,15,151,49,31,13
"Trabajador del hogar (060)",19,,10,7,2,
"Desocupado (062)",210,8,103,52,30,17
"Hombres (063)",4015,39,1419,1230,939,388
"Empleado (064)",118,,38,54,23,3
"Obrero (065)",2002,16,882,622,384,98
"Trabajador independiente (066)",1402,2,268,450,445,237
"Empleador o patrono (067)",86,,5,21,38,22
"Trabajador familiar no remunerado (068)",222,14,141,34,21,12
"Trabajador del hogar (069)",1,,,1,,
"Desocupado (071)",184,7,85,48,28,16
"Mujeres (072)",642,13,218,242,140,29
"Empleado (073)",72,1,21,39,11,
"Obrero (074)",325,6,127,119,63,10
"Trabajador independiente (075)",150,4,29,56,46,15
"Empleador o patrono (076)",14,,3,3,6,2
"Trabajador familiar no remunerado (077)",37,1,10,15,10,1
"Trabajador del hogar (078)",18,,10,6,2,
"Desocupado (080)",26,1,18,4,2,1
