"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia CAJAMARCA (000)",239129,19238,35906,15732,169799
"Conviviente (001)",75619,5075,8476,3362,58953
"Separado(a) (002)",8017,526,816,310,6392
"Casado(a) (003)",56053,2894,15082,6288,32687
"Viudo(a) (004)",8891,362,939,362,7244
"Divorciado(a) (005)",1039,47,299,106,605
"Soltero(a) (006)",89510,10334,10294,5304,63918
"Hombres (008)",116767,8564,18692,8986,81506
"Conviviente (009)",37462,1808,4779,2057,28989
"Separado(a) (010)",1358,68,232,126,945
"Casado(a) (011)",28103,1243,7912,3566,15971
"Viudo(a) (012)",2042,86,210,107,1645
"Divorciado(a) (013)",352,9,111,46,196
"Soltero(a) (014)",47450,5350,5448,3084,33760
"Mujeres (016)",122362,10674,17214,6746,88293
"Conviviente (017)",38157,3267,3697,1305,29964
"Separado(a) (018)",6659,458,584,184,5447
"Casado(a) (019)",27950,1651,7170,2722,16716
"Viudo(a) (020)",6849,276,729,255,5599
"Divorciado(a) (021)",687,38,188,60,409
"Soltero(a) (022)",42060,4984,4846,2220,30158
,,,,,
"URBANA (024)",135507,6526,29573,13666,87024
"Conviviente (025)",37645,1782,6566,2788,26707
"Separado(a) (026)",4547,227,673,266,3402
"Casado(a) (027)",35116,1409,12833,5510,16112
"Viudo(a) (028)",4104,138,805,308,2869
"Divorciado(a) (029)",788,25,276,97,406
"Soltero(a) (030)",53307,2945,8420,4697,37528
"Hombres (032)",65221,2875,14469,7658,40969
"Conviviente (033)",18300,664,3475,1665,12624
"Separado(a) (034)",881,35,185,106,564
"Casado(a) (035)",17338,652,6349,3053,7737
"Viudo(a) (036)",796,36,172,94,500
"Divorciado(a) (037)",278,7,98,41,140
"Soltero(a) (038)",27628,1481,4190,2699,19404
"Mujeres (040)",70286,3651,15104,6008,46055
"Conviviente (041)",19345,1118,3091,1123,14083
"Separado(a) (042)",3666,192,488,160,2838
"Casado(a) (043)",17778,757,6484,2457,8375
"Viudo(a) (044)",3308,102,633,214,2369
"Divorciado(a) (045)",510,18,178,56,266
"Soltero(a) (046)",25679,1464,4230,1998,18124
,,,,,
"RURAL (048)",103622,12712,6333,2066,82775
"Conviviente (049)",37974,3293,1910,574,32246
"Separado(a) (050)",3470,299,143,44,2990
"Casado(a) (051)",20937,1485,2249,778,16575
"Viudo(a) (052)",4787,224,134,54,4375
"Divorciado(a) (053)",251,22,23,9,199
"Soltero(a) (054)",36203,7389,1874,607,26390
"Hombres (056)",51546,5689,4223,1328,40537
"Conviviente (057)",19162,1144,1304,392,16365
"Separado(a) (058)",477,33,47,20,381
"Casado(a) (059)",10765,591,1563,513,8234
"Viudo(a) (060)",1246,50,38,13,1145
"Divorciado(a) (061)",74,2,13,5,56
"Soltero(a) (062)",19822,3869,1258,385,14356
"Mujeres (064)",52076,7023,2110,738,42238
"Conviviente (065)",18812,2149,606,182,15881
"Separado(a) (066)",2993,266,96,24,2609
"Casado(a) (067)",10172,894,686,265,8341
"Viudo(a) (068)",3541,174,96,41,3230
"Divorciado(a) (069)",177,20,10,4,143
"Soltero(a) (070)",16381,3520,616,222,12034
