"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PICOTA (000)",14767,1365,2924,7109,387,2111,546,325
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",39,39,,,,,,
"Profes., científicos e intelectuales (002)",509,480,,28,1,,,
"Técnicos de nivel medio y trab. asimilados (003)",197,124,,49,19,5,,
"Jefes y empleados de oficina (004)",277,274,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1254,205,18,778,39,214,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",5329,3,,5034,290,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",534,,217,274,15,28,,
"Obreros construc.,conf.,papel, fab., instr. (008)",703,56,225,400,13,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",5209,105,2405,338,4,1811,546,
"Otra (010)",19,19,,,,,,
"Ocupaciñn no especificada (011)",372,60,59,207,6,40,,
"Desocupado (012)",325,,,,,,,325
"Hombres (013)",11246,838,2561,5984,345,1253,23,242
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",30,30,,,,,,
"Profes., científicos e intelectuales (015)",304,281,,22,1,,,
"Técnicos de nivel medio y trab. asimilados (016)",135,76,,39,16,4,,
"Jefes y empleados de oficina (017)",156,155,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",567,123,4,382,20,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",4999,3,,4719,275,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",454,,199,223,15,17,,
"Obreros construc.,conf.,papel, fab., instr. (021)",696,56,222,397,13,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3466,57,2095,115,2,1174,23,
"Otra (023)",18,18,,,,,,
"Ocupaciñn no especificada (024)",179,39,41,87,3,9,,
"Desocupado (025)",242,,,,,,,242
"Mujeres (026)",3521,527,363,1125,42,858,523,83
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",9,9,,,,,,
"Profes., científicos e intelectuales (028)",205,199,,6,,,,
"Técnicos de nivel medio y trab. asimilados (029)",62,48,,10,3,1,,
"Jefes y empleados de oficina (030)",121,119,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",687,82,14,396,19,176,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",330,,,315,15,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",80,,18,51,,11,,
"Obreros construc.,conf.,papel, fab., instr. (034)",7,,3,3,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1743,48,310,223,2,637,523,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",193,21,18,120,3,31,,
"Desocupado (038)",83,,,,,,,83
,,,,,,,,
"URBANA (039)",9344,1242,1894,4162,222,1064,484,276
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",33,33,,,,,,
"Profes., científicos e intelectuales (041)",467,438,,28,1,,,
"Técnicos de nivel medio y trab. asimilados (042)",187,116,,47,19,5,,
"Jefes y empleados de oficina (043)",253,250,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1139,192,18,701,35,193,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2456,1,,2324,131,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",488,,200,248,15,25,,
"Obreros construc.,conf.,papel, fab., instr. (047)",633,49,194,370,13,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3154,102,1435,324,4,805,484,
"Otra (049)",19,19,,,,,,
"Ocupaciñn no especificada (050)",239,42,47,119,4,27,,
"Desocupado (051)",276,,,,,,,276
"Hombres (052)",6683,759,1642,3282,189,586,17,208
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",26,26,,,,,,
"Profes., científicos e intelectuales (054)",283,260,,22,1,,,
"Técnicos de nivel medio y trab. asimilados (055)",127,70,,37,16,4,,
"Jefes y empleados de oficina (056)",139,138,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",511,114,4,337,19,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2300,1,,2178,121,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",416,,184,203,15,14,,
"Obreros construc.,conf.,papel, fab., instr. (060)",627,49,191,367,13,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1927,54,1229,107,2,518,17,
"Otra (062)",18,18,,,,,,
"Ocupaciñn no especificada (063)",101,29,34,31,2,5,,
"Desocupado (064)",208,,,,,,,208
"Mujeres (065)",2661,483,252,880,33,478,467,68
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",184,178,,6,,,,
"Técnicos de nivel medio y trab. asimilados (068)",60,46,,10,3,1,,
"Jefes y empleados de oficina (069)",114,112,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",628,78,14,364,16,156,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",156,,,146,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",72,,16,45,,11,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,3,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1227,48,206,217,2,287,467,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",138,13,13,88,2,22,,
"Desocupado (077)",68,,,,,,,68
,,,,,,,,
"RURAL (078)",5423,123,1030,2947,165,1047,62,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,6,,,,,,
"Profes., científicos e intelectuales (080)",42,42,,,,,,
"Técnicos de nivel medio y trab. asimilados (081)",10,8,,2,,,,
"Jefes y empleados de oficina (082)",24,24,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",115,13,,77,4,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2873,2,,2710,159,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",46,,17,26,,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",70,7,31,30,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2055,3,970,14,,1006,62,
"Ocupaciñn no especificada (089)",133,18,12,88,2,13,,
"Desocupado (090)",49,,,,,,,49
"Hombres (091)",4563,79,919,2702,156,667,6,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,4,,,,,,
"Profes., científicos e intelectuales (093)",21,21,,,,,,
"Técnicos de nivel medio y trab. asimilados (094)",8,6,,2,,,,
"Jefes y empleados de oficina (095)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",56,9,,45,1,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2699,2,,2541,154,2,,
