"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CAYLLOMA (000)",32706,3991,10746,12398,1103,4164,304
"Conviviente (001)",11067,1132,4693,3930,253,999,60
"Separado(a) (002)",1123,152,383,480,40,49,19
"Casado(a) (003)",11543,1099,2785,5261,633,1733,32
"Viudo(a) (004)",1117,39,211,648,58,153,8
"Divorciado(a) (005)",195,31,45,93,10,14,2
"Soltero(a) (006)",7661,1538,2629,1986,109,1216,183
"Hombres (008)",20047,2204,7405,7989,848,1567,34
"Conviviente (009)",6806,664,3130,2537,196,273,6
"Separado(a) (010)",394,41,148,171,17,16,1
"Casado(a) (011)",7226,716,1919,3649,527,412,3
"Viudo(a) (012)",480,11,107,277,23,60,2
"Divorciado(a) (013)",116,18,29,51,7,11,
"Soltero(a) (014)",5025,754,2072,1304,78,795,22
"Mujeres (016)",12659,1787,3341,4409,255,2597,270
"Conviviente (017)",4261,468,1563,1393,57,726,54
"Separado(a) (018)",729,111,235,309,23,33,18
"Casado(a) (019)",4317,383,866,1612,106,1321,29
"Viudo(a) (020)",637,28,104,371,35,93,6
"Divorciado(a) (021)",79,13,16,42,3,3,2
"Soltero(a) (022)",2636,784,557,682,31,421,161
,,,,,,,
"URBANA (024)",21120,3382,6523,8426,476,2074,239
"Conviviente (025)",7158,1001,2592,2866,144,507,48
"Separado(a) (026)",886,139,288,395,20,28,16
"Casado(a) (027)",7095,924,1741,3306,224,871,29
"Viudo(a) (028)",644,35,148,381,15,61,4
"Divorciado(a) (029)",129,27,30,61,5,5,1
"Soltero(a) (030)",5208,1256,1724,1417,68,602,141
"Hombres (032)",12453,1845,4378,5093,332,787,18
"Conviviente (033)",4266,577,1705,1731,104,144,5
"Separado(a) (034)",296,38,104,138,6,10,
"Casado(a) (035)",4281,591,1190,2110,164,223,3
"Viudo(a) (036)",270,9,74,157,6,24,
"Divorciado(a) (037)",73,16,17,34,4,2,
"Soltero(a) (038)",3267,614,1288,923,48,384,10
"Mujeres (040)",8667,1537,2145,3333,144,1287,221
"Conviviente (041)",2892,424,887,1135,40,363,43
"Separado(a) (042)",590,101,184,257,14,18,16
"Casado(a) (043)",2814,333,551,1196,60,648,26
"Viudo(a) (044)",374,26,74,224,9,37,4
"Divorciado(a) (045)",56,11,13,27,1,3,1
"Soltero(a) (046)",1941,642,436,494,20,218,131
,,,,,,,
"RURAL (048)",11586,609,4223,3972,627,2090,65
"Conviviente (049)",3909,131,2101,1064,109,492,12
"Separado(a) (050)",237,13,95,85,20,21,3
"Casado(a) (051)",4448,175,1044,1955,409,862,3
"Viudo(a) (052)",473,4,63,267,43,92,4
"Divorciado(a) (053)",66,4,15,32,5,9,1
"Soltero(a) (054)",2453,282,905,569,41,614,42
"Hombres (056)",7594,359,3027,2896,516,780,16
"Conviviente (057)",2540,87,1425,806,92,129,1
"Separado(a) (058)",98,3,44,33,11,6,1
"Casado(a) (059)",2945,125,729,1539,363,189,
"Viudo(a) (060)",210,2,33,120,17,36,2
"Divorciado(a) (061)",43,2,12,17,3,9,
"Soltero(a) (062)",1758,140,784,381,30,411,12
"Mujeres (064)",3992,250,1196,1076,111,1310,49
"Conviviente (065)",1369,44,676,258,17,363,11
"Separado(a) (066)",139,10,51,52,9,15,2
"Casado(a) (067)",1503,50,315,416,46,673,3
"Viudo(a) (068)",263,2,30,147,26,56,2
"Divorciado(a) (069)",23,2,3,15,2,,1
"Soltero(a) (070)",695,142,121,188,11,203,30
