"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUAYTARA (000)",8262,147,2152,2859,2140,964
"Empleado (001)",1008,1,269,482,239,17
"Obrero (002)",2261,17,770,981,417,76
"Trabajador independiente (003)",3444,17,660,991,1088,688
"Empleador o patrono (004)",53,1,7,14,23,8
"Trabajador familiar no remunerado (005)",1426,105,423,371,356,171
"Trabajador del hogar (006)",70,6,23,20,17,4
"Hombres (008)",5938,96,1542,2102,1525,673
"Empleado (009)",617,,144,293,170,10
"Obrero (010)",2092,15,709,933,371,64
"Trabajador independiente (011)",2486,13,444,697,821,511
"Empleador o patrono (012)",33,1,2,9,16,5
"Trabajador familiar no remunerado (013)",704,66,240,168,147,83
"Trabajador del hogar (014)",6,1,3,2,,
"Mujeres (016)",2324,51,610,757,615,291
"Empleado (017)",391,1,125,189,69,7
"Obrero (018)",169,2,61,48,46,12
"Trabajador independiente (019)",958,4,216,294,267,177
"Empleador o patrono (020)",20,,5,5,7,3
"Trabajador familiar no remunerado (021)",722,39,183,203,209,88
"Trabajador del hogar (022)",64,5,20,18,17,4
,,,,,,
"URBANA (024)",2411,61,660,853,609,228
"Empleado (025)",566,1,138,274,144,9
"Obrero (026)",509,10,221,158,97,23
"Trabajador independiente (027)",1002,9,207,328,296,162
"Empleador o patrono (028)",20,1,3,6,8,2
"Trabajador familiar no remunerado (029)",270,36,77,76,53,28
"Trabajador del hogar (030)",44,4,14,11,11,4
"Hombres (032)",1590,39,452,548,400,151
"Empleado (033)",328,,64,162,96,6
"Obrero (034)",464,8,200,149,86,21
"Trabajador independiente (035)",670,6,138,211,203,112
"Empleador o patrono (036)",10,1,,4,4,1
"Trabajador familiar no remunerado (037)",116,24,49,21,11,11
"Trabajador del hogar (038)",2,,1,1,,
"Mujeres (040)",821,22,208,305,209,77
"Empleado (041)",238,1,74,112,48,3
"Obrero (042)",45,2,21,9,11,2
"Trabajador independiente (043)",332,3,69,117,93,50
"Empleador o patrono (044)",10,,3,2,4,1
"Trabajador familiar no remunerado (045)",154,12,28,55,42,17
"Trabajador del hogar (046)",42,4,13,10,11,4
,,,,,,
"RURAL (048)",5851,86,1492,2006,1531,736
"Empleado (049)",442,,131,208,95,8
"Obrero (050)",1752,7,549,823,320,53
"Trabajador independiente (051)",2442,8,453,663,792,526
"Empleador o patrono (052)",33,,4,8,15,6
"Trabajador familiar no remunerado (053)",1156,69,346,295,303,143
"Trabajador del hogar (054)",26,2,9,9,6,
"Hombres (056)",4348,57,1090,1554,1125,522
"Empleado (057)",289,,80,131,74,4
"Obrero (058)",1628,7,509,784,285,43
"Trabajador independiente (059)",1816,7,306,486,618,399
"Empleador o patrono (060)",23,,2,5,12,4
"Trabajador familiar no remunerado (061)",588,42,191,147,136,72
"Trabajador del hogar (062)",4,1,2,1,,
"Mujeres (064)",1503,29,402,452,406,214
"Empleado (065)",153,,51,77,21,4
"Obrero (066)",124,,40,39,35,10
"Trabajador independiente (067)",626,1,147,177,174,127
"Empleador o patrono (068)",10,,2,3,3,2
"Trabajador familiar no remunerado (069)",568,27,155,148,167,71
"Trabajador del hogar (070)",22,1,7,8,6,
