"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",317,2,121,133,50,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",10020,450,4688,2884,1686,312
"Otra (034)",48,,36,8,4,
"Ocupación no especificada (035)",2024,11,794,696,398,125
,,,,,,
"URBANA (036)",66155,759,23709,25305,14458,1924
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",260,,19,113,114,14
"Profes., científicos e intelectuales (038)",12309,,2597,6393,3178,141
"Técnicos de nivel medio y trab. asimilados (039)",4950,2,1804,2067,998,79
"Jefes y empleados de oficina (040)",4073,,1721,1502,822,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",10395,107,3934,3539,2384,431
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2119,16,429,599,745,330
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",6620,68,2671,2387,1292,202
"Obreros construc., conf., papel, fab., instr. (044)",8779,35,3392,3516,1707,129
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",12956,511,5801,3847,2380,417
"Otra (046)",530,,145,210,174,1
"Ocupación no especificada (047)",3164,20,1196,1132,664,152
"Hombres (048)",41102,482,14364,15690,9251,1315
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",182,,11,74,88,9
"Profes., científicos e intelectuales (050)",6490,,1237,3291,1847,115
"Técnicos de nivel medio y trab. asimilados (051)",3212,2,1107,1370,678,55
"Jefes y empleados de oficina (052)",1827,,614,721,468,24
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",4445,66,1768,1469,953,189
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1861,10,363,519,662,307
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",5811,63,2390,2100,1085,173
"Obreros construc., conf., papel, fab., instr. (056)",8523,33,3303,3406,1661,120
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",6676,298,2888,1959,1278,253
"Otra (058)",483,,109,203,170,1
"Ocupación no especificada (059)",1592,10,574,578,361,69
"Mujeres (060)",25053,277,9345,9615,5207,609
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",78,,8,39,26,5
"Profes., científicos e intelectuales (062)",5819,,1360,3102,1331,26
"Técnicos de nivel medio y trab. asimilados (063)",1738,,697,697,320,24
"Jefes y empleados de oficina (064)",2246,,1107,781,354,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",5950,41,2166,2070,1431,242
"Agricult. trabaj. calif.agrop. y pesqueros (066)",258,6,66,80,83,23
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",809,5,281,287,207,29
"Obreros construc., conf., papel, fab., instr. (068)",256,2,89,110,46,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",6280,213,2913,1888,1102,164
"Otra (070)",47,,36,7,4,
"Ocupación no especificada (071)",1572,10,622,554,303,83
,,,,,,
"RURAL (072)",40041,804,15291,12982,8304,2660
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",27,,6,13,8,
"Profes., científicos e intelectuales (074)",656,,215,353,88,
"Técnicos de nivel medio y trab. asimilados (075)",542,,196,257,81,8
"Jefes y empleados de oficina (076)",366,,187,130,48,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1361,10,532,516,246,57
"Agricult. trabaj. calif.agrop. y pesqueros (078)",15599,89,4141,5036,4466,1867
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",3756,39,1673,1422,545,77
"Obreros construc., conf., papel, fab., instr. (080)",3585,5,1566,1452,523,39
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",13362,658,6485,3545,2136,538
"Otra (082)",31,,9,13,9,
"Ocupación no especificada (083)",756,3,281,245,154,73
"Hombres (084)",33021,532,12207,10884,7100,2298
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",19,,2,10,7,
"Profes., científicos e intelectuales (086)",391,,131,198,62,
"Técnicos de nivel medio y trab. asimilados (087)",438,,147,217,68,6
"Jefes y empleados de oficina (088)",223,,80,103,39,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",672,3,276,259,116,18
"Agricult. trabaj. calif.agrop. y pesqueros (090)",14489,69,3762,4716,4186,1756
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",3309,32,1447,1288,483,59
"Obreros construc., conf., papel, fab., instr. (092)",3524,5,1534,1429,519,37
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",9622,421,4710,2549,1552,390
"Otra (094)",30,,9,12,9,
"Ocupación no especificada (095)",304,2,109,103,59,31
"Mujeres (096)",7020,272,3084,2098,1204,362
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",8,,4,3,1,
"Profes., científicos e intelectuales (098)",265,,84,155,26,
"Técnicos de nivel medio y trab. asimilados (099)",104,,49,40,13,2
"Jefes y empleados de oficina (100)",143,,107,27,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",689,7,256,257,130,39
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1110,20,379,320,280,111
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",447,7,226,134,62,18
"Obreros construc., conf., papel, fab., instr. (104)",61,,32,23,4,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3740,237,1775,996,584,148
"Otra (106)",1,,,1,,
"Ocupación no especificada (107)",452,1,172,142,95,42
