"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia RIOJA (000)",36917,4957,5913,18852,1433,4426,1336
"Agric., ganadería, caza y silvicultura (001)",20272,26,3886,11842,1084,3434,
"Pesca (002)",7,,4,1,2,,
"Explotación de minas y canteras (003)",11,6,5,,,,
"Industrias manufactureras (004)",1486,83,454,846,48,55,
"Suministro de electricidad, gas y agua (005)",38,17,18,3,,,
"Construcción (006)",1135,25,826,245,27,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4834,809,131,3104,152,638,
"Venta, mant.y rep. veh.autom.y motoc. (008)",550,53,83,359,30,25,
"Comercio al por mayor (009)",200,49,15,98,12,26,
"Comercio al por menor (010)",4084,707,33,2647,110,587,
"Hoteles y restaurantes (011)",1228,361,30,754,21,62,
"Trans., almac. y comunicaciones (012)",1814,337,212,1194,45,26,
"Intermediación financiera (013)",47,42,1,3,1,,
"Activid.inmobil., empres. y alquileres (014)",431,302,23,86,16,4,
"Admin.pub. y defensa; p. segur.soc.afil (015)",461,420,41,,,,
"Enseñanza (016)",1585,1503,,77,1,4,
"Servicios sociales y de salud (017)",426,341,4,73,4,4,
"Otras activ. serv.comun.soc y personales (018)",493,252,27,194,8,12,
"Hogares privados con servicio doméstico (019)",1336,,,,,,1336
"Actividad economica no especificada (021)",1313,433,251,430,24,175,
"Hombres (022)",27713,2657,5151,15525,1284,3045,51
"Agric., ganadería, caza y silvicultura (023)",18307,20,3333,11223,1035,2696,
"Pesca (024)",6,,3,1,2,,
"Explotación de minas y canteras (025)",11,6,5,,,,
"Industrias manufactureras (026)",1160,68,416,604,38,34,
"Suministro de electricidad, gas y agua (027)",35,16,17,2,,,
"Construcción (028)",1117,24,811,244,27,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",2574,427,127,1728,104,188,
"Venta, mant.y rep. veh.autom.y motoc. (030)",508,45,81,338,28,16,
"Comercio al por mayor (031)",134,30,15,68,12,9,
"Comercio al por menor (032)",1932,352,31,1322,64,163,
"Hoteles y restaurantes (033)",213,81,10,109,3,10,
"Trans., almac. y comunicaciones (034)",1707,264,200,1177,43,23,
"Intermediación financiera (035)",37,33,1,2,1,,
"Activid.inmobil., empres. y alquileres (036)",329,226,18,72,11,2,
"Admin.pub. y defensa; p. segur.soc.afil (037)",299,273,26,,,,
"Enseñanza (038)",804,769,,32,1,2,
"Servicios sociales y de salud (039)",163,110,4,45,3,1,
"Otras activ. serv.comun.soc y personales (040)",282,147,19,98,6,12,
"Hogares privados con servicio doméstico (041)",51,,,,,,51
"Actividad economica no especificada (043)",618,193,161,188,10,66,
"Mujeres (044)",9204,2300,762,3327,149,1381,1285
"Agric., ganadería, caza y silvicultura (045)",1965,6,553,619,49,738,
"Pesca (046)",1,,1,,,,
"Industrias manufactureras (048)",326,15,38,242,10,21,
"Suministro de electricidad, gas y agua (049)",3,1,1,1,,,
"Construcción (050)",18,1,15,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2260,382,4,1376,48,450,
"Venta, mant.y rep. veh.autom.y motoc. (052)",42,8,2,21,2,9,
"Comercio al por mayor (053)",66,19,,30,,17,
"Comercio al por menor (054)",2152,355,2,1325,46,424,
"Hoteles y restaurantes (055)",1015,280,20,645,18,52,
"Trans., almac. y comunicaciones (056)",107,73,12,17,2,3,
"Intermediación financiera (057)",10,9,,1,,,
"Activid.inmobil., empres. y alquileres (058)",102,76,5,14,5,2,
"Admin.pub. y defensa; p. segur.soc.afil (059)",162,147,15,,,,
"Enseñanza (060)",781,734,,45,,2,
"Servicios sociales y de salud (061)",263,231,,28,1,3,
"Otras activ. serv.comun.soc y personales (062)",211,105,8,96,2,,
"Hogares privados con servicio doméstico (063)",1285,,,,,,1285
"Actividad economica no especificada (065)",695,240,90,242,14,109,
,,,,,,,
"URBANA (066)",27769,4814,4656,13578,956,2790,975
"Agric., ganadería, caza y silvicultura (067)",12289,26,2749,7016,616,1882,
"Pesca (068)",7,,4,1,2,,
"Explotación de minas y canteras (069)",11,6,5,,,,
"Industrias manufactureras (070)",1389,82,404,804,47,52,
"Suministro de electricidad, gas y agua (071)",35,16,16,3,,,
"Construcción (072)",1101,24,802,237,27,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4670,797,129,2978,151,615,
"Venta, mant.y rep. veh.autom.y motoc. (074)",541,53,83,351,30,24,
"Comercio al por mayor (075)",196,48,15,95,12,26,
"Comercio al por menor (076)",3933,696,31,2532,109,565,
"Hoteles y restaurantes (077)",1152,355,30,686,21,60,
"Trans., almac. y comunicaciones (078)",1706,331,197,1111,43,24,
"Intermediación financiera (079)",47,42,1,3,1,,
"Activid.inmobil., empres. y alquileres (080)",424,298,22,84,16,4,
"Admin.pub. y defensa; p. segur.soc.afil (081)",437,397,40,,,,
"Enseñanza (082)",1526,1447,,74,1,4,
"Servicios sociales y de salud (083)",413,330,4,71,4,4,
"Otras activ. serv.comun.soc y personales (084)",462,240,23,181,8,10,
"Hogares privados con servicio doméstico (085)",975,,,,,,975
"Actividad economica no especificada (087)",1125,423,230,329,19,124,
"Hombres (088)",19764,2557,4055,10577,822,1711,42
"Agric., ganadería, caza y silvicultura (089)",10866,20,2345,6539,579,1383,
"Pesca (090)",6,,3,1,2,,
"Explotación de minas y canteras (091)",11,6,5,,,,
"Industrias manufactureras (092)",1079,67,369,573,37,33,
"Suministro de electricidad, gas y agua (093)",32,15,15,2,,,
"Construcción (094)",1085,23,788,236,27,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2484,421,125,1649,103,186,
"Venta, mant.y rep. veh.autom.y motoc. (096)",500,45,81,330,28,16,
"Comercio al por mayor (097)",131,29,15,66,12,9,
"Comercio al por menor (098)",1853,347,29,1253,63,161,
"Hoteles y restaurantes (099)",210,80,10,107,3,10,
"Trans., almac. y comunicaciones (100)",1603,260,185,1096,41,21,
"Intermediación financiera (101)",37,33,1,2,1,,
"Activid.inmobil., empres. y alquileres (102)",323,222,18,70,11,2,
"Admin.pub. y defensa; p. segur.soc.afil (103)",279,254,25,,,,
"Enseñanza (104)",759,725,,31,1,2,
"Servicios sociales y de salud (105)",158,106,4,44,3,1,
"Otras activ. serv.comun.soc y personales (106)",260,138,16,90,6,10,
"Hogares privados con servicio doméstico (107)",42,,,,,,42
"Actividad economica no especificada (109)",530,187,146,137,8,52,
"Mujeres (110)",8005,2257,601,3001,134,1079,933
"Agric., ganadería, caza y silvicultura (111)",1423,6,404,477,37,499,
"Pesca (112)",1,,1,,,,
"Industrias manufactureras (114)",310,15,35,231,10,19,
"Suministro de electricidad, gas y agua (115)",3,1,1,1,,,
"Construcción (116)",16,1,14,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2186,376,4,1329,48,429,
"Venta, mant.y rep. veh.autom.y motoc. (118)",41,8,2,21,2,8,
