"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MARISCAL CACERES (000)",20852,733,7117,7346,4701,955
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",43,,4,25,13,1
"Profes., científicos e intelectuales (002)",1268,,264,717,282,5
"Técnicos de nivel medio y trab.asimilados (003)",536,1,188,210,112,25
"Jefes y empleados de oficina (004)",565,,260,196,106,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2056,39,639,773,517,88
"Agricult.trabaj. calif. agrop. y pesqueros (006)",7010,71,1785,2598,1996,560
"Obreros y oper.minas, cant.,ind.manuf. y otros (007)",980,22,332,358,236,32
"Obreros construc., conf., papel, fab., instr. (008)",1226,5,467,473,256,25
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (009)",6141,575,2735,1667,988,176
"Otra (010)",134,,36,71,27,
"Ocupación no especificada (011)",510,4,207,155,114,30
"Desocupado (012)",383,16,200,103,54,10
"Hombres (013)",15326,553,5219,5312,3471,771
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",28,,3,17,7,1
"Profes., científicos e intelectuales (015)",663,,144,353,162,4
"Técnicos de nivel medio y trab.asimilados (016)",375,1,126,149,80,19
"Jefes y empleados de oficina (017)",277,,96,104,74,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",921,20,280,334,243,44
"Agricult.trabaj. calif. agrop. y pesqueros (019)",6503,58,1633,2452,1843,517
"Obreros y oper.minas, cant.,ind.manuf. y otros (020)",844,20,311,310,180,23
"Obreros construc., conf., papel, fab., instr. (021)",1210,5,460,468,253,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (022)",3901,435,1914,923,517,112
"Otra (023)",130,,35,70,25,
"Ocupación no especificada (024)",209,3,86,63,42,15
"Desocupado (025)",265,11,131,69,45,9
"Mujeres (026)",5526,180,1898,2034,1230,184
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",15,,1,8,6,
"Profes., científicos e intelectuales (028)",605,,120,364,120,1
"Técnicos de nivel medio y trab.asimilados (029)",161,,62,61,32,6
"Jefes y empleados de oficina (030)",288,,164,92,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1135,19,359,439,274,44
"Agricult.trabaj. calif. agrop. y pesqueros (032)",507,13,152,146,153,43
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",136,2,21,48,56,9
