"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TAYACAJA (000)",32013,736,10398,10534,7905,2440
"Empleado (001)",2263,19,752,1020,453,19
"Obrero (002)",7366,102,2440,2390,1886,548
"Trabajador independiente (003)",14164,90,3732,4906,4009,1427
"Empleador o patrono (004)",533,,113,180,187,53
"Trabajador familiar no remunerado (005)",6264,484,2629,1643,1171,337
"Trabajador del hogar (006)",241,12,122,60,35,12
"Desocupado (008)",1182,29,610,335,164,44
"Hombres (009)",22594,432,7171,7437,5717,1837
"Empleado (010)",1350,9,399,596,333,13
"Obrero (011)",5679,55,1864,1846,1475,439
"Trabajador independiente (012)",11061,63,2831,3897,3144,1126
"Empleador o patrono (013)",440,,87,154,160,39
"Trabajador familiar no remunerado (014)",3132,282,1539,663,466,182
"Trabajador del hogar (015)",25,5,9,6,1,4
"Desocupado (017)",907,18,442,275,138,34
"Mujeres (018)",9419,304,3227,3097,2188,603
"Empleado (019)",913,10,353,424,120,6
"Obrero (020)",1687,47,576,544,411,109
"Trabajador independiente (021)",3103,27,901,1009,865,301
"Empleador o patrono (022)",93,,26,26,27,14
"Trabajador familiar no remunerado (023)",3132,202,1090,980,705,155
"Trabajador del hogar (024)",216,7,113,54,34,8
"Desocupado (026)",275,11,168,60,26,10
,,,,,,
"URBANA (027)",9002,274,2683,3247,2188,610
"Empleado (028)",1588,19,493,711,352,13
"Obrero (029)",1686,41,523,570,442,110
"Trabajador independiente (030)",3816,45,939,1418,1036,378
"Empleador o patrono (031)",175,,35,55,61,24
"Trabajador familiar no remunerado (032)",1174,150,437,325,200,62
"Trabajador del hogar (033)",154,10,68,44,24,8
"Desocupado (035)",409,9,188,124,73,15
"Hombres (036)",5586,150,1621,1999,1422,394
"Empleado (037)",960,9,263,423,255,10
"Obrero (038)",1142,20,362,387,302,71
"Trabajador independiente (039)",2578,29,606,965,707,271
"Empleador o patrono (040)",127,,25,41,46,15
"Trabajador familiar no remunerado (041)",474,82,235,91,51,15
"Trabajador del hogar (042)",18,4,7,5,,2
"Desocupado (044)",287,6,123,87,61,10
"Mujeres (045)",3416,124,1062,1248,766,216
"Empleado (046)",628,10,230,288,97,3
"Obrero (047)",544,21,161,183,140,39
"Trabajador independiente (048)",1238,16,333,453,329,107
"Empleador o patrono (049)",48,,10,14,15,9
"Trabajador familiar no remunerado (050)",700,68,202,234,149,47
"Trabajador del hogar (051)",136,6,61,39,24,6
"Desocupado (053)",122,3,65,37,12,5
,,,,,,
"RURAL (054)",23011,462,7715,7287,5717,1830
"Empleado (055)",675,,259,309,101,6
"Obrero (056)",5680,61,1917,1820,1444,438
"Trabajador independiente (057)",10348,45,2793,3488,2973,1049
"Empleador o patrono (058)",358,,78,125,126,29
"Trabajador familiar no remunerado (059)",5090,334,2192,1318,971,275
"Trabajador del hogar (060)",87,2,54,16,11,4
"Desocupado (062)",773,20,422,211,91,29
"Hombres (063)",17008,282,5550,5438,4295,1443
"Empleado (064)",390,,136,173,78,3
"Obrero (065)",4537,35,1502,1459,1173,368
"Trabajador independiente (066)",8483,34,2225,2932,2437,855
"Empleador o patrono (067)",313,,62,113,114,24
"Trabajador familiar no remunerado (068)",2658,200,1304,572,415,167
"Trabajador del hogar (069)",7,1,2,1,1,2
"Desocupado (071)",620,12,319,188,77,24
"Mujeres (072)",6003,180,2165,1849,1422,387
"Empleado (073)",285,,123,136,23,3
"Obrero (074)",1143,26,415,361,271,70
"Trabajador independiente (075)",1865,11,568,556,536,194
"Empleador o patrono (076)",45,,16,12,12,5
"Trabajador familiar no remunerado (077)",2432,134,888,746,556,108
"Trabajador del hogar (078)",80,1,52,15,10,2
"Desocupado (080)",153,8,103,23,14,5
