"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SANDIA (000)",27338,287,9098,9369,6471,2113
"Empleado (001)",1586,4,419,851,307,5
"Obrero (002)",2512,22,1390,697,336,67
"Trabajador independiente (003)",14784,36,3401,5324,4334,1689
"Empleador o patrono (004)",654,,161,242,194,57
"Trabajador familiar no remunerado (005)",6728,198,3090,1984,1184,272
"Trabajador del hogar (006)",116,12,78,18,6,2
"Desocupado (008)",958,15,559,253,110,21
"Hombres (009)",17678,157,5874,6005,4217,1425
"Empleado (010)",1048,2,239,557,245,5
"Obrero (011)",2139,14,1197,587,286,55
"Trabajador independiente (012)",10811,22,2341,3966,3242,1240
"Empleador o patrono (013)",530,,125,200,162,43
"Trabajador familiar no remunerado (014)",2351,108,1530,467,184,62
"Trabajador del hogar (015)",31,3,23,4,,1
"Desocupado (017)",768,8,419,224,98,19
"Mujeres (018)",9660,130,3224,3364,2254,688
"Empleado (019)",538,2,180,294,62,
"Obrero (020)",373,8,193,110,50,12
"Trabajador independiente (021)",3973,14,1060,1358,1092,449
"Empleador o patrono (022)",124,,36,42,32,14
"Trabajador familiar no remunerado (023)",4377,90,1560,1517,1000,210
"Trabajador del hogar (024)",85,9,55,14,6,1
"Desocupado (026)",190,7,140,29,12,2
,,,,,,
"URBANA (027)",6595,85,2032,2466,1542,470
"Empleado (028)",1163,4,318,602,234,5
"Obrero (029)",639,6,288,199,117,29
"Trabajador independiente (030)",3241,10,716,1236,905,374
"Empleador o patrono (031)",79,,20,32,23,4
"Trabajador familiar no remunerado (032)",1058,56,449,289,214,50
"Trabajador del hogar (033)",49,6,36,3,3,1
"Desocupado (035)",366,3,205,105,46,7
"Hombres (036)",3970,55,1222,1445,949,299
"Empleado (037)",749,2,179,383,180,5
"Obrero (038)",575,6,266,172,107,24
"Trabajador independiente (039)",1899,7,383,707,552,250
"Empleador o patrono (040)",58,,11,25,21,1
"Trabajador familiar no remunerado (041)",409,38,235,71,52,13
"Trabajador del hogar (042)",8,1,6,1,,
"Desocupado (044)",272,1,142,86,37,6
"Mujeres (045)",2625,30,810,1021,593,171
"Empleado (046)",414,2,139,219,54,
"Obrero (047)",64,,22,27,10,5
"Trabajador independiente (048)",1342,3,333,529,353,124
"Empleador o patrono (049)",21,,9,7,2,3
"Trabajador familiar no remunerado (050)",649,18,214,218,162,37
"Trabajador del hogar (051)",41,5,30,2,3,1
"Desocupado (053)",94,2,63,19,9,1
,,,,,,
"RURAL (054)",20743,202,7066,6903,4929,1643
"Empleado (055)",423,,101,249,73,
"Obrero (056)",1873,16,1102,498,219,38
"Trabajador independiente (057)",11543,26,2685,4088,3429,1315
"Empleador o patrono (058)",575,,141,210,171,53
"Trabajador familiar no remunerado (059)",5670,142,2641,1695,970,222
"Trabajador del hogar (060)",67,6,42,15,3,1
"Desocupado (062)",592,12,354,148,64,14
"Hombres (063)",13708,102,4652,4560,3268,1126
"Empleado (064)",299,,60,174,65,
"Obrero (065)",1564,8,931,415,179,31
"Trabajador independiente (066)",8912,15,1958,3259,2690,990
"Empleador o patrono (067)",472,,114,175,141,42
"Trabajador familiar no remunerado (068)",1942,70,1295,396,132,49
"Trabajador del hogar (069)",23,2,17,3,,1
"Desocupado (071)",496,7,277,138,61,13
"Mujeres (072)",7035,100,2414,2343,1661,517
"Empleado (073)",124,,41,75,8,
"Obrero (074)",309,8,171,83,40,7
"Trabajador independiente (075)",2631,11,727,829,739,325
"Empleador o patrono (076)",103,,27,35,30,11
"Trabajador familiar no remunerado (077)",3728,72,1346,1299,838,173
"Trabajador del hogar (078)",44,4,25,12,3,
"Desocupado (080)",96,5,77,10,3,1
