"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LA CONVENCION (000)",64424,7321,9382,34492,1283,9209,920,1817
"Agric., ganadería, caza y silvicultura (001)",37966,109,4558,24545,892,7862,,
"Pesca (002)",25,2,17,3,2,1,,
"Explotación de minas y canteras (003)",374,33,334,5,1,1,,
"Industrias manufactureras (004)",1587,72,407,984,41,83,,
"Suministro de electricidad, gas y agua (005)",113,35,76,2,,,,
"Construcción (006)",2750,135,1995,535,47,38,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",5963,599,94,4440,162,668,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",506,43,69,347,28,19,,
"Comercio al por mayor (009)",265,51,11,167,8,28,,
"Comercio al por menor (010)",5192,505,14,3926,126,621,,
"Hoteles y restaurantes (011)",1967,471,68,1254,53,121,,
"Trans., almac. y comunicaciones (012)",1925,495,200,1177,24,29,,
"Intermediación financiera (013)",96,83,7,4,1,1,,
"Activid.inmobil., empres. y alquileres (014)",828,551,79,160,21,17,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",2311,1176,1135,,,,,
"Enseñanza (016)",2554,2433,2,96,3,20,,
"Servicios sociales y de salud (017)",668,577,3,77,5,6,,
"Otras activ. serv.comun.soc y personales (018)",565,219,62,256,9,19,,
"Hogares privados con servicio doméstico (019)",920,,,,,,920,
"Actividad economica no especificada (021)",1995,331,345,954,22,343,,
"Desocupado (022)",1817,,,,,,,1817
"Hombres (023)",47597,4359,8087,27311,1041,5461,129,1209
"Agric., ganadería, caza y silvicultura (024)",31867,98,3670,22237,794,5068,,
"Pesca (025)",24,2,16,3,2,1,,
"Explotación de minas y canteras (026)",372,32,333,5,1,1,,
"Industrias manufactureras (027)",1307,52,383,793,29,50,,
"Suministro de electricidad, gas y agua (028)",110,34,74,2,,,,
"Construcción (029)",2652,115,1924,528,47,38,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",2426,294,91,1798,90,153,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",446,27,68,319,26,6,,
"Comercio al por mayor (032)",143,37,9,89,5,3,,
"Comercio al por menor (033)",1837,230,14,1390,59,144,,
"Hoteles y restaurantes (034)",392,155,22,172,21,22,,
"Trans., almac. y comunicaciones (035)",1767,403,195,1120,22,27,,
"Intermediación financiera (036)",65,57,6,1,1,,,
"Activid.inmobil., empres. y alquileres (037)",624,412,70,118,12,12,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1956,956,1000,,,,,
"Enseñanza (039)",1279,1220,2,46,2,9,,
"Servicios sociales y de salud (040)",286,223,3,56,3,1,,
"Otras activ. serv.comun.soc y personales (041)",332,139,53,122,4,14,,
"Hogares privados con servicio doméstico (042)",129,,,,,,129,
"Actividad economica no especificada (044)",800,167,245,310,13,65,,
"Desocupado (045)",1209,,,,,,,1209
"Mujeres (046)",16827,2962,1295,7181,242,3748,791,608
"Agric., ganadería, caza y silvicultura (047)",6099,11,888,2308,98,2794,,
"Pesca (048)",1,,1,,,,,
"Explotación de minas y canteras (049)",2,1,1,,,,,
"Industrias manufactureras (050)",280,20,24,191,12,33,,
"Suministro de electricidad, gas y agua (051)",3,1,2,,,,,
"Construcción (052)",98,20,71,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3537,305,3,2642,72,515,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",60,16,1,28,2,13,,
"Comercio al por mayor (055)",122,14,2,78,3,25,,
"Comercio al por menor (056)",3355,275,,2536,67,477,,
"Hoteles y restaurantes (057)",1575,316,46,1082,32,99,,
"Trans., almac. y comunicaciones (058)",158,92,5,57,2,2,,
"Intermediación financiera (059)",31,26,1,3,,1,,
"Activid.inmobil., empres. y alquileres (060)",204,139,9,42,9,5,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",355,220,135,,,,,
"Enseñanza (062)",1275,1213,,50,1,11,,
"Servicios sociales y de salud (063)",382,354,,21,2,5,,
"Otras activ. serv.comun.soc y personales (064)",233,80,9,134,5,5,,
"Hogares privados con servicio doméstico (065)",791,,,,,,791,
"Actividad economica no especificada (067)",1195,164,100,644,9,278,,
,,,,,,,,
"URBANA (068)",20554,5197,2747,9104,535,1379,414,1178
"Agric., ganadería, caza y silvicultura (069)",4181,62,815,2406,221,677,,
"Pesca (070)",12,1,10,,1,,,
"Explotación de minas y canteras (071)",48,23,21,3,1,,,
"Industrias manufactureras (072)",1083,55,245,703,36,44,,
"Suministro de electricidad, gas y agua (073)",55,19,34,2,,,,
"Construcción (074)",1350,64,923,306,39,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",4382,529,77,3190,133,453,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",425,36,55,295,25,14,,
"Comercio al por mayor (077)",196,45,10,113,7,21,,
"Comercio al por menor (078)",3761,448,12,2782,101,418,,
"Hoteles y restaurantes (079)",1426,369,21,924,43,69,,
"Trans., almac. y comunicaciones (080)",1406,394,111,865,20,16,,
"Intermediación financiera (081)",84,77,2,3,1,1,,
"Activid.inmobil., empres. y alquileres (082)",636,412,48,150,14,12,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",1141,894,247,,,,,
"Enseñanza (084)",1553,1496,2,47,2,6,,
"Servicios sociales y de salud (085)",473,403,2,60,4,4,,
"Otras activ. serv.comun.soc y personales (086)",412,160,23,207,9,13,,
"Hogares privados con servicio doméstico (087)",414,,,,,,414,
"Actividad economica no especificada (089)",720,239,166,238,11,66,,
"Desocupado (090)",1178,,,,,,,1178
"Hombres (091)",12740,3072,2389,5527,389,578,49,736
"Agric., ganadería, caza y silvicultura (092)",3234,55,608,2015,179,377,,
"Pesca (093)",12,1,10,,1,,,
"Explotación de minas y canteras (094)",47,22,21,3,1,,,
"Industrias manufactureras (095)",891,40,229,565,26,31,,
"Suministro de electricidad, gas y agua (096)",52,18,32,2,,,,
"Construcción (097)",1301,52,892,300,39,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",1826,254,74,1330,79,89,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",377,22,54,272,23,6,,
"Comercio al por mayor (100)",103,31,8,56,5,3,,
"Comercio al por menor (101)",1346,201,12,1002,51,80,,
"Hoteles y restaurantes (102)",298,125,10,129,19,15,,
"Trans., almac. y comunicaciones (103)",1273,319,109,813,18,14,,
"Intermediación financiera (104)",56,53,1,1,1,,,
"Activid.inmobil., empres. y alquileres (105)",461,291,40,110,11,9,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",960,744,216,,,,,
"Enseñanza (107)",753,722,2,27,1,1,,
"Servicios sociales y de salud (108)",215,165,2,45,2,1,,
"Otras activ. serv.comun.soc y personales (109)",227,92,20,102,4,9,,
"Hogares privados con servicio doméstico (110)",49,,,,,,49,
"Actividad economica no especificada (112)",349,119,123,85,8,14,,
