"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia LAMPA (000)",15813,150,5030,5269,4101,1263
"Empleado (001)",1571,7,368,693,477,26
"Obrero (002)",2503,12,1062,1004,378,47
"Trabajador independiente (003)",6946,22,1536,2267,2268,853
"Empleador o patrono (004)",105,,35,27,32,11
"Trabajador familiar no remunerado (005)",2522,77,910,637,645,253
"Trabajador del hogar (006)",138,7,87,21,17,6
"Desocupado (008)",2028,25,1032,620,284,67
"Hombres (009)",10348,78,3242,3584,2649,795
"Empleado (010)",1133,3,221,500,388,21
"Obrero (011)",2284,10,975,930,338,31
"Trabajador independiente (012)",4324,9,863,1398,1468,586
"Empleador o patrono (013)",71,,23,16,24,8
"Trabajador familiar no remunerado (014)",932,37,397,229,181,88
"Trabajador del hogar (015)",21,3,15,1,1,1
"Desocupado (017)",1583,16,748,510,249,60
"Mujeres (018)",5465,72,1788,1685,1452,468
"Empleado (019)",438,4,147,193,89,5
"Obrero (020)",219,2,87,74,40,16
"Trabajador independiente (021)",2622,13,673,869,800,267
"Empleador o patrono (022)",34,,12,11,8,3
"Trabajador familiar no remunerado (023)",1590,40,513,408,464,165
"Trabajador del hogar (024)",117,4,72,20,16,5
"Desocupado (026)",445,9,284,110,35,7
,,,,,,
"URBANA (027)",5620,57,1852,2063,1364,284
"Empleado (028)",1173,7,258,519,371,18
"Obrero (029)",921,5,401,336,161,18
"Trabajador independiente (030)",2201,13,578,802,625,183
"Empleador o patrono (031)",44,,12,13,15,4
"Trabajador familiar no remunerado (032)",408,22,131,108,105,42
"Trabajador del hogar (033)",70,4,41,14,8,3
"Desocupado (035)",803,6,431,271,79,16
"Hombres (036)",3634,27,1181,1351,899,176
"Empleado (037)",803,3,141,352,292,15
"Obrero (038)",842,5,368,309,146,14
"Trabajador independiente (039)",1185,5,300,414,355,111
"Empleador o patrono (040)",27,,6,9,11,1
"Trabajador familiar no remunerado (041)",156,10,56,44,26,20
"Trabajador del hogar (042)",5,,4,1,,
"Desocupado (044)",616,4,306,222,69,15
"Mujeres (045)",1986,30,671,712,465,108
"Empleado (046)",370,4,117,167,79,3
"Obrero (047)",79,,33,27,15,4
"Trabajador independiente (048)",1016,8,278,388,270,72
"Empleador o patrono (049)",17,,6,4,4,3
"Trabajador familiar no remunerado (050)",252,12,75,64,79,22
"Trabajador del hogar (051)",65,4,37,13,8,3
"Desocupado (053)",187,2,125,49,10,1
,,,,,,
"RURAL (054)",10193,93,3178,3206,2737,979
"Empleado (055)",398,,110,174,106,8
"Obrero (056)",1582,7,661,668,217,29
"Trabajador independiente (057)",4745,9,958,1465,1643,670
"Empleador o patrono (058)",61,,23,14,17,7
"Trabajador familiar no remunerado (059)",2114,55,779,529,540,211
"Trabajador del hogar (060)",68,3,46,7,9,3
"Desocupado (062)",1225,19,601,349,205,51
"Hombres (063)",6714,51,2061,2233,1750,619
"Empleado (064)",330,,80,148,96,6
"Obrero (065)",1442,5,607,621,192,17
"Trabajador independiente (066)",3139,4,563,984,1113,475
"Empleador o patrono (067)",44,,17,7,13,7
"Trabajador familiar no remunerado (068)",776,27,341,185,155,68
"Trabajador del hogar (069)",16,3,11,,1,1
"Desocupado (071)",967,12,442,288,180,45
"Mujeres (072)",3479,42,1117,973,987,360
"Empleado (073)",68,,30,26,10,2
"Obrero (074)",140,2,54,47,25,12
"Trabajador independiente (075)",1606,5,395,481,530,195
"Empleador o patrono (076)",17,,6,7,4,
"Trabajador familiar no remunerado (077)",1338,28,438,344,385,143
"Trabajador del hogar (078)",52,,35,7,8,2
"Desocupado (080)",258,7,159,61,25,6
